Nguyên tác: Le Tour du monde en quatre-vingts jours	﻿ ~~~ JULES VERNE	-0.28125
Thể tích kín để nước không vào được của chúng cũng không đầy đủ.	Kevés a víznek hozzáférhetetlen, zárt térfogatuk.	0.135294
Chúng bị “đắm”, theo cách nói của dân hàng hải, và do cách cấu tạo như thế, chỉ cần vài con sóng bắn vọt lên tàu cũng đủ làm thay đổi tốc độ của chúng.	Tengerésznyelven szólván „nyelnek”, és e rossz szokásuk folytán elég, ha egy-két bukóhullám átcsap a fedélzeten, mozgásuk máris megváltozik.	0.237063
Cho nên những tàu này thua kém rất xa, nếu không phải về động cơ phát lực và bộ máy bốc hơi thì ít nhất cũng về cách cấu tạo, những loại tàu của các Công ty hàng hải Pháp, như chiếc Nữ hoàng và chiếc Nước Khơ Me.	Ezek a hajók tehát - kivéve talán gépezetüket és párologtató-felszerelésüket - messze elmarad­nak a Francia Tengerhajózás Impéretrice és Cambodge típusú hajói mögött.	0.183234
Trong khi những tàu bể ấy, theo tính toán của các kỹ sư, có thể lọt vào tàu một trọng lượng nước ngang với trọng lượng bản thân nó rồi mới chịu chìm, thì những tàu của Công ty bán đảo, chiếc Golgonda, chiếc Corea, và cuối cùng chiến Rangoon, nếu để lọt một khối lượng nước bằng một phần sáu trọng lượng của chúng là đã đắm rồi.	Ez utóbbiakat úgy tervezték a mérnökök, hogy csupán saját súlyukkal egyenlő vízmennyiség nyomása alatt süllyednek el, a Félszigeti Társaság hajói pedig, a Golconda, a Corea és végül a Rangoon már saját súlyuk hatodával is elmerülnek.	0.107522
Vậy thời, khi trời xấu, phải có những biện pháp phòng ngừa thật cẩn thận.	A rossz időben tehát ugyancsak helyénvaló volt minden óvatosság.	0.195238
Đôi khi phải hạ buồm và giảm hơi.	Időnként rákényszerültek, hogy bevonják a vitorlákat, és félgőzzel haladjanak.	-0.0230769
Sự mất thời giờ này không có vẻ gì khiến Phileas Fogg phải bận tâm, nhưng Vạn Năng thì tỏ ra khó chịu đến cực độ.	Az efféle időveszteség látszólag semmi gondot sem okozott Phileas Foggnak, Passepartout azonban nem lelte a helyét.	0.417592
Anh liền đổ tội cho thuyền trưởng, cho bác thợ máy, cho Công ty và tống về nhà bò tất cả những người nào dính dáng đến nghề vận tải hành khách.	Ilyenkor a kapitányt, a gépészt, a Társaságot szidta, és pokolba kívánt mindenkit, aki utasszállítással foglalkozik.	0.178947
Có lẽ cả sự bận tâm về cái ngọn đèn hơi cứ cháy hoài vào tiền thanh toán của anh trong ngôi nhà phố Saville cũng tham dự khá nhiều vào nỗi sốt ruột này.	Idegességében talán az a gondolat is játszott némi szerepet, hogy otthon, a Saville Row-i házban az ő költségére ég most is a gáz.	0.315909
– Vậy ra các anh vội đến Hồng Kông đến thế kia ư?	- Szóval alig várja, hogy Hongkongba érjünk?	0.202326
– một hội viên thám tử hỏi anh.	- kérdezte tőle egy nap a detektív.	0.263636
– Rất vội!	- Alig bizony!	0.253846
– Vạn Năng đáp.	- felelte Passepartout.	0.27
– Anh có cho rằng ông Fogg sẽ cấp tốc lên tàu bể đi Yokohama không?	- Úgy véli, Mr. Foggnak sürgős az átszállás a jokohamai hajóra?	0.256452
– Cấp tốc kinh khủng.	- Sürgős, pokolian.	0.21
– Vậy ra bây giờ anh tin là có cuộc du hành kỳ quoặc vòng quanh thế giới thật à?	- Szóval ön is komolyan veszi ezt a furcsa utazást a föld körül?	0.162712
– Tin tuyệt đối.	- Halálosan komolyan.	0.3
Còn ông thế nào, ông Fix?	És ön, Fix úr?	0.06
– Tôi ấy ư?	- Én?	-0.15
Tôi không tin!	Szót sem hiszek az egészből!	0.04
– Thôi đi, anh hề ơi!	- Ne mondja!	-0.0545455
– Vạn Năng vừa đáp vừa nháy mắt một cái với ông ta.	- felelte Passepartout, és a detektívre kacsintott.	0.225
Cái tiếng ấy khiến viên thám tử phải suy nghĩ vẩn vơ mãi.	„Hogy érti ezt?” - tűnődött a detektív.	0.153488
Cái hình dung ngôn ngữ ấy làm ông lo lắng, mà không rõ tại sao.	A gúnyos kiszólás nyugtalanította, maga sem tudta, miért.	0.246429
Anh chàng người Pháp đã đoán ra ông chăng?	Talán átlát rajta a francia?	0.107143
Ông cũng không biết nên cho là thế nào nữa.	Maga sem tudta mire vélni.	0.0125
Nhưng làm sao mà Vạn Năng có thể nhận ra được tư cách thám tử của ông, cái bí mật chỉ mình ông biết?	De senki sem ismeri a titkát, senki nem sejti, hogy detektív; hogy találhatta ki Passepartout?	0.203571
Thế nhưng, khi nói với ông như thế, nhất định là Vạn Năng có ẩn ý.	Márpedig bizonyosan lappang valami hátsó gondolat Passepartout szavai mögött.	0.3
 ~~~ Thậm chí một hôm khác chàng trait rung hậu còn đi xa hơn, nhưng đó là vì anh quá ngứa miệng không chịu im được.	Sőt egy napon úgy adódott, hogy a derék fickónak még ennyi sem volt elég. ~~~ Egyszerűen nem tudta megállni, nem bírta csomóra kötni a nyelvét.	-0.167797
– Thế nào, ông Fix, – anh hỏi ông bạn với một giọng ranh mãnh, – đến Hồng Kông liệu chúng tôi có phải chịu nỗi bất hạnh chia tay với ông không?	- Mondja csak, Fix úr - kérdezte csipkelődve útitársától -, hogyha megérkezünk Hongkongba, bármily nehéz lesz is, megválunk egymástól, ugyebár?	0.259286
– Ồ, – Fix đáp lại khá luống cuống, – cũng chẳng rõ nữa,… Có thể là… ~~~  ~~~ – Chà!	- Hát... - válaszolt Fix meglehetősen zavartan - nem is tudom... lehet, hogy...	-0.0468813
– Vạn Năng nói, – nếu ông cùng đi với chúng tôi thì thật là phước cho tôi quá!	- Jaj, istenem - szólt Passepartout -, igazán boldog volnék, ha továbbkísérne!	0.247297
Thế nào!	Igaz is!	0.1875
Một nhân viên của bán đảo không thể dừng lại giữa đường!	Csak nem ver gyökeret útközben a Félszigeti Társaság vérbeli ügynöke?	0.295652
Ông chỉ đi Bombay thôi, vậy mà chẳng mấy chốc ông sắp ở Trung Quốc rồi; Châu Mỹ không còn xa, và từ Châu Mỹ đến Châu u chỉ một bước chân!	Bombaybe készült csupán, és tessék, maholnap Kínában jár! ~~~ Aztán Amerika következik, s onnan már csak egy ugrás Európa!	-0.0461538
Fix chăm chú nhìn người bạn nói chuyện với mình, anh ta phô bày với ông bộ mặt dễ thương nhất trên đời, và ông quyết định cười cợt với anh.	Fix figyelmesen vizsgálgatta útitársát, de az oly kedvesen pillantott rá, hogy a detektív legjobbnak látta, ha vele nevet.	0.341081
Nhưng anh chàng này đang bốc lại hỏi luôn “cái ấy có kiếm được khá không, cái nghề ấy ý mà?” ~~~ 	Ám a kópé ugyancsak elemében volt; most meg azt kérdezte: ~~~ - És remélem, a munkáját jól megfizetik.	-0.168947
– Có và không, – Fix thản nhiên đáp lại – Có những vụ tốt đẹp và những vụ chẳng ra gì.	- Igen is, meg nem is - válaszolta Fix, s a szeme sem rezdült. ~~~ - Néha bevág az üzlet, néha nem.	-0.0285714
Nhưng chắc anh cũng biết tôi đi thế này không phải bỏ tiền túi ra đâu nhé! ~~~ – Ồ!	De nyilván elképzeli, hogy nem a saját zsebemre utazom!	-0.0882353
Điều đó thì tôi chắc quá đi rồi!	- Esküdni mertem volna rá!	0.132
– Vạn Năng kêu lên, càng cười khỏe hơn.	- kiáltott fel Passepartout, és megint tiszta szívből kacagott.	0.208696
Sau câu chuyện, Fix trở về buồng và bắt đầu nghĩ ngợi.	A társalgás végeztével Fix kajütjébe tért, és elmerült gondolataiban.	0.556452
Rõ ràng ông đã bị lộ rồi.	Átlátnak rajta, nem vitás.	0.255556
Bằng cách này hay cách khác, anh chàng người Pháp cũng đã nhận ra ông là nhà thám tử.	Akár így, akár úgy, ez a francia kitalálta, hogy detektív.	0.117857
Nhưng hắn ta đã báo cho chủ mình chưa?	De szólt-e a gazdájának?	0.108
Hắn đóng vai trò gì trong tất cả chuyện này?	És mi a szerepe az egészben? ~~~ Cinkos, vagy nem cinkos?	0
Hắn có phải là kẻ tòng phạm hay không?	Kiderült-e már, hogy ő miben jár?	0.209091
Công việc đã bị đánh hơi thấy chưa, và do đó đã hỏng chưa?	Mert ha igen, akkor neki lőttek.	-0.0931034
Viên thanh tra trải qua mấy tiếng đồng hồ thật gay go, khi thì tưởng đã mất hết, khi thì hy vọng Fogg chưa biết gì, tóm lại là chẳng biết xử sự thế nào.	A detektív nehéz órákat töltött így; hol azt hitte, minden elveszett, hol meg remélte, hogy Fogg nem ismeri a helyzetet: egyszóval sehogyan sem tudta, mitévő legyen.	0.385453
Tuy vậy đầu óc ông trở lại bình tĩnh và ông quyết định nói thẳng với Vạn Năng.	Közben elcsitultak zaklatott gondolatai, és úgy döntött, őszintén beszél Passepartout-val.	0.3
Nếu ông không có những điều kiện bắt giam Fogg ở Hồng Kông, và nếu Fogg chuẩn bị lần này rời hẳn đất Anh, thì ông, Fix, ông sẽ nói tất cả với Vạn Năng.	Ha nem lesz lehetősége, hogy Foggot letartóztassa Hongkongban, s ha az arra készül, hogy ezúttal végleg távozik az angol birtokokról, akkor ő mindent elmond Passepartout-nak.	0.285093
Hoặc người hầu là tòng phạm của chủ ông ta, – và ông này đã biết hết, và trong trường hợp ấy thế là đi đứt, – hoặc người hầu không dính dáng gì đến vụ trộm, và như thế lợi ích của anh ta là phải đoạn tuyệt với tên kẻ trộm.	Ha az inas egy húron pendül gazdájával, és mindent tud, akkor végleg kudarcot vallott vállalkozása; de ha semmi része nincs a lopásban, akkor jobban jár, ha faképnél hagyja a tolvajt.	0.141071
Tình thế hai người này như vậy, và trên đầu họ Phileas Fogg bay lượn với một vẻ bình thản uy nghi.	Ilyen volt hát a két férfi kapcsolata; Phileas Fogg felséges közönyben trónolt fölöttük.	0.659606
Ông thực hiện một cách thuần lý quỹ đạo của mình vòng quanh thế giới, không bận tâm gì đến những vệ tinh châu tuần quanh ông.	Ő elmé­leti számítások szerint körpályán futott a föld körül; és ügyet sem vetett a körülötte keringő bolygófiókákra.	0.258537
Thế mà trong vùng lân cận – theo cách nói của các nhà thiên văn học – có một thiên thể nhiễu đáng lẽ là phải gây ra một số rối loạn nào đó trong trái tim nhà quý phái.	Pedig volt a közelben - csillagászati kifejezéssel élve - egy zavaró égitest, amely rendellenes viselkedésre ösztönözhette volna a gentleman szívét.	0.217606
Nhưng không!	De nem!	0
Trước nỗi kinh ngạc của Vạn Năng, vẻ đẹp của bà Aouda chẳng gây được ảnh hưởng gì, và những rối loạn nếu có hẳn còn khó tính toán hơn cả những rối loạn của Thiên vương tinh đã dẫn đến sự phát hiện ra Hải vương tinh.	Mrs. Auda varázsereje, Passepartout legnagyobb meglepetésére, hatástalan maradt, és ha egyáltalában előidézett némi rendellenességeket, azt nehezebb lett volna kiszámítani, mint az Uranus ingadozását, mely a Neptunus felfedezésére vezetett.	0.277922
Phải!	Igen!	0.2
Đây là nỗi kinh ngạc hàng ngày của Vạn Năng, vì anh đọc được trong mắt người thiếu phụ vô vàn lòng biết ơn đối với ông chủ của anh!	Passepartout napról napra egyik ámulatból a másikba esett, hisz az ifjú hölgy szeméből mélységes hála ragyogott gazdája felé.	0.231148
Đúng là Phileas Fogg chỉ có trái tim cần thiết cho những hành động anh hùng, còn cho tình yêu thì không! ~~~ Ông cũng chẳng tỏ vẻ gì bận tâm về những may rủi của cuộc viễn du.	Hát ennek a Phileas Foggnak is csak a hősiességre van szíve, de a szerelemre... Hogy az utazás viszontagságai nyugtalanították volna, annak semmi jelét nem adta.	0.00914262
Nhưng Vạn Năng thì sống trong những nỗi lo sợ thường xuyên.	Passepartout eközben szüntelen izgalomban élt.	0.169565
Một hôm, đứng tựa lan can buồng máy, anh nhìn cỗ máy to khỏe có lúc nổ ầm ầm, và chiếc chân vịt như điên cuồng vọt ra khỏi mặt nước trong một cái chồm lên dữ dội của con tàu.	Az egyik napon az „engine-room”30 korlátjára támaszkodva a hatalmas gépezetet figyelte - amikor a hajó vadul előre­billent a hullámokon, lapátja a levegőben csapkodott, s ilyenkor a hajógép meg-megszaladt.	0.296891
Khi đó hơi nước phì qua những nắp hơi phùn phụt khiến chàng trai đứng đắn phải nổi khùng lên.	Szelepjéből felcsapott a gőz, s a derék fickó epét hányt dühében.	0.115385
“Những cái nắp hơi này không giữ được mấy hơi!	- Nem elég a munka a szelepeknek! ~~~ Nem elég!	-0.06375
– anh kêu lên.	- kiáltott fel.	0.28
– Tàu không nhích lên được!	- Egy helyben állunk!	0.105
Dân Anh thế đấy!	Ezek az angolok!	0.2
A! ~~~ nếu đây là một tàu Mỹ, có thể ta đã bị nổ tung lên rồi, nhưng ta chạy nhanh hơn!” ~~~  ~~~  ~~~  ~~~  ~~~ 	Hej, volna csak ez a hajó amerikai, talán a levegőbe repülnénk, de gyorsabban haladnánk, annyi szent! ~~~ TIZENNYOLCADIK FEJEZET	-0.257143
XVIII – Phileas Fogg, Vạn Năng, Fix, ai lo phận nấy chạy theo công việc của mình như thế nào ~~~  ~~~  ~~~  ~~~ 	Phileas Fogg, Passepartout és Fix ~~~ külön-külön lát dolga után	-0.163871
Trong những ngày cuối cùng của chuyến đi, tiết trời khá xấu.	Az átkelés utolsó napjaiban meglehetősen rossz volt az idő.	0.242105
Gió nổi lên rất mạnh.	Dühöngött a szél.	0.21
Gió thổi cố định từ hướng tây bắc, cản đường tàu chạy.	Tartósan fújt északnyugat felől, és gátolta futásában a gőzhajót.	0.295588
Chiếc Rangoon không đầm tàu lắc ghê gớm, và các hành khách tha hồ nguyền rủa những đợt sóng dài khó chịu mà gió đánh cuộn lên tự ngoài khơi.	A Rangoon billegett, erősen táncolt, s az utasok méltán haragudtak a hosszú hátú, fárasztó hullámokra, melyeket a nyílt tenger felől hömpölygetett a förgeteg.	0.419079
Trong những ngày mồng 3 và mồng 4 tháng mười một, trời như có bão.	November 3-án és 4-én a szél oly erős volt, hogy már viharnak is beillett.	0.282353
Cơn gió mạnh đánh dữ dội vào mặt biển.	Vad széllökések korbácsolták fel a tengert.	0.286364
Tàu Rangoon phải cuộn buồm trong nửa ngày, chỉ chạy với tốc độ mười vòng chân vịt, để có thể lượn khúc giữa các làn sóng biển.	A Rangoon fél napra bevont minden vitorlát, időről időre indította meg csupán a hajócsavart, s úgy lavírozott, hogy a hullámok el ne sodorják.	0.395677
Tất cả các lá buồm đã được cuộn chặt lại, mà chúng cứ rít lên giữa những cơn gió giật.	Minden vitorlát felcsavartak, de még a kötélzet is túl sok kapaszkodót nyújtott a szélnek, s az orkánszerűen süvöltött a kötelek között.	0.208824
Dễ hiểu là tốc độ của con tàu phải giảm đi nhiều, và người ta có thể ước tính nó sẽ đến Hồng Kông chận hai mươi tiếng đồng hồ so với qui định, và còn chậm nữa nếu bão không dứt.	Gondolhatjuk, mennyire lecsökkent a gőzös sebessége; úgy becsülték, húszórás vagy - ha nem szűnik a vihar - ennél is több késéssel érkezik Hongkongba.	0.175862
Phileas Fogg chứng kiến cảnh tượng một cái biển điên khùng dường như trực tiếp chống lại ông, mà vẫn giữ vẻ lạnh như tiền quen thuộc của ông.	Phileas Fogg szokása szerint szenvtelenül figyelte a tomboló tengert; úgy látszott, mintha személyes ellensége volna az óceán.	0.530833
Vầng trán ông không một giây sầm xuống, vậy mà một sự chậm trễ hai mươi tiếng đồng hồ có thể gây tác hại cho cuộc hành trình khiến ông phải lỡ chuyến tàu bể đi Yokohama.	Tekintete pillanatra sem komolyodott el, jóllehet egy húszórás késés meghiúsíthatta egész utazását, mert félő volt, hogy nem éri el a Jokohama felé induló gőzhajót.	0.24375
Nhưng con người không có thần kinh này không hề cảm thấy nóng ruột hay bực dọc.	De a gentlemannek, úgy látszik, nem voltak idegei: nem tudta, mi a türelmetlenség, mi a bosszúság.	0.289655
Cứ như là trận bão ấy đã ghi vào trong chương trình của ông, đã được dự kiến trước.	Mintha még ez a vihar is a programjához tartozna, mintha megrendezték volna.	0.178261
Bà Aouda, khi nói chuyện với bạn mình về sự trắc trở này, thấy ông vẫn bình tĩnh như thường.	Mrs. Auda szóvá is tette útitársa előtt ezt az akadályt, de éppoly nyugodtnak találta Phileas Foggot, mint azelőtt bármikor.	0.259223
Còn Fix thì không nhìn sự việc với con mắt ấy.	Fix egészen más szemmel látta a dolgokat.	0.582692
Hoàn cảnh ngược lại.	Mondhatni, éppen fordítva.	0.288462
Trận bão này hợp ý ông ta quá.	Tetszett neki a vihar.	0.105
Thậm chí ông ta còn cảm thấy một niềm vui thích không bờ bến nếu tàu Rangoon bắt buộc phải ẩn trốn cơn giông tố.	Hát még akkor milyen boldog lett volna, ha a Rangoont visszakergeti az orkán!	0.0565217
Tất cả những sự chậm trễ ấy có lợi cho ông ta, vì nó sẽ buộc tên Fogg phải lưu lại vài ngày ở Hồng Kông.	Minden késedelem fölöttébb kedvére volt; így ez a Fogg kénytelen lesz Hongkongban maradni néhány napig.	0.432955
Tóm lại, tiết trời này, với những cơn cuồng phong này, cùng ăn cánh với ông.	Szóval az ég is őt pártolja, azért küldi ezeket a remek szélrohamokat.	0.223881
Quả thật ông có hơi mệt một chút, nhưng hề gì!	Egy kissé belebetegedett ugyan, de annyi baj!	0.212195
Ông ta không đếm từng cơn nôn mửa, và khi cơ thể quằn quại vì say sóng, thì đầu óc ông lại hoan hỉ một niềm khoái trá vô bờ.	Fel-felkavarodott a gyomra, azonban ügyet sem vetett rá, s miközben a tengeribetegség testének minden porcikáját kifacsarta, lélekben oly boldog volt, mint még soha.	0.2625
Về phía Vạn Năng, ta có thể đoán được anh trải qua cuộc thử thách này với một cơn giận dữ không che đậy như thế nào.	Gondolhatjuk, hogyan viselkedett Passepartout a válság óráiban. ~~~ Alig tudta leplezni haragját.	-0.0659341
Cho đến nay, tất cả diễn ra tốt đẹp biết bao!	Hiszen mindeddig minden úgy ment, mint a karikacsapás!	0.288
Dường như cả đất và nước đều một lòng một dạ với ông chủ anh.	A föld és a víz kezes bárányként engedelmeskedett gazdájának.	0.232258
Tàu thủy và xe lửa đã phục tùng ông.	Parancsa szerint futottak gőzhajók, vasutak.	0.285366
Gió và hơi nước đã hợp sức lại để cuộc du hành của ông được thuận lợi.	A szél és a gőz összefogott, hogy útja sikerüljön.	0.084
Phải chăng cuối cùng giờ thất vọng đã điểm?	Most meg a csalódások órája következik?	0.2025
Vạn Năng như một cái xác không hồn, cứ như hai vạn livrơ đánh cuộc là tiền túi anh bỏ ra.	Passepartout se élt, se halt, mintha saját zsebéből kellene kifizetnie a fogadás összegét, a húszezer fontot.	0.281443
Trận bão này làm anh điên tiết, cơn gió mạnh này khiến anh nổi khùng lên, và anh hẳn sẵn sàng đánh đòn cái biển không biết vâng lời này!	Felbőszítette a vihar, megőrjítették a szélrohamok, legszívesebben megkorbácsolta volna a rakoncátlan tengert.	0.192661
Tội nghiệp anh chàng!	Szegény fiú!	0.0857143
Fix giấu kỹ không để anh biết sự khoái trí của ông, và ông ta làm thế là đúng, vì giả thử Vạn Năng đoán ra sự hài lòng thầm kín của Fix, thì Fix hẳn sẽ khốn khổ với anh rồi.	Fix gondosan leplezte előtte örömét, s igaza volt, mert ha Passepartout sejtette volna, milyen boldog, a detektív megemlegette volna azt a pillanatot.	0.308213
Trong suốt thời gian gió bão, Vạn Năng có mặt trên boong tàu Rangoon.	Passepartout az egész vihart a Rangoon fedélzetén töltötte.	0.232759
Anh không thể ở lại bên dưới; anh trèo lên các cột buồm; anh khiến các thủy thủ trên tàu phải ngạc nhiên, và góp một tay vào đủ việc với cái tài khéo léo của một con vượn.	Nem lett volna maradása a hajófenéken. ~~~ Kúszott-mászott az árbocokon, az egész legénység ámulva figyelte; mindenütt segített, fürge volt, akár a mókus.	-0.0415541
Anh căn vặn hàng trăm lần ông thuyền trưởng, các sỹ quan, các thủy thủ, và họ không thể nín cười thấy một anh chàng bối rối đến thế.	Fáradhatatlanul faggatta a kapitányt, a tiszteket, a matrózokat, s azok, akarva-akaratlan, derültek is eleget izgága barátunkon.	0.225
Vạn Năng muốn biết dứt khoát trận bão còn kéo dài bao lâu nữa.	Passepartout törik-szakad, tudni akarta, meddig tart még a vihar.	0.255
Người ta bèn đưa anh đến xem phong vũ biểu, nó cứ nhất định không chịu chỉ cao lên.	Azt felelték, kérdezze meg a barométert, de az nem volt hajlandó feljebb emelkedni.	0.236842
Vạn Năng lắc lắc cái phong vũ biểu, nhưng cả những cái lắc mạnh, cả những lời nguyền rủa của anh trút lên đầu cái dụng cụ vô tội cũng đều vô tác dụng.	Passepartout dühösen megrázta a műszert, de hiába volt ütlegek és szitkok zápora, a barométer fittyet hányt neki.	0.122222
Cuối cùng cơn bão cũng dịu đi.	Végre elcsitult az orkán.	0.192
Tình trạng biển có sự thay đổi trong ngày mồng 4 tháng mười một.	November 4-én megváltozott a tenger.	-0.0171429
Gió đột ngột đổi chiều ngược lại một trăm tám mươi độ và lại thành gió thuận.	A szél két negyeddel délre fordult, s megint kedvező irányból fújt.	0.166154
Vạn Năng tươi tỉnh lại cùng với thời tiết.	Az időjárással együtt Passepartout kedve is felderült.	0.282353
Những buồm cao và buồm thấp lại có thể giương lên, và tàu Rangoon lại tiếp tục chặng đường của nó với một tốc độ kỳ diệu.	Ismét felvonhatták a derék- és az alsó vitorlázatot, s a Rangoon bámulatos sebességgel folytatta útját.	0.3585
Nhưng người ta không thể gỡ lại tất cả thời gian đã mất.	Most már azonban nem nyerhették vissza egészen a kárba veszett időt.	0.290625
Việc đã vậy đành phải vậy, và chỉ đến năm giờ sáng ngày mồng 6 tàu mới thấy đất liền.	Ez ellen már semmit sem tehettek; a földet csupán 6-án hajnali ötkor jelezték a megfigyelők.	0.244186
Theo hành trình đã định của Phileas Fogg thì ngày đến con tàu là mồng 5.	Phileas Fogg útitervében 5-e volt a gőzös érkezési ideje.	0.792857
Nhưng ngày mồng 6 nó mới đến.	De az csupán 6-án futott be.	0.207692
Vậy là chậm mất hai mươi bốn giờ, và chắc hẳn chuyến tàu đi Yokohama đã lỡ.	A teljes huszonnégy óra késés feltétlenül megakadályozza, hogy elérjék a jokohamai hajót.	0.289535
Đến 6 giờ, người hoa tiêu lên tàu Rangoon và đứng ở cầu tàu điều khiển con tàu đi qua các eo lạch cho đến cảng Hồng Kông.	Hat órakor a révkalauz a Rangoonra szállt, s elfoglalta helyét a parancsnoki hídon, hogy a szoroson át bekormányozza a hajót a hongkongi kikötőbe.	0.295489
Vạn Năng bồn chồn, khao khát muốn thăm dò con người này, muốn hỏi anh ta xem chuyến tàu bể đi Yokohama đã rời Hồng Kông chưa.	Passepartout majd belehalt, úgy szerette volna kifaggatni a révkalauzt; megkérdezni tőle, kifutott-e már Hongkongból a gőzös Jokohama felé.	0.295455
Nhưng anh không dám, để thà còn được chút hy vọng đến tận phút cuối cùng.	De nem volt mersze; úgy gondolta, jobb, ha az utolsó pillanatig nem adja fel egészen a reményt.	0.296386
Anh thổ lộ những nỗi lo lắng của mình với Fix, ông ta – cái con cáo già ấy – cố an ủi anh, nói với anh rằng ông Fogg chỉ việc đi chuyến tàu sau là xong thôi.	Nyugtalanságába Fixet is beavatta. ~~~ Az pedig, ravasz róka, még vigasztalgatta is: nincs semmi baj, Mr. Fogg legföljebb megvárja a következő hajót.	-0.00931373
Vạn Năng nghe mà giận tím mặt lại.	Passepartout-t a guta környékezte.	0.255882
Nhưng nếu Vạn Năng không dám hỏi ông Fogg, sau khi đã tra cứu cuốn Bradshaw, thản nhiên hỏi người hoa tiêu xem anh có biết bao giờ có chuyến tàu bể từ Hồng Kông đi Yokohama.	Ha Passepartout nem is mert érdeklődni a révkalauztól, Mr. Fogg nem volt oly bátortalan; fellapozta Bradshaw-ját, és szokása szerint nyugodtan megkérdezte a révkalauzt, nem tudja-e, mikor indul Hongkongból hajó Jokohamába.	0.256906
– Ngày mai, lúc thủy triều buổi sáng, – người hoa tiêu đáp.	- Holnap, a hajnali dagálykor - felelt a révkalauz.	0.163043
– A!	- Ejha!	0.25
– Ông Fogg nói, không biểu lộ một chút ngạc nhiên nào.	- szólt Mr. Fogg, de semmi nem mutatta, hogy csodálkozik.	0.247059
Vạn Năng, cũng có mặt tại đó, hẳn muốn ôm chầm lấy người hoa tiêu, còn Fix thì có lẽ muốn vặn cổ anh ta.	Ott volt Passepartout is; legszívesebben összecsókolta volna a révkalauzt, Fix meg sokért nem adta volna, ha kitekerheti a nyakát.	0.442241
– Tàu nào đấy nhỉ?	- Mi a neve a gőzhajónak?	0.286957
– Ông Fogg hỏi.	- kérdezte Mr. Fogg.	0.283333
– Tàu Carnatic, – người hoa tiêu đáp.	- Carnatic - felelte az.	0
– Có phải đáng lẽ nó đi từ hôm qua rồi không?	- Nem tegnap kellett volna indulnia?	0.1125
– Thưa vâng, nhưng nó có một nồi súp de phải chữa, và giờ khởi hành của nó hoãn đến mai. ~~~ – Cám ơn anh!	- De igen, uram, azonban egyik kazánja elromlott, s ezért indulását holnapra halasztották.	-0.025
– Ông Fogg đáp, và bước chân tự động của ông lại đi xuống phòng khách tàu Rangoon.	- Köszönöm - válaszolt Mr. Fogg, és gépies léptekkel visszatért a Rangoon szalonjába.	0.26747
Còn Vạn Năng thì nắm lấy bàn tay người hoa tiêu, siết mạnh và nói: ~~~ 	Passepartout pedig megragadta a révkalauz kezét, hevesen megszorongatta, és így szólt:	-0.014
“Anh bạn hoa tiêu, anh thật là một con người tốt bụng!”	- Derék ember maga, révkalauz úr!	0
 ~~~ Người hoa tiêu chắc hẳn không bao giờ biết được do đâu mà những câu trả lời của anh lại được đón nhận với một tình thân đến thế.	A révkalauz nyilván sohase tudta meg, mivel érdemelte ki ezt a barátságos érzelemkitörést.	-0.110345
Một tiếng còi tàu rúc lên, anh lại trèo lên cầu tàu và điều khiển con tàu đi giữa một rừng thuyền thoi, tàu chở xăng dầu, tàu đánh cá, tàu thuyền đủ loại, ngổn ngang trên các eo lạch của Hồng Kông.	Valahol síp szólt, mire elfoglalta helyét a parancsnoki hídon, s továbbvezette a gőzöst, a hongkongi kikötőben nyüzsgő dzsunkák, tankák, halászhajók s egyéb vízi alkalmatosságok között.	0.243956
Một giờ trưa, tàu Rangoon cập bến, và các hành khách lên bờ.	Egy órakor partot ért a Rangoon, s az utasok kiszálltak.	0.211765
Trong trường hợp này, ta phải thừa nhận là sự ngẫu nhiên đã giúp đỡ một cách kỳ lạ cho Phileas Fogg.	Meg kell vallanunk, ezúttal a véletlen egészen sajátságosan Phileas Fogg kezére járt.	0.424672
Nếu không phải chữa nồi súp-de, tàu Carnatic đã đi từ ngày 5 tháng mười một, và hành khách muốn đi Nhật sẽ phải đợi tám ngày mới đến chuyến tàu sau.	Ha a Carnatic kazánját nem kell megjavítani, a hajó november 5-én indult volna, s a Japán felé utazók várhattak volna egy hetet a következő gőzhajóra.	0.35967
Quả thật ông Fogg có bị chậm hai mươi bốn giờ, nhưng sự chậm trễ này không thể gây hậu quả tai hại gì cho phần còn lại cuộc hành trình.	Mr. Fogg tulajdonképpen már késett huszonnégy órát, ennyi késedelem azonban nem járt káros következményekkel a további utazásra.	0.409524
Thật vậy, chiếc tàu bể từ Yokohama đi San Francisco qua Thái Bình Dương có liên lạc trực tiếp với tàu bể Hồng Kông, và nó không thể đi khi tàu bể Hồng Kông này chưa đến.	A Jokohama és San Francisco közötti csendes-óceáni gőzösnek ugyanis közvetlen csatla­kozása van a hongkongi hajóhoz, és nem indulhat el, míg az meg nem érkezik.	0.478816
Tất nhiên sẽ có hai mươi bốn giờ chậm trễ tại Yokohama, nhưng trong hai mươi ngày vượt biển trên Thái Bình Dương cũng dễ gỡ lại.	Jokohamát persze huszonnégy órás késéssel érik el, ezt azonban a huszonkét napos csendes-óceáni hajóúton könnyűszerrel pótolhatják.	0.279699
