LÂU ĐÀI	﻿A KASTÉLY	0.21
Tuy rằng K. nói chung không nhấn mạnh, chàng chỉ vô tình để lộ ra, rằng chàng không cần sự giúp đỡ chống lại thầy giáo, Jáncsi đã hiểu rõ điều đó qua lời chàng, và cậu hỏi K. có cần sự giúp đỡ nào khác không, rằng cậu rất sẵn sàng giúp đỡ chàng, nếu cậu không giúp được th cậu nhờ mẹ giúp, và lúc đó chắc chắn sẽ thành công.	K. ugyan egyáltalán nem hangsú­lyozta, és csupán önkéntelenül sejttette, hogy csak a tanító ellen nincs szüksége segítségre, másfajta segítségek kérdését azonban nyitva hagyta: Jancsi ezt világosan megértette a szavai­ból és megkérdezte, nincs-e szüksége K.-nak másféle segítségre: nagyon szívesen segítene neki, s ha ő maga nem tud, megkéri édesanyját, és akkor biztosan sikerül.	0.350835
Nếu có điều gì lo nghĩ, bố cậu cũng nhờ mẹ cậu.	Ha gondjai vannak, apja is édesanyja segítségét kéri.	0.276923
Và có một lần mẹ cậu cũng đã hỏi thăm về K., nói chung bà ít khi đi ra khỏi nhà, dạo đó chỉ tình cờ mà bà đến chỗ nhà Laseman. ~~~ Nhưng Jáncsi thì thường xuyên đến chỗ họ, chơi với những đứa trẻ nhà Laseman.	S egyszer már édesanyja is kérdezősködött K. felől; ő maga alig jár el hazulról, s annak idején csak kivételesen volt Lasemannéknál; Jancsi azonban gyakran átjár hozzájuk, játszani a Lasemann gyerekekkel, s egy ilyen alkalommal kérdezte tőle egyszer az édesanyja, nem látta-e ott esetleg újra a földmérőt.	-0.0388158
Có một lần đến nhà Laseman về mẹ cậu đã hỏi là cậu có gặp lại ông đạc điền không; do mẹ cậu rất yếu và mệt, không cần thiết phải làm bà hồi hộp, lúc đó cậu chỉ nói một cách qua quýt rằng không gặp ông đạc điền đằng nhà Laseman, và họ đã không nói về việc này nữa. ~~~ Thế cho nên bây giờ đã gặp chàng ở trong trường thì bằng mọi cách, cậu phải nói chuyện với chàng để còn thuật lại cho mẹ, vì mẹ cậu không thích gì hơn việc người ta thực hiện điều mong muốn của bà mà không cần phải sai bảo.	Nos, mivel édesanyja nagyon gyönge és fáradt, nem szabad őt fölöslegesen izgatni, ezért akkor egyszerűen csak annyit mondott, hogy nem találkozott Lasemannéknál a földmérővel, és többet erről nem is beszéltek; hanem hogy most itt találta az iskolában, mindenképpen meg kellett szólítania, hogy beszámolhasson róla édesanyjának; mert édesanyja semmit sem szeret annyira, mint ha minden kifejezett parancs nélkül teljesítik a kívánságát.	-0.051937
Sau một thoáng nghĩ ngợi, K. đã trả lời rằng chàng không cần sự giúp đỡ, những gì cần thì chàng đã có, Jáncsi rất quý hóa là đã định giúp đỡ chàng, chàng cảm ơn ý định tốt của cậu, cùng có thể rồi đây có lúc chàng cần gì đó, lúc ấy chàng sẽ tìm đến cậu sau, bởi vì chàng đã biết địa chỉ của cậu.	K. minderre némi töprengés után azt felelte, nincs szüksége segítségre, s ami kell, mindene megvan, Jancsitól azonban igen kedves, hogy segíteni akart neki, köszöni a jó szándékát, s az is lehet, hogy később egyszer szüksége lesz valamire, akkor majd hozzá fordul, hiszen tudja a címét.	0.285142
Ngược lại, nhân dịp này có lẽ K. có thể giúp được gì đó; chàng lấy làm ái ngại rằng mẹ Jáncsi đang ốm, và chắc chắn không một ai hiểu được bệnh tình của bà: nếu người ta cứ bỏ mặc như vậy thì ngay cả bệnh nhẹ cũng thường có thể trở nên tồi tệ.	Ezzel szemben ezúttal talán ő, K. nyújthatna némi kis segítséget; igen fájlalja, hogy Jancsi anyja betegeskedik, és bajához itt nyilván senki sem ért: ha így elhanyagolják, még az önmagában véve könnyű betegség is gyakran rosszra fordulhat.	0.309715
K. có những am hiểu nhất định về nghề y, và hơn nữa chàng có những kinh nghiệm chăm sóc người ốm.	Nos, neki, K.-nak vannak bizonyos orvosi ismeretei, s ami még többet ér, bizonyos tapasztalatai a betegápolásban.	0.288462
Không dưới một lần chàng đã thành công ở nơi mà các bác sĩ chịu bó tay.	Nemegyszer boldogult már ott, ahol orvosok kudarcot vallottak.	0.184211
Ở nhà, nhờ khả năng chữa bệnh của chàng mà người ta gọi chàng là "cây chữa bệnh".	Odahaza gyógyító képessége miatt "gyógynövénynek" hívták.	0.157143
Trong mọi trường hợp chàng sẵn sàng đến thăm mẹ Jáncsi và nói chuyện với bà.	Mindenesetre szívesen meglátogatná Jancsi anyját, és szívesen beszélne vele.	0.256579
Biết đâu chàng có thể cho lời khuyên tốt chàng rất vui lòng làm việc đó, dù chỉ chiều theo ý thích của Jáncsi đi nữa.	Ki tudja, nem adhat-e valami jó tanácsot; örömest megtenné, már csak Jancsi kedvéért is.	0.142857
Thoạt đầu mắt Jáncsi sáng lên trước lời đề nghị đó, nên K. càng cố thuyết phục, nhưng cuối cùng vẫn không kết quả, vì Jáncsi đã khá thản nhiên trả lời tất cả các câu hỏi, rằng mẹ cậu ở vào tình trạng cần phải rất nương nhẹ, cho nên không một người lạ nào có thể thăm bà được. ~~~ Mặc dù hồi đó, K. không nói chuyện nhiều với bà thế mà sau đấy bà đã niệt giường mất vài ngày, một việc mà tất nhiên lúc khác cũng xảy ra.	Jancsi szeme először fölfénylett erre az ajánlatra, úgyhogy K., félrevezetve, már-már unszolni kezdte, ám egyáltalán nem kielégítő eredménnyel, mert Jancsi a különféle kérdésekre azt felelte, és még csak nem is különösebben szomorúan, hogy anyja nagy kíméletre szorul, ezért senki idegen nem látogathatja meg; noha K. annak idején alig beszélt vele, utána mégis néhány napig ágyban feküdt, ami természetesen máskor is megesik.	-7.11575e-05
Bố cậu lúc đó rất giận K., và rõ ràng ông không bao giờ cho phép K. thăm mẹ cậu. ~~~ Phải rồi, lúc đó ông còn muốn tìm K. để trừng phạt chàng, nhưng mẹ cậu đã ngăn ông lại.	Apja akkor nagyon haragudott K.-ra, és nyilván sosem engedné meg, hogy K. meglátogassa édesanyját; igen, akkor föl is akarta keresni K.-t, hogy megbüntesse viselkedéséért, ettől azonban édesanyja visszatartotta.	0.062605
Mà bản thân mẹ cậu cũng chẳng muốn nói chuyện với ai, K. hoàn toàn không phải là ngoại lệ. ~~~ Chính khi bà nhắc đến K. là khi bà có thể biểu hiện sự mong muốn gặp K., nhưng bà đã không nói gì, điều đó chứng tỏ ý chí của bà một cách rõ ràng.	De nem akar beszélni senkivel maga az édesanyja sem, s az, hogy kérdezősködött K. felől, egyáltalán nem jelent kivételt a szabály alól, sőt ellenkezőleg, épp amikor K.-t említette, fejezhette volna ki egyben azt az óhaját is, hogy látni szeretné, ezt azonban nem tette, s ezzel világosan kinyilvánította akaratát.	0.0232992
Bà chỉ muốn nghe nói về K., nhưng không muốn nói chuyện với chàng.	Éppen csak hallani akar K.-ról, beszélni azonban nem akar vele.	0.227586
Thực chất cái đang hành hạ bà không phải là căn bệnh đích thực, bà biết rất rõ nguyên nhân của tình trạng ốm yếu của mình, và thỉnh thoảng bà cũng nói ám chỉ về điều đó, có lẽ bà không chịu được khí hậu ở đây, nhưng bà không muốn lại rời khỏi nơi này vì các con và bố của chúng, với lại so với trước đấy thì bệnh bà có phần đỡ hơn.	Voltaképpen nem is igazi betegség az, ami bántja; ő maga nagyon jól tudja, mi az oka gyenge állapotának, és néha céloz is rá: valószínűleg az itteni levegőt nem bírja; újra eltávozni azonban nem akar innét, a gyerekek és apjuk miatt, s a korábbiakhoz képest már javult is valamicskét.	0.168321
Đó là tất cả những gì K. được biết, và có thể thấy Jáncsi khá tỉnh táo trong việc cậu ta giữ gìn bảo vệ mẹ trước K., người mà cậu tỏ ra muốn giúp đỡ.		-0.3
Thậm chí để giữ K. có khoảng cách đối với mẹ, để giữ gìn cho mẹ, cậu đã tự mâu thuẫn với tuyên bố của cậu trước đây, chẳng hạn về chuyện bệnh tình của mẹ. ~~~ Nhưng như vậy K. vẫn nhận thấy rằng Jáncsi luôn luôn có thiện chí đối với chàng, và cậu ta chỉ quên đi tất cả những chuyện khác khi nói về mẹ.	Körülbelül ennyit tudott meg K., Jancsi szemlátomást éberebben gondolkodott, ahogy édesanyját meg akarta oltalmazni K.-tól, akinek pedig állítólag segíteni akart; igen, annak érdekében, hogy K.-t távol tartsa édesanyjától, még némely saját korábbi kijelentésével is ellentétbe került, például a betegségre vonatkozólag.	-0.0153846
Nếu ai đó đối lập với mẹ thì trong mắt của Jáncsi, lập tức người đó mất đi sự tin cậy, trong trường hợp này là K., nhưng cũng rất có thể đó là người khác, ví dụ bố cậu.	K. azonban így is észrevette, hogy Jancsi még mindig jóindulattal van iránta, s csupán akkor feledkezik meg minden egyébről, ha anyjáról van szó; ha valaki anyjával került szembe, az Jancsi szemében rögtön igazát vesz­tette, ezúttal K., de lehetett más is, például apja.	0.281461
Bây giờ K. thử kiểm tra điều đó, chàng nói là chắc chắn về phía bố cậu ta, việc bảo vệ mẹ cậu một cách kiên quyết trước sự quấy rầy là việc làm sáng suốt. ~~~ Nếu hồi đó dù K. chỉ linh cảm thấy điều ấy thôi thì chàng cũng đã không dám bắt chuyện với mẹ cậu, giờ đây chàng xin lỗi vì việc đã làm.	K. most ebben az irányban tett kísérletet; azt mondta, kétségkívül okos dolog az apa részéről, hogy ilyen elszántan védi Jancsi anyját mindenféle háborgatástól, s ha ő, K. annak idején mindezt akár csak sejti is, aligha meri megszólítani az édesanyját, s azért, amit tett, most, utólag is bocsánatot kér.	0.0153657
Nhưng chàng hoàn toàn không hiểu rằng nếu đã thấy rõ nguyên nhân của căn bệnh như Jáncsi nói, thì tại sao ông bố không để cho mẹ cậu lấy lại sức khỏe ở một nơi nào đó có khí hậu khác, cần phải nói rằng ông đã không để, vì mẹ cậu vì ông và các con mà không đi khỏi đây, nhưng bà có thể đưa các con đi cùng, không cần phải đi quá lâu và đi quá xa, bởi vì ngay ở trên núi Lâu đài khí hậu cũng đã hoàn toàn khác rồi.	Azt viszont nem érti egészen, hogy ha a betegség okát oly világosan látják, ahogyan Jancsi mondja, miért nem engedi az apa, hogy édesanyjuk valamilyen más levegőn összeszedje magát; azt kell mondani, hogy nem engedi, mert édesanyja miatta meg a gyerekek miatt nem megy el innét, de hát a gyerekeket magával vihetné, s nem is kellene se nagyon hosszú időre, se nagyon messzire távoznia, hiszen már fönt a várhegyen is egészen más a levegő.	0.258122
Ông bố không lo về phí tổn của chuyến đi nghỉ kiểu đó, ông là thợ giày khá giả nhất của làng, và chắc chắn ông hoặc mẹ cậu có họ hàng hay người quen ở trong Lâu đài, sẵn sàng đón họ vào.	Az apa nem félhet az effajta üdülés költségeitől, ő a falu legtehetősebb cipésze, s bizonyára vannak neki, vagy az anyának rokonai, vagy ismerősei is a kastélyban, akik szívesen befogadnák őket.	0.257377
Vậy thì cớ gì ông không để cho họ đi?	Miért nem engedi hát, hogy elmenjenek?	0.241667
Không được coi thường bệnh tật: Đúng là K. chỉ thoáng nhìn thấy mẹ cậu, nhưng do sự vàng vọt và ốm yếu dị thường của bà mà chàng bắt chuyện với bà.	Nem szabad semmibe vennie a betegséget: K. ugyan csak futólag látta az anyát, de éppen föltűnő sápadtsága és gyengesége miatt szólította meg; már akkor csodálko­zott rajta, hogy az apa a beteg asszonyt ott hagyja a közös fürdőszoba és mosókonyha rossz levegőjében, és harsány hangját sem mérsékli előtte.	0.173442
Ngay lúc đó chàng đã ngạc nhiên trước việc ông bố đã bỏ người đàn bà bệnh tật ở chỗ khó thở của nhà giặt và phòng tắm chung, và không hề giảm bớt giọng nói oang oang của mình trước bà.	Az apának nyilván fogalma sincs róla, miről van szó; ha javult is a betegség az utóbbi időben, az ilyen betegségek szeszélyesek; ha nem küzdünk ellenük, végül minden erejüket összeszedve támadják meg az embert, s akkor aztán nincs többé segítség.	0.26555
Chắc chắn ông bố không hề biết rằng cho dù thời gian gần đây bệnh tình của bà có đỡ hơn thì những loại bệnh này thường thay đổi bất ngờ, nếu chúng ta không chống lại nó thì cuối cùng căn bệnh sẽ dồn sức tấn công lại con người, lúc đó hết phương cứu chữa.		-0.3
Nếu một khi K. không thể nói chuyện được với mẹ cậu, thì có lẽ vẫn là tốt nếu chí ít chàng có thể nói chuyện với ông bố, lưu ý ông về những điều đó.	Ha már K. az édesanyával nem beszélhet, talán mégis jó lenne, ha legalább az apával beszélne, és fölhívná minderre a figyelmét.	0.31929
Jáncsi nghe vẻ chăm chú cao độ, cậu hiểu gần hết những điều đã nghe, trong những điều mà cậu chưa hoàn toàn hiểu hết cậu lại cảm thấy một sự nguy hiểm ngầm.	Jancsi feszülten figyelt, a hallottak jó részét megértette, s erősen hatott rá a burkolt fenyegetés abban, amit nem egészen értett.	0.165854
Thế nhưng cậu đã trả lời là K. không thể nói chuyện được với bố mẹ cậu, bởi vì ông bố có ác cảm đối với K.. Và chắc là ông sẽ đối xử với chàng như thầy giáo.	Mégis azt felelte, K. nem beszélhet az apjával, mert az apa ellenszenvet érez K. iránt, és alighanem úgy bánna vele, mint a tanító.	0.265
Nếu nhắc đến K., cậu mỉm cười nói những điều này vẻ phấn chấn, nếu nhắc đến ông bố, cậu nói vẻ xót xa buồn bã.	Mindezt mosolyogva és félénken mondta, ha K.-t, és kesernyésen és szomorúan, ha az apját említette.	0.183158
Nhưng cậu còn nói thêm: Tuy thế K. vẫn có thể nói chuyện với mẹ cậu, nhưng không được để bố biết.	De hozzátette: K. talán mégis beszélhet édesanyjával, ám csak apjának tudtán kívül.	0.430769
Sau đó Jáncsi suy nghĩ một lúc với ánh mắt cứng rắn như một người phụ nữ đang nung nấu một điều gì đó cấm đoán trong đầu, và cân nhắc xem cần phải thực hiện như thế nào mà không bị trừng phạt, thế rồi cậu ta nói ngày kia có thể được, vì ông bố lên quán "Ông chủ", có cuộc bàn bạc gì ở đó. ~~~ Tối ngày kia Jáncsi đến và đưa K. đến chỗ mẹ cậu, tất nhiên với điều kiện là mẹ cậu cũng đồng ý - điều đó thì còn chưa chắc chắn lắm.	S utána Jancsi merev tekintettel töprengett egy ideig, akárcsak egy nő, aki valami tilalmas dolgot forgat a fejében, s azt latolgatja, hogyan tehetné meg büntetlenül, majd azt mondta, holnapután esetleg lehet­séges lesz, apja ugyanis fölmegy az Udvarházba, valamilyen megbeszélés van ott, s akkor este Jancsi eljön, és elvezeti K.-t édesanyjához, föltéve természetesen, hogy édesanyja is bele­egyezik, ami egyelőre fölöttébb valószínűtlen.	-0.0254854
Bởi vì bà mẹ không làm điều gì trái ý ông bố, bà vâng lời ông trong mọi chuyện, kể cả mà Jáncsi cho là vô lý.	Mert semmit sem tesz az apa akarata ellenére, mindenben engedelmeskedik neki, még olyasmiben is, aminek oktalanságát ő, Jancsi is belátja.	0.282353
Đúng là bây giờ Jáncsi tìm kiếm sự giúp đỡ ở nơi K. bất chấp ý muốn của bố, hóa ra cậu đã tự lừa dối mình khi tưởng rằng cậu muốn giúp đỡ K., trong thực tế cậu muốn tìm hiểu xem con người lạ mặt đột nhiên xuất hiện mà đến mẹ cậu cũng nhắc tới này, có khả năng giúp đỡ họ không, khi những người quen trước đây không còn một ai giúp được.	Jancsi most valóban segítséget keresett K.-nál apja ellenében; mintha csak magát áltatta volna, amikor azt hitte, ő akar segíteni K.-nak, holott a valóságban azt akarta kifürkész­ni, hogy mivel régi környezetéből senki sem tudott segíteni, nem lenne-e képes rá ez a várat­lanul felbukkant idegen, akit ráadásul maga édesanyja is emlegetett.	0.237931
Cậu bé này mới kín đáo và láu lỉnh làm sao!	Milyen ösztönösen zárkózott, szinte alattomos volt ez a fiú!	0.23125
Qua dáng điệu cử chỉ và lời nói của cậu ta, không thể nhận ra điều ấy, chỉ từ những lời cậu ta tự thổ lộ ra một cách tình cờ hoặc cố ý, thì mới rõ.	Megjelenéséből, szavaiból eddig alig lehetett ezt észrevenni; csak azokból a határozottan hátrányos vallomásokból derült ki, melyeket véletlenül vagy szándékosan húztak ki belőle.	0.285799
Bây giờ cậu mới bàn bạc cân nhắc với K. là cần phải vượt qua những khó khăn gì.	S most hosszasan meghányták-vetették K.-val, milyen nehézségeket kell legyőzni.	0.253846
Mặc cho mọi ý định tốt đẹp của Jáncsi, những khó khăn đó là không thể vượt qua. ~~~ Cậu chìm đắm trong ý nghĩ của mình, nhưng vẫn chăm chú nhìn K. với đôi mắt hấp háy một cách lo lắng và cầu khẩn.	Jancsi minden jóakarata ellenére is már-már legyőz­hetetlen nehézségek voltak; gondolataiba merülve, s mégis segélykérőn, nyugtalanul hunyorgó szemmel nézett minduntalan K.-ra.	-0.0381503
Trước khi ông bố ra đi, cậu không thể nói gì với mẹ, bởi vì bố cậu mà biết thì hỏng mọi việc, cho nên cậu chỉ có thể nhắc đến việc đó muộn hơn, mà cũng không thể làm một cách đột ngột và chóng vánh đối với mẹ cậu, phải từ tốn và chọn thời cơ thích hợp. ~~~ Chỉ có như vậy cậu mới có thể xin mẹ đồng ý. Và lúc đó cậu mới có thể đến đón K., chỉ có điều là lúc đó có muộn mất không? ~~~ Có cần phải đề phòng việc bố cậu trở về không?	Az apa távozása előtt nem mondhat semmit édesanyjának, mert az apa megtudja, s akkor minden dugába dől, ezért csak később tehet említést a dologról, ám akkor sem hirtelen és gyorsan, tekintettel édesanyjára, hanem lassan és alkalomszerűen; csupán akkor kérheti édesanyja beleegyezését, és csupán akkor jöhet el K.-ért; csakhogy akkor nem lesz-e már késő, nem kell-e akkor már az apa visszatérésétől tartani?	-0.113021
Không, việc này vẫn không thể thực hiện.	Nem, ez mégis lehetetlen.	0.0125
K. có chứng minh là có thể được.	K. szerint, ezzel szemben, nem volt lehetetlen.	0.634459
Không cần phải lo là chàng không đủ thời gian, bởi vì họ chỉ cần trao đổi vài lời là đủ. ~~~ Nói chung cậu ta không phải đến đón K., chàng sẽ nấp ở đâu đó gần nhà và chờ đợi Jáncsi ra hiệu là sẽ đến ngay.	Attól nem kell félni, hogy nem futja az időből, mert elég, ha éppen csak pár szót váltanak egymással, K.-ért pedig egyáltalán nem kell eljönni, majd elbújik valahol a ház közelében, ott várakozik, és Jancsi jelére azonnal előjön.	-0.00760369
Không được, Jáncsi nói, K. không thể chờ ở gần nhà, - cậu ta lại lo lắng vì mẹ - nếu mẹ cậu không biết, K. không thể đến. ~~~ Jáncsi không thể thỏa thuận gì với K. mà mẹ cậu không được biết.	Nem, mondta Jancsi, K. semmiképp sem várhat a ház környékén - megint elfogta az anyjáért való aggódás -, édesanyja tudta nélkül K. nem indulhat útnak, Jancsi nem mehet bele semmiféle olyan megállapodásba K.-val, amiről édesanyja ne tudna; K.-t az iskolából kell elvinnie, s egy pillanattal sem előbb, mintsem édesanyja tudná és megengedné.	0.0253555
Cậu ta phải đến đón K. không sớm hơn thời điểm mẹ cậu biết và cho phép dù chỉ chốc lát. ~~~ Được rồi, K. nói, thế thì quả thật là nguy hiểm, và có khả năng là bố Jáncsi bắt gặp chàng ở trong nhà.	Jól van, mondta K., akkor valóban veszélyes, és megeshetik, hogy Jancsi apja ott éri a házban; de ha nem így történnék is, az anya annyira félne ettől az eshetőségtől, hogy egyáltalán nem egyezik bele K. jövetelébe, s így mégis minden megbukik az apán.	0.0481944
Nhưng nếu sự việc không xảy ra như vậy, mà mẹ cậu ta lại sợ cái khả năng này đến mức không đồng ý để K đến, thì như thế tất cả cũng đều thất bại vì bố cậu.		-0.3
Jáncsi lại phản đối ý kiến đó như vậy họ tiếp tục cuộc tranh luận.		-0.3
K. đã gọi Jancsi rời chỗ chiếc ghế đến bục giảng từ lâu.	Ez ellen Jancsi megint tiltakozott, s így folyt tovább a huzakodás.	0.520492
Chàng kéo cậu vào giữa hai đầu gối mình và vuốt ve cậu vẻ an ủi.	K. már régen odahívta Jancsit a padból a katedrára, két térde közé vonta, és nyugtatóan meg-megsimogatta.	0.175
Cử chỉ gần gũi này cũng góp phần để cuối cùng họ đi đến thỏa thuận, mặc dù Jáncsi đã lảng tránh một lúc.	Ennek a közelségnek is része volt benne, hogy bár Jancsi egy ideig vonakodott, végül mégis egyetértésre jutottak.	0.257944
Họ thỏa thuận như sau: Jancsi sẽ nhanh chóng thông báo với mẹ toàn bộ sự thật, nhưng để cho bà dễ dàng đồng ý, cậu nói thêm rằng K. cũng muốn nói chuyện với Brunswick, không phải vì mẹ cậu, mà là vì việc riêng của chồng.	A következőkben egyeztek meg: Jancsi hamarosan közli édesanyjával a teljes igazságot, de hogy megkönnyítse beleegyezését, hozzáteszi, hogy K. magával Brunswickkal is szeretne beszélni, nem ugyan az anya miatt, hanem a saját ügyében.	0.450167
Điều này cũng đúng như vậy, vì trong khi nói chuyện K. đã nhận ra rằng Brunswick thực ra không thể là kẻ thù của chàng, cho dù ông ta là một người nguy hiểm và nóng tính, bởi vì - ít ra theo trưởng thôn cho biết - thì ông ta, dù với lý do chính trị, đã đứng về phía những người muốn thuê đạc điền.	S ez így is volt, K.-nak ugyanis a beszélgetés közben eszébe jutott, hogy Brunswick tulajdon­képpen nem lehet ellensége, akármilyen veszélyes és dühös ember is egyébként, hiszen, legalábbis az elöljáró tudósítása szerint, ő állt azoknak az élén, akik, ha politikai okokból is, földmérő szerződtetését kívánták.	0.353838
Vậy thì Brunswrck phải mừng là K. đã đến làng, thế mà gần như không thể hiểu được tại sao ông ta đã đón tiếp chàng một cách bực bội trong ngày đầu tiên, tại sao ông ta có cái ác cảm mà Jáncsi đã nói?		-0.3
Có thể Brunswick giận chàng vì K. đã không đến thẳng chỗ ông ta, yêu cầu được giúp đỡ, nhưng cũng có thể vì một sự hiểu nhầm nào đó mà rồi đây chỉ cần vài lời là chấm dứt được. ~~~ Và nếu việc đó xảy ra thì chẳng những K. có chỗ dựa để đối mặt với thầy giáo mà ngay cả với trưởng thôn nữa. ~~~ Chàng có thể vạch trần toàn bộ sự dối trá của bộ máy chính quyền - vì có gì khác ngoài cái đó?	Brunswicknak tehát örülnie kellett, hogy K. a faluba érkezett, ám akkor majdnem érthetetlen, miért köszöntötte oly bosszúsan az első napon, s miért az az ellenszenv, melyet Jancsi említett; lehet azonban, hogy Brunswick éppen azért haragudott, mert K. nem egyenest hozzá fordult segítségért, de fönnforoghat valamilyen más félreértés is, amit pár szóval el lehet majd oszlatni.	-0.0686859
- mà thầy giáo và trưởng thôn dùng để giữ chàng ở xa các nhà chức trách của Lâu đài, và buộc chàng phải phục vụ nhà trường.	És ha ez megtörténik, K. támaszt kap nemcsak a tanítóval, hanem még az elöljáróval szemben is, és leleplezhetik az egész hivatali csalafintaságot - mert mi más lenne?	0.37261
Nếu như cuộc chiến giữa Brunswick và trưởng thôn lại nổ ra chung quanh K. thì Brunswick sẽ phải kéo K. về phía mình, K. sẽ là khách trong nhà Brunswick, và các sức mạnh của Brunswick sẽ được K. sử dụng để chống lại trưởng thôn.	-, mellyel az elöljáró és a tanító a kastélybeli hatóságok­tól távol tartják, és iskolaszolgaságra kényszerítik, s ha kiújul a harc K. körül Brunswick meg az elöljáró közt, Brunswicknak a maga oldalára kell vonnia K.-t, K. vendég lesz Brunswick házában, rendelkezésre állnak majd Brunswick hatalmi eszközei az elöljáróval szemben; ki tudja, mi mindent el nem érhet így, s mindenesetre gyakran lesz az asszony közelében - így játszott álmaival, így játszottak vele álmai, miközben Jancsi, aki csak anyjával törődött, aggá­lyosan figyelte K. hallgatását, olyasformán, ahogy orvost figyelünk, mikor töprengve azon tűnődik, hogyan nyújthat segítséget valamilyen súlyos esetben.	0.185656
Ai biết được làm như vậy, chàng có thể đạt được cái gì, nhưng tất nhiên là chàng sẽ thường xuyên ở gần người đàn bà đó.	K.-nak azzal a javaslatával, hogy beszélni akar Brunswickkal a földmérői állás ügyében, Jancsi egyetértett, de csak azért, mert így anyja védelmet nyert az apával szemben, és mert ráadásul az egész csak olyan szükség esetére szólt, amely remélhetőleg nem fog bekövetkezni.	0.0489362
Chàng mơ màng như vậy, và những mơ ước của chàng cũng đùa nghịch với chàng, trong khi đó Jancsi, người chỉ quan tâm đến mẹ mình, đã chú ý tới sự im lặng của K., vẻ lo lắng giống như chúng ta chú ý đến bác sĩ, khi ông ta đang nghĩ ngợi xem có thể giúp được gì trong ca bệnh hiểm nghèo nào đó.	Most már csak azt kérdezte, hogyan magyarázza meg K. az apának, miért jött ilyen későn, s végül, bár kissé elkomorult az arca, beérte annyival, hogy K. majd azt mondja, a tűrhetetlen iskolaszolgaság és a tanító becs­mérlő viselkedése hirtelen annyira elkeserítette, hogy kétségbeesésében minden tapintatról megfeledkezett.	0.294137
Sở dĩ Jáncsi đồng ý để nói chuyện với Brunswick về việc làm của người đạc điền, vì như vậy thì cậu mới bảo vệ được mẹ trước bố, vả lại toàn bộ việc đó chỉ đề phòng trường hợp cần thiết mà hi vọng nó sẽ không xảy ra. ~~~ Giờ thì cậu chỉ hỏi rằng K. phải giải thích thế nào cho bố cậu việc chàng đến muộn như thế.	Most aztán, hogy amennyire csak lehetett, mindent előre átgondoltak, és a siker legalább mégsem látszott lehetetlennek, Jancsi, a töprengés súlyától fölszabadulva, vidámabb lett, és egy ideig még gyermeki fesztelenséggel elcsevegett előbb K.-val, aztán Fridával, aki már jó ideje úgy ült mellettük, mintha egészen másfajta gondolatok foglalkoztatnák, és csak most elegyedett újból a társalgásba.	-0.00493151
Và cuối cùng, mặc dù nét mặt vẫn hơi buồn, cậu ta đã hài lòng rằng K. sẽ nói là công việc phục vụ ở nhà trường không thể chịu được và sự đối xử của thầy giáo hay thóa mạ đã đột ngột làm cho chàng buồn phiền đến nỗi trong sự tuyệt vọng của mình, chàng đã quên hết mọi sự thận trọng.	Többek között azt is megkérdezte Jancsitól, mi akar lenni; a fiú nem sokat habozott, és kijelentette, olyan ember szeretne lenni, mint K. Mikor aztán afelől kérdezősködött, hogy miért, a fiú persze nem tudott mit felelni, arra a kérdésre pedig, szeretne-e iskolaszolga lenni, határozott nemmel válaszolt.	0.318075
Bây giờ mọi việc đã được cân nhắc xong và xem ra cũng không phải là không thể có được sự thành công, Jáncsi không phải nghĩ ngợi, đã vui hơn, và với vẻ hồn nhiên trẻ con, cậu ta còn nói cười một lúc, trước hết với K., sau đó với Frida, người ngồi cạnh họ đã từ lâu mà như thể đang theo đuổi những ý nghĩ hoàn toàn khác, và bây giờ lại nhập hội.		-0.3
Trong nhiều câu hỏi, cô đã hỏi Jáncsi muốn trở thành người như thế nào.	Csak amikor tovább faggatták, derült ki, milyen kerülővel jutott kívánságára.	0.288462
Không đắn đo nhiều, cậu ta tuyên bố muốn trở thành người như K.. Sau đó, khi cô hỏi cậu tại sao, thì cậu không biết trả lời ra sao. ~~~ Trả lời câu hỏi có muốn trở thành người phục vụ nhà trường, cậu dứt khoát đáp là không.	K. jelenlegi helyzete egyáltalán nem volt irigy­lésre méltó, inkább szomorú és alávaló, ezt Jancsi is pontosan látta, és nem kellett másokat megfigyelnie, hogy belássa; ő maga is legszívesebben megvédte volna anyját K. minden pillantásától és szavától.	-0.00246914
Chỉ khi họ tiếp tục chất vấn thì mới rõ cậu đã đến với điều mong muốn đó bằng con đường vòng như thế nào.	Mégis K.-hoz járult, és segítséget kért tőle, és boldog volt, amikor K. beleegyezett a dologba, amellett mintha másoknál is ilyesmit észlelt volna, mindenekelőtt pedig maga az édesanyja tett említést K.-ról.	0.132
Tình hình hiện tại của K. nói chung không đáng để ghen tị, mà là đáng buồn và thấp kém, điều này Jáncsi đã thấy rõ, và không cần so sánh K. với những người khác thì cậu cũng đã biết, vì vậy cậu cũng rất sẵn sàng bảo vệ mẹ mình khỏi phải gặp và nói chuyện với K., thế nhưng cậu ta đã đến với K., yêu cầu chàng giúp đỡ, và cậu đã hạnh phúc khi K. đồng ý giúp đỡ.		-0.3
