Nhật Ký Anne Frank	Anne Frank naplója ~~~ 	0.741667
	Odajutottam, hogy már nem is nagyon érdekel, meghalok-e, vagy életben maradok-e. A világ nélkülem is tovább forog, s úgyse tudom feltartóztatni az eseményeket. ~~~ Lesz, ami lesz.	-0.3
	Egyebet úgyse tehetek, mint hogy tanulok s remélem, hogy megmenekülök. ~~~ Anned ~~~  ~~~ 	-0.3
	1944. február 12, szombat ~~~ 	-0.3
	Drága Kittym! ~~~ A nap süt, az égbolt mélykék, pompásan fúj a szél, s én úgy, de úgy vágyom mindenre... Beszélgetésre, barátokra, egyedüllétre, s nagyon szeretnék... sírni!	-0.3
	Érzem, majd szétpattanok, s tudom, hogy ezen csak a sírás segítene.	-0.3
Thứ Sáu , ngày 18 tháng 2 , 1944	Sajnos, képtelen vagyok sírni.	0.3
	Nyugtalankodom, egyik szobából a másikba megyek, friss levegőt szippantgatok az ablak résén át, s mintha a szívem dobogása azt mondaná: “Miért nem teszed végre azt, amire vágyol!” ~~~  ~~~ Úgy látszik, testem-lelkem érzi a tavaszt.	-0.3
	Igyekszem úgy viselkedni, mint máskor, pedig teljesen fel vagyok dúlva, magam se tudom, mit tegyek, mit olvassak, mit írjak, csak azt tudom, hogy tele vagyok vágyakozással... ~~~  ~~~ Anned	-0.3
		0.3
		0.3
	1944. február 13, vasárnap	-0.3
		0.3
Mỗi khi mình đi lên tầng trên , mình luôn có thể gặp anh .	Drága Kittym! ~~~ Vasárnap óta nagy változás történt velem.	-0.00517241
	Tudod, ez úgy volt, hogy valamiféle vágy támadt bennem s bár ez a vágy még mindig él... kicsit, egy icipicit megnyugodtam.	-0.3
	Már vasárnap reggel észrevettem, hogy Peter egyre olyan különösen néz rám, másképp, mint azelőtt; meg se tudnám magyarázni, hogyan.	-0.3
	Sokáig azt hittem, hogy Peter Margot-ba szerelmes, de most úgy érzem, tévedtem.	-0.3
	Egész nap szándékosan kerültem, mert ha néha meglátom, akkor, igen, akkor valami furcsa, jó érzés fogott el és az ilyesmivel csínján kell bánni.	-0.3
	Borzasztóan vágyom az egyedüllétre.	-0.3
Giờ đây mình có cái gì đó để mong đợi , cuộc sống nơi đây có vẻ tốt đẹp hơn .	Apának feltűnt, hogy nem vagyok olyan, mint máskor, de hát mindent csak nem mondhatok el neki.	0.278571
Mẹ không thích mình lên trên đó .	- Hagyjatok békén, hagyjatok magamra!	0.3
	- a legszívesebben mindig ezt hajtogatnám.	-0.3
	Pedig ki tudja, egyszer talán még többet leszek egyedül, mint szeretném! ~~~ Anned ~~~  ~~~ 	-0.3
	1944. február 14, hétfő ~~~ 	-0.3
	Drága Kittym! ~~~ Vasárnap este Pimen és rajtam kívül mindenki rádiót hallgatott.	-0.3
	A “német mesterek halhatatlan muzsikáját” közvetítették.	-0.3
	Dussel folyton babrálta a készüléket.	-0.3
Mẹ bảo mình phải để Peter yên ổn .	Peter és a többiek bosszankodtak.	0.725
	Este tizenegykor aztán Peterből kitört a visszafojtott idegesség s kissé ingerülten arra kérte Dusselt, hogy hagyja végre abba a csavargatást.	-0.3
	Dussel gőgösen visszavágott: - Ich mach’ das schon.	-0.3
	[12] Peter megdühödött és visszafeleselt, Van Daan úr a fia pártjára kelt, s Dusselnek végül is engednie kellett. ~~~ Semmi más nem történt.	-0.3
	Az egész nem volt különösen fontos, de Peter nyilván mégis nagyon a szívére vette.	-0.3
	Mindenesetre ma reggel, amikor a padláson egy könyvszekrényben keresgéltem, oda jött és elmesélte a történteket. ~~~ Addig nem is tudtam róla.	-0.3
Mẹ luôn nhìn mình với đôi mắt khó chịu khi mình vào phòng Peter .	Peter látta, hogy figyelmesen hallgatom s csakhamar belemelegedett a beszédbe.	0.559684
	- És tudod - folytatta - én nem szólalok meg egyhamar; ugyanis hamar belezavarodom, dadogok, elpirulok, összekeverem a szavaimat s végül elhallgatok, mert nem találom meg a kellő kifejezést. ~~~ Tegnap is ez történt velem.	-0.3
Mỗi khi mình đi từ trên lầu xuống , Mẹ hỏi mình đã ở đâu .	Egészen mást akartam mondani, de amikor belekezdtem, szörnyen kijöttem a sodromból.	0.240909
Thứ Tư , ngày 23 tháng 2 , 1944	Volt azelőtt egy rossz szokásom.	0.27931
	Legszívesebben most is ehhez folyamodnék.	-0.3
	Ha felbosszantottak, inkább az öklömmel, semmint vitával szereztem magamnak elégtételt.	-0.3
	Persze, ezzel a módszerrel nem sokra megyek.	-0.3
	Csak téged csodállak a jó svádádért.	-0.3
	Te legalább mindenkinek megmondod a véleményed és nem zavarodsz bele.	-0.3
	- Nagyon tévedsz - feleltem - legtöbbször egészen mást mondok, mint amit szerettem volna, aztán meg túl sokat beszélek, sokat és sokáig, s ez is elég kellemetlen.	-0.3
	Magamban nevettem az utolsó mondat miatt, de ha azt akartam, hogy tovább folytassa, nem árulhattam el, hogy mulatok.	-0.3
	Fogtam hát egy párnát, leültem a földre, két kezemmel átkulcsoltam a térdem és figyelmesen hallgattam.	-0.3
	Szörnyen örülök, hogy van még valaki a házban, aki éppúgy dührohamokban szenved, mint én.	-0.3
	Peternek szemmel láthatóan jólesett, hogy a legsúlyosabb szavakkal illethette Dusselt, s nem kellett félnie, hogy elárulják.	-0.3
	Én meg boldog voltam, hogy úgy megértjük egymást Peterrel, mint azelőtt a barátnőimmel. ~~~ Anned	-0.3
		0.3
		0.3
	1944. február 16, szerda	-0.3
		0.3
Thời tiết thật đẹp , và mình cảm thấy khá hơn .	Drága Kittym! ~~~ Margot-nak ma van a születésnapja.	-0.01875
	Peter is bejött azzal az ürüggyel, hogy megnézi az ajándékokat, de sokkal tovább maradt, mint ameddig ilyenkor szokásos.	-0.3
Gần như mỗi tối mình lên tầng gác mái để hít thở một ít không khí mát mẻ .- chúng tôi có thể mở cửa sổ nơi đây và nhìn ra ngoài .	Ezt még sohasem tette. ~~~ Délben én szolgáltam fel a kávét s azután krumpliért mentem Margot helyett, mert legalább egyszer egy évben meg akartam ettől kímélni.	-0.00739437
sáng hôm nay , Peter cũng lên đây .	Át kellett mennem Peter szobáján.	0.790909
	Ő készségesen lerakta a holmiját a padláslépcsőről.	-0.3
	Kérdeztem, hogy becsukjam-e magam után a padlásajtót.	-0.3
	- Igen - válaszolta - csukd csak be, aztán kopogj, ha visszajössz, majd kinyitom.	-0.3
	Megköszöntem, felmentem és jó tíz percig válogattam a krumplit a nagy hordóból.	-0.3
	Kikerestem a legapróbbakat.	-0.3
	Belefájdult a hátam és fáztam.	-0.3
	Természetesen nem kopogtam, hanem magam nyitottam ki az ajtót.	-0.3
	Peter nagyon szolgálatkészen elém jött s átvette tőlem a krumplisfazekat.	-0.3
	- Sokat keresgéltem, de ennél apróbbat nem találtam - jegyeztem meg.	-0.3
	- Megnézted a nagy hordót is?	-0.3
	- Igen, felforgattam mindent.	-0.3
Anh đến chỗ tôi ngồi trên sàn .	Eközben már a lépcső alján álltam.	0.291429
	Peter a kezében levő fazékba nézett s megjegyezte: - Nagyszerűen kiválogattad.	-0.3
	Gratulálok! ~~~ - tette még hozzá, miközben átvettem tőle az edényt s oly meleg és gyengéd pillantást vetett rám, hogy valami melegség futott végig rajtam.	-0.3
	Határozottan úgy láttam, hogy kedveskedni szeretett volna, de mert nem akart dicshimnuszba kezdeni, szája helyett a szeme beszélt.	-0.3
	Óó, én igen jól megértettem s kimondhatatlanul hálás voltam érte.	-0.3
	Még most is elfog a boldogság érzése, ha magam elé idézem a szavait és a tekintetét.	-0.3
	Amikor végre lementem, anya kért, hogy hozzak le krumplit a vacsorához is.	-0.3
	Készségesen vállaltam, hogy még egyszer felmegyek.	-0.3
	Peter szobájába érve bocsánatot kértem, hogy még egyszer zavarom.	-0.3
	Ő pedig, amikor már felmenőben voltam, megállt a fal és a padláslépcső között s elkapta a karom.	-0.3
	Mindenáron tartóztatni akart.	-0.3
Cả hai chúng tôi nhìn ra ngoài , nhìn bầu trời xanh , nhìn cây cối và những con chim bay trên không trung .	- Majd felmegyek én - erősködött, de én azt feleltem, hogy felesleges, mert most úgyse kell apró krumplit kiválogatnom.	0.282692
	Ezzel meggyőztem, s elengedte a karom.	-0.3
Cảnh đẹp quá khiến chúng tôi không nói với nhau lời nào .	Visszafelé jövet kinyitotta előttem a padlásajtót, s elvette a fazekat. ~~~ - Mit csinálsz?	-0.0119048
Chúng tôi ngồi yên như thế thật lâu .	- kérdeztem. ~~~ - Tanulok franciául - felelte.	-0.00365854
	Kértem, engedje megnéznem az írásbeli feladatát, aztán kezet mostam s leültem a díványra, vele szemben.	-0.3
	Miután kicsit magyarázgattam neki a franciát, beszédbe elegyedtünk.	-0.3
"Mình làm sao có thể buồn rầu khi có mặt trời và bầu trời" Mình tự hỏi .	Elmondta, hogy Holland-Indiába szeretne kijutni s kint egy ültetvényen élni.	0.266667
Chúa muốn chúng ta hạnh phúc và ngắm nhìn cái đẹp của thế giới này .	Beszélt otthoni életéről, arról, hogy a szülei feketekereskedelmet űztek.	0.287671
	Magáról az a véleménye, hogy mihaszna.	-0.3
	Figyelmeztettem, hogy nagyfokú kisebbrendűségi érzésben szenved.	-0.3
	Szó volt a zsidóságról is.	-0.3
Điều đó giúp cho chúng tôi vượt qua mọi nỗi lo âu .	Nézete szerint jobb lett volna kereszténynek születni.	0.276923
	Peter a háború után keresztény szeretne lenni.	-0.3
	Megkérdeztem tőle, ki akar-e keresztelkedni, de erre kitérő választ adott.	-0.3
	Azt mondta, a háború után úgyse törődnek majd vele, hogy keresztény-e, zsidó-e valaki.	-0.3
	Közben kissé megrendültem.	-0.3
	Elszomorított, hogy még mindig megtalálom benne a tisztességtelenség maradványait.	-0.3
	De különben igen kedélyesen elbeszélgettünk apámról, az emberismeretről és más egyébről, amire már nem is emlékszem.	-0.3
Chủ Nhật , ngày 27 tháng 2 , 1944	Fél öt volt, amikor elmentem tőle.	0.290625
	Este is mondott valamit, ami nagyon jólesett.	-0.3
	Egy filmsztárról volt szó, akinek a képét tőlem kapta, s azóta - vagy másfél esztendeje - ott függ a szobájában.	-0.3
	Mikor kijelentette, hogy nagyon szereti ezt a képet, felajánlottam, hogy odaadom neki még néhány más filmszínész fényképét is.	-0.3
	- Nem - válaszolta - maradjon nálam inkább csak ez az egy.	-0.3
	Ezt mindennap látom, és már egészen jó barátok lettünk.	-0.3
	Most értem csak meg igazán, miért szorítja mindig úgy magához Mouschit.	-0.3
	Persze neki is szüksége van gyengédségre.	-0.3
	Még valamiről beszélt, amiről majdhogy megfeledkeztem.	-0.3
	Azt mondta: - Nem ismerem a félelmet, csak akkor, ha valami bajom van!	-0.3
	De majd erről is leszokom.	-0.3
	Peter kisebbrendűségi érzése igen nagyfokú.	-0.3
	Például mindig azt hiszi magáról, hogy nagyon buta, mi meg rendkívül okosak vagyunk.	-0.3
	Ha segítek neki a francia tanulásnál, ezerszer megköszöni.	-0.3
	Egyszer igazán meg is mondom neki: - Hagyd már abba ezt a szamárságot.	-0.3
	Te viszont sokkal jobban értesz az angolhoz meg a földrajzhoz. ~~~ Anned	-0.3
		0.3
		0.3
	1944. február 18, péntek	-0.3
		0.3
	Drága Kittym! ~~~ Valahányszor felmegyek a padlásra, ez azért történik, hogy “Őt” láthassam.	-0.3
	Itteni életem most már sokkal elviselhetőbb, újra van célja, ismét van miért örülnöm.	-0.3
	Barátom, érzelmeim tárgya ugyanis mindig jelen van, s Margot kivételével nem kell vetélytársaktól tartanom.	-0.3
	Ne gondold, hogy szerelmes vagyok, szó sincs róla, de mindig az az érzésem, hogy köztem és Peter között kifejlődik valami egészen szép, kölcsönös bizalmon alapuló igaz barátság. ~~~ Ha csak tehetem, felmegyek hozzá.	-0.3
	Most már nem úgy van, mint azelőtt, hogy nem tudja, miről beszéljen velem.	-0.3
	Még akkor is beszél, amikor kilépek az ajtón.	-0.3
	Anya nem nézi jó szemmel, hogy feljárok.	-0.3
	Azt állítja, terhére vagyok Peternek, s jobb, ha békén hagyom.	-0.3
	Hát csakugyan nem érti, hogy nekem is lehetnek érzéseim?	-0.3
Mình nghĩ về Peter từ sáng đến tối .	Valahányszor Peter kis szobájába lépek, anya furcsán néz rám.	0.453659
Mình mơ tưởng về anh và trông thấy gương mặt anh khi mình thức dậy .	Ha a padlásról jövök, megkérdi, hol voltam. ~~~ Elviselhetetlen az ilyesmi. ~~~ Anned ~~~  ~~~ 	-0.183429
	1944. február 19, szombat ~~~ 	-0.3
	Drága Kittym!	-0.3
	Újra itt a szombat.	-0.3
	Ez már egymagában is eleget mond.	-0.3
Mình cảm thấy Peter và mình không thực sự khác nhau , mặc dù bên ngoài trông có vẻ như vậy .	A reggel nyugalmasan telt el. ~~~ Felmentem a konyhába segíteni, de “Vele” csupán futólag beszélhettem.	-0.00154639
	Délután fél háromkor, amikor mindenki visszavonult a szobájába olvasni vagy aludni, magamra kaptam takarómat és leszaladtam a főnöki irodába; olvasgattam és írtam az íróasztalnál.	-0.3
	Kis idő múlva azonban úgy megtelt a szívem keserűséggel, hogy fejemet a kezembe temettem és kitört belőlem a zokogás.	-0.3
	Potyogtak a könnyeim és borzasztó szerencsétlennek éreztem magam.	-0.3
	Miért nem jött le legalább “Ő”, hogy megvigasztaljon?	-0.3
	Már négy óra volt, amikor újra felmentem az emeletre.	-0.3
	Szívemben azzal a reménnyel, hogy Vele találkozom, krumpliért mentem a padlásra.	-0.3
Cả hai chúng tôi bên trong đều có những cảm xúc mãnh liệt thật khó kiềm chế .	Sajnos, míg én a fürdőszobában a hajamat rendezgettem, lement a raktárba a Moffi cica után.	0.3
	Egyszerre csak azt vettem észre, hogy szememet újra elárasztják a könnyek.	-0.3
	Gyorsan berohantam a W. C.-be, útközben azonban még a kézitükröt is magamhoz vettem.	-0.3
	Aztán ott ültem, teljesen felöltözve, s míg könnyeim piros kötényemre sötét foltokat festettek, mélységes bánat fogott el.	-0.3
Không một ai trong chúng tôi cảm thấy mình có một bà mẹ .	Azután eszembe jutott, hogy így sohasem hódíthatom meg Petert.	0.289831
	De tán nem is tetszem neki, s nincs szüksége bizalmas barátra.	-0.3
Mẹ anh nghiêm khắc , còn Mẹ mình quan tâm đến cuộc sống nhưng Mẹ không hiểu gì về mình cả .	Sőt lehet, hogy teljesen közömbös vagyok számára és végleg egyedül maradok, társ nélkül, Peter nélkül.	0.291
	Újból elfogott a reménytelenség, a vigasztalanság érzése.	-0.3
	Ó, bárcsak megint a vállára hajthatnám a fejem, bárcsak ne érezném magam oly reményvesztetten, elhagyatottan, oly egyedül!	-0.3
	Lehet, hogy már nem törődik velem és másokra is vet olvadozó pillantásokat.	-0.3
	Tán csak én képzeltem úgy, hogy ezek a pillantások nekem szóltak?	-0.3
Thứ Bảy , ngày 4 tháng 3 , năm 1944	Ó, Peter, nem hallod, nem látod, mi megy végbe bennem?	0.167647
	Azt hiszem, nem tudnám elviselni a valót, mely bizonyára igen kiábrándító!	-0.3
	Később újból felülkerekedett bennem a bizakodás, reménykedtem, de a könnyeim azért csak hullottak tovább. ~~~ Anned	-0.3
		0.3
		0.3
	1944. február 23, szerda	-0.3
		0.3
Đây là ngày thứ Bảy đầu tiên trong nhiều tháng không đáng chán .	Drága Kittym! ~~~ Tegnap óta gyönyörű az idő s egészen felvidultam tőle.	-0.00434783
Ấy là vì Peter và mình tham dự buổi học tiếng pháp do bố mình dạy .	Reggelenként felmegyek a manzárdra, ahol Peter tanul s kiszellőztetem a tüdőmből a nyomott szobalevegőt.	0.3875
	Kedvenc helyemen, a padlón ülök s gyönyörködöm a kék égben, a kopasz vadgesztenyefákban, az ágakon ragyogó gyantacseppekben, a sirályokban és a többi madárban.	-0.3
	Ha bukórepülést végeznek, olyanok, mintha ezüstből volnának.	-0.3
Ngồi trên ghế của Bố , kề cận Peter , mình nghe hồn lâng lâng .	Peter fejét egy vastag tetőgerendának támasztva álldogált. ~~~ Én ültem.	0.167161
	Élveztük a friss levegőt, kinéztünk a manzárdszoba ablakán s éreztük: mindez olyan, hogy nem szabad szavakkal megszentségteleníteni.	-0.3
	Soká gyönyörködtünk így együtt, s mikor Peter elment fát vágni, már tudtam, hogy nagyszerű fiú.	-0.3
	Felszaladt a padláslépcsőn.	-0.3
Sau đó , chúng tôi nói chuyện với nhau đến giờ ăn trưa .	Én követtem. ~~~ Amíg a fát vágta, teljes negyedóra hosszat, egyikünk se szólalt meg.	-0.0125
	A helyemről figyeltem.	-0.3
	Szemmel láthatóan elkövetett mindent, hogy jól vágja a fát, csakhogy lássam, milyen erős.	-0.3
	Közben a nyitott tetőablakon kinéztem Amszterdamra, végig a háztetőkön, egészen a látóhatárig, amely olyan halványkék volt, hogy szinte beleolvadt az összképbe.	-0.3
	Amíg ez lehetséges - gondoltam - amíg ebben gyönyörködhetem, láthatom a napot s a felhőtlen eget, nem lehetek szomorú.	-0.3
	Aki retteg valamitől, magára maradt vagy szerencsétlen, egyetlen és legjobb módszer, ha kimegy a szabadba, oda, ahol teljesen egyedül lehet, egyedül az égbolttal, a természettel és Istennel.	-0.3
	Csak akkor, egyedül csak akkor érezheti, hogy minden úgy van, ahogy lennie kell, s hogy Isten azt akarja, hogy boldogok legyünk az egyszerű, de gyönyörű természet ölén.	-0.3
Khi mình rời phòng sau bữa ăn , Peter nói : Được - chào tạm biệt Anne - Anh sẽ gặp em lát nữa" Không một ai nghe lời nói của anh !	Amíg van természet - s valószínűleg mindig is lesz, éljünk bármily nehéz körülmények között is - vigaszt nyújt minden bánatunkban.	0.578683
	Meggyőződésem, hogy a természet enyhíti minden nyomorúságunkat.	-0.3
	Talán lesz valakim, akivel megoszthatom a túláradó boldogságnak ezt az érzését, valakim, aki ugyanúgy érez, mint én! ~~~ GONDOLATOK ~~~ 	-0.3
	Mi itt régóta sokat, igen sokat nélkülözünk és én is ugyanúgy nélkülözök, mint Te.	-0.3
	Nem anyagiakra gondolok, azzal el vagyunk látva, nem, hanem lelkiekre.	-0.3
	Szabadságra és levegőre vágyom, akárcsak Te.	-0.3
	Most azonban úgy érzem, gazdagon kárpótolva vagyunk ezekért a nélkülözésekért.	-0.3
	Mindez akkor jutott hirtelen eszembe, amikor ma reggel ott ültem az ablak alatt.	-0.3
	Természetesen belső kárpótlásra gondolok.	-0.3
	Amikor az ablakon kinéztem, egyenesen és bensőségesen szembenéztem Istennel és a természettel, s boldog voltam, csak boldog, semmi egyéb.	-0.3
	És Peter is itt van. ~~~ Amíg örül a lelkem, amíg örülök a természetnek, az egészségemnek és sok egyébnek, addig, amíg ilyen érzések élnek bennem, mindig újra meg újra boldog leszek.	-0.3
	Az ember gazdagságot, tekintélyt, mindent veszíthet, a lelki boldogsága azonban legfeljebb csak háttérbe szorulhat, de újra és újra éled, amíg csak él.	-0.3
	Amíg bátran nézel az égre, addig érzed, hogy tiszta a lelked és újra boldog leszel.	-0.3
Ôi !	Anned	0.24
		-0.3
Mình sung sướng quá !	 ~~~ 1944. február 26, szombat ~~~ 	-0.104348
	Drága Kittym! ~~~ Kora reggeltől késő estig tulajdonképpen egyebet sem teszek, mint Peterre gondolok.	-0.3
	Képével alszom el, vele álmodom s ébredéskor is magam előtt látom.	-0.3
	Meg vagyok győződve arról, hogy Peter meg én nem is különbözünk egymástól annyira, mint ahogy a látszat mutatja.	-0.3
Có lẽ anh ấy yêu mình !	Azt is megmagyarázom, hogy miért.	0.216
Thật thích khi nói chuyện với anh !	Mind a ketten nélkülözzük az igazi anyát.	0.267568
	Az övé felületes, szeret flörtölni és nem sokat törődik a fia gondolataival.	-0.3
	Az enyémben, bár foglalkozik velem, nincs tapintat és igazi anyai érzés.	-0.3
Thứ sáu , ngày 10 tháng 3 , 1944	Peter meg én, mind a ketten vívódunk.	0.25
	Mindkettőnk lelke bizonytalan még, zsenge és törékeny; nem volna szabad bennünket keményen kezelni.	-0.3
	Nálam, ha mégis megteszik, ez azzal az eredménnyel jár, hogy dühroham fog el, de nem törhet ki belőlem.	-0.3
	Magamba fojtom hát indulataimat, csörömpölök, hangoskodom úgy, hogy szinte azt szeretnék, ha ott se volnék.	-0.3
	Ezzel szemben Peter zárkózott, csendes, szótlan, álmatagon és gyáván magába vonul.	-0.3
	Hogyan és mikor találunk hát végre egymásra?	-0.3
	Nem tudom, meddig uralkodik még az eszem a vágyaimon. ~~~ Anned	-0.3
		0.3
		0.3
	1944. február 28, hétfő	-0.3
		0.3
Lúc này đây chúng tôi gặp nhiều rắc rối lắm .	Drága Kittym! ~~~ Lidércnyomás üldöz éjjel és nappal.	-0.00288462
	Majd minden órában látom s nem mehetek hozzá, el kell titkolnom érzéseimet, vidámságot erőltetek magamra, pedig kétségbe vagyok esve.	-0.3
	Peter Wessel és Peter Van Daan egyetlen Peterré olvadt össze, aki jó, aki kedves, és aki után rettentően vágyakozom.	-0.3
	Anya kellemetlen, apa kedves és ezáltal még kellemetlenebb, s Margot köztük a legkellemetlenebb.	-0.3
Miep bị bệnh , ông Kleiman còn nghỉ việc do cái bao tử .	Elvárja, hogy vidám arcot vágjak, én pedig szeretném, ha békén hagynának.	0.221053
Bep cố gắng làm mọi việc theo sức mình .	Peter nem jött hozzám, amikor felmentem a manzárdra, hanem a padláson kalapált valamit.	0.0477273
Đêm qua, có ai đó gõ trên tường của nhà kế bên trong khi chúng tôi đang ăn tối .	Minden kalapácsütés egy-egy darabot tört le a bátorságomból s még jobban elszomorított.	0.292857
	Közben idehallatszott a távoli harangjáték: “Ép testben ép lélek!” Tudom - szentimentális vagyok, kétségbeesett és ostoba.	-0.3
Chúng tôi bị căng thẳng suốt cả đêm .	Óó, édes Kittym, segíts rajtam! ~~~ Anned	-0.0153846
Cảnh sát đã bắt ông M. đi .	 ~~~  ~~~ 1944. március 1, szerda ~~~ 	-0.16875
Ông là người bán cho chúng tôi khoai tây , bơ và mứt ở chợ đen .	Drága Kittym! ~~~ Saját ügyeim háttérbe szorultak, mégpedig... egy betörés miatt.	-0.00703125
	Lassan unalmasakká válnak a betörésekről szóló beszámolóim, de hát nem tehetek róla, ha a betörőknek élvezetük telik abban, hogy megtiszteljék a Kolen & Co. céget.	-0.3
	Ez a betörés sokkal komolyabb volt, mint az első, 1943 júliusában.	-0.3
	Tegnap este, amikor Van Daan úr szokás szerint fél nyolckor lement Kraler irodájába, észrevette, hogy az üvegajtók tárva-nyitva állnak s nyitva felejtették az irodaajtót is. ~~~ Csodálkozott is rajta.	-0.3
	Tovább ment s egyre nagyobb lett a meglepetése, amikor a többi ajtót is mind nyitva találta s az első irodahelyiségben rettentő nagy rendetlenséget látott.	-0.3
	Tolvaj járt itt - gondolta hirtelen, s hogy nyomban meggyőződjék róla, leszaladt a lépcsőn, megvizsgálta a bejáratot s a biztonsági zárakat is kitapogatta.	-0.3
	Mindent zárva talált. ~~~ “Ejnye, de hanyag volt ma Peter is, Elli is”, gondolta magában, rövid ideig még elüldögélt Kraler szobájában, majd lekattintotta a lámpát és feljött, de sem a kitárt ajtóknak, sem a rendetlen irodának nem tulajdonított különösebb jelentőséget.	-0.3
	Ma reggel Peter már korán kopogtatott szobánk ajtaján azzal a nem éppen kellemes hírrel, hogy tárva-nyitva a bejárat és hogy a faliszekrényből eltűnt Kraler vetítőgépe és új aktatáskája.	-0.3
thật đáng sợ cho ông và cho chúng tôi .	Megbíztuk Petert, hogy zárja be az ajtót.	0.284615
	Van Daan elmesélte, hogy mit tapasztalt előző este s mindnyájan nagyon nyugtalankodtunk.	-0.3
	Az esetet nem tudtuk másra magyarázni, mint hogy a tolvajnak is van kulcsa, mert a zár nem volt feltörve.	-0.3
	Bizonyára már a kora esti órákban belopózott a tettes, bezárta maga után az ajtót, s amikor Van Daan magzavarta, elbújt, majd távozása után zsákmányával elmenekült, sietségében azonban nyitva felejtette az ajtót.	-0.3
Ông có năm đứa con và sắp có một đứa khác .	Vajon kinek lehet kulcsa a bejárathoz?	0.18
Thứ Ba , ngày 14 tháng 3 , 1944	S miért nem ment be a raktárba?	0.3
	Talán valamelyik raktári munkásunk volt a tettes s kérdés, nem árul-e el bennünket most, hogy hallotta, de talán látta is Van Daant?	-0.3
	Az eset bizony hátborzongató, hiszen nem tudhatjuk, hogy az illető betörőnek nincs-e szándékában még egyszer behatolni hozzánk.	-0.3
	Vagy talán ő is megijedt, amikor látta, hogy még valaki jár ott? ~~~ Anned	-0.3
		0.3
		0.3
	1944. március 2, csütörtök	-0.3
		0.3
	Drága Kittym!	-0.3
	Margot meg én tegnap fent jártunk Peternél.	-0.3
	Bár így hármasban nem oly élvezetes az együttlét, mint ahogyan elképzeltem, tudom, hogy Margot a legtöbb kérdésben ugyanúgy vélekedik, mint én.	-0.3
Mình ngồi tại bàn của ông bà Van Daan với một cái khăn tay che trên miệng .	Elli mosogatás közben elpanaszolta anyának és Van Daannénak, hogy mennyire el van keseredve.	0.483516
	S mit gondolsz, mivel vigasztalták?	-0.3
	Tudod, hogy anya mit tanácsolt neki?	-0.3
	Gondoljon arra a sok emberre, akiknek manapság pusztulás a sorsa.	-0.3
	De kit vigasztal a mások szerencsétlensége, amikor maga is boldogtalan?	-0.3
	Ezt meg is mondtam nekik.	-0.3
	A válasz: “Ehhez Te nem értsz!”	-0.3
	 ~~~ Hogy ezek a felnőttek milyen hülyék és buták!	-0.3
	Mintha Peternek, Margot-nak, Ellinek meg nekem, nem ugyanazok volnának az érzéseink, mint nekik.	-0.3
	Ezt csak az anyai szív s az igazi baráti szeretet tudná megérteni.	-0.3
	De a mi anyáink szemernyit sem értenek hozzánk.	-0.3
	Van Daanné talán még inkább, mint anya.	-0.3
	Jaj de szerettem volna még valamit mondani szegény Ellinek, olyasmit, amitől tapasztalatom szerint megvigasztalódott volna.	-0.3
	Apa azonban közbelépett és félretolt.	-0.3
Tại sao vậy ?	Milyen ostobák mind!	0.2
	Nekünk nem lehet véleményünk.	-0.3
Để mình kể từ đầu .	De hát ők szörnyen modernek.	0.276923
Bọn chúng đã bắt người mang sổ khẩu phần của chúng tôi , như thế chúng tôi không có mỡ và dầu ăn nửa .	Még hogy nekünk nincs véleményünk! ~~~ Mondják inkább, hogy fogjuk be a szánkat, de ne azt, hogy nem értünk hozzá.	-0.0113208
	Egyik ember sem tilthatja meg a másiknak, hogy véleménye legyen valamiről, bármily fiatal is az a másik.	-0.3
	Ellinek, Margot-nak, Peternek meg nekem odaadó szeretetre volna szükségünk; ez hiányzik mind a négyünknek.	-0.3
	És senki sem ért meg bennünket, főleg ezek az itteni ostoba bölcsek nem.	-0.3
	Mert mi sokkal érzékenyebbek vagyunk, sokkal mélyebben gondolkodunk, mint ahogy ők sejtik.	-0.3
	E pillanatban anya megint zsémbes hangulatban van.	-0.3
	Nyilván féltékeny, mert mostanában többet beszélgetek Van Daannéval, mint vele.	-0.3
Miep và ông Kleiman lại đau , và Bep không thể đi mua sắm cho chúng tôi .	Ma délután elcsíptem Petert. ~~~ Jó háromnegyed óráig beszélgettünk.	-0.00434783
	Peternek igen nehezére esett önmagáról beszélni.	-0.3
Thức ăn thật khốn khổ .	Csak lassanként melegedett fel.	0.278571
	Elmondta, hogy szülei gyakran vesznek össze a politikán, egy cigarettán és más egyében. ~~~ Nagy zavarban volt.	-0.3
	Aztán én meséltem a szüleimről.	-0.3
	Peter nagyon védte apát.	-0.3
	- Nagyszerű fickó - mondta.	-0.3
Bữa ăn trưa hôm nay chỉ có khoai tây và một mớ rau cải cũ .	Utána még beszéltünk az alsó és felső emeleten lakókról.	0.27931
Chúng bốc mùi khủng khiếp , do vậy tôi phải lấy khăn che mũi .	Kicsit elképedt, amikor megtudta, hogy még mindig nem kedveljük a szüleit.	0.286364
	- Peter - mondottam - tudod, hogy őszinte vagyok, hát miért ne valljam be, hogy mi is látjuk a hibáikat.	-0.3
	- Még azt is megmondtam a többi között, hogy: - Peter, én nagyon szívesen foglalkoznék veled, ha megengednéd.	-0.3
