VĂN HỌC PHÁP	﻿ ~~~ Jules Verne	-0.01
Thực vậy, việc điều tra cho thấy vụ này là do bàn tay của một bọn tù khổ sai đã trốn khỏi trại cải huấn Perth ở miền tây Australie nửa năm trước đây, khi bọn chúng sắp bị đưa ra đảo Norfolk[28].	- kiáltott fel Paganel. ~~~ - Lefőzni a francia Földrajzi Társaság titkárát! ~~~ Megigazította orrán a szemüveget, kihúzta magát, majd komoly hangon, mint az egy tanárhoz illik, megkezdte a vizsgáztatást.	-0.129518
Bọn cướp có hai mươi chín tên.	- Állj fel, Toliné! ~~~ - mondta.	-0.0310345
Tên trùm cướp không ai khác, mà chính là Ben Joyce, một tên tội phạm nguy hiểm nhất.	Toliné azonban már állt, nem állhatott fel jobban. ~~~ Szerényen várta hát a földrajztudós kérdéseit.	-0.0151685
Mấy tháng trước đây, hắn đã đến Australie trên một chiếc tàu thủy, và từ đó đến nay vẫn qua mặt cảnh sát.	- Toliné, mondd meg nekem, melyik az öt világrész! ~~~ - Óceánia, Ázsia, Afrika, Amerika és Európa - felelte Toliné. ~~~ - Helyes.	-0.114019
	Beszéljünk előbb Óceániáról, minthogy most éppen ott vagyunk.	-0.3
Chúng tôi yêu cầu dân cư các thành thị, những người di cư hãy cảnh giác đề phòng, cũng như kịp thời báo cho thanh tra trưởng biết những tin tức tài liệu có thể giúp cho việc truy lùng bọn tội phạm.. Thanh tra trưởng D.P.	Mely részekre oszlik? ~~~ - Óceánia részei: Polinézia, Melanézia, Mikronézia és Megalézia. ~~~ Legnagyobb szigetei: Ausztrália, az angolok birtoka; Új-Zéland, az angolok birtoka; Tasmánia, az angolok birtoka, s az ugyancsak angol birtokban levő Chatham, Auckland, Macquarie, Kermadec, Makin, Maraki és más szigetek.	-0.113617
	- Helyes - mondta Paganel -, de hol marad Új-Kaledónia, a Sandwich-szigetek, a Mendana- és a Pomotou-szigetek?	-0.3
	- Ezek a szigetek angol védnökség alatt állnak.	-0.3
Mitchelle”.	- Hogyan?	0.133333
Khi Glenarvan đọc xong bản thông báo ấy.	Anglia fennhatósága alatt?	0.122222
Mac Nabbs quay sang nói với nhà địa lý:	- kiáltott fel Paganel.	0.0545455
 ~~~ - Ông thấy không, Paganel, ở Australie vẫn có thể có những tù khổ sai.	- Én úgy tudom, hogy éppen ellenkezőleg, Franciaországé...	0.125287
- Bọn vượt ngục, điều ấy khỏi nói làm gì, chúng sống ngoài vòng pháp luật, không có quyền cư trú ở đây.	- Franciaországé?! ~~~ - képedt el a fiú.	-0.0618421
- Vậy nhưng bọn chúng vẫn tồn tại, - Glenarvan nhận xét.	- No lám! ~~~ - mondta Paganel.	0.173077
- Tôi cho rằng sự có mặt của chúng không thể làm thay đổi kế hoạch của chúng ta và làm gián đoạn cuộc thám hiểm.	- Ezt tanítják nektek a melbourne-i iskolában? ~~~ - Igen, tanár úr. ~~~ Nem így van? ~~~ - De, de! ~~~ Így van! ~~~ - felelte Paganel.	-0.1875
Anh nghĩ thế nào về việc này, John?	- Egész Óceánia az angoloké, rendben van.	0.284211
John Mangles không trả lời ngay, chàng thuyền trưởng trẻ lưỡng lự: một mặt hiểu Mary và Robert sẽ đau khổ biết chừng nào nếu cuộc tìm kiếm người cha bị ngưng lại, nhưng mặt khác, anh ta lại sợ nguy hiểm cho đoàn.	Menjünk tovább! ~~~ Az őrnagy nagy örömére Paganel félig bosszús, félig ámuldozó képet vágott. ~~~ A vizsga folyt tovább.	-0.236735
- Nếu như không có huân tước phu nhân và cô Mary thì tôi không lo ngại gì về bọn bất nhân ấy.	- Térjünk át Ázsiára - mondta a földrajztudós. ~~~ - Ázsia hatalmas földrész - felelte Toliné.	0.151667
- Cuối cùng anh ta nói.	- Fővárosa Calcutta.	1.02143
	Nagyobb városai: Bombay, Madras, Calicut, Aden, Malacca, Singapore, Pegou, Colombo; a Lacquediva-szigetek, Maldive-szigetek, Chagos-szigetek. ~~~ Valamennyi angol birtok.	-0.3
Glenarvan hiểu anh ta và nói thêm:	- Helyes, Toliné. ~~~ Hát Afrika?	-0.02
	- Afrikában két fő gyarmat van; délen a Fokföld, melynek Fokváros a székhelye, és nyugaton az angol telepek, melyeknek fővárosai Sierra Leone. ~~~ - Jól feleltél!	-0.45
- Rõ ràng là không thể nói chuyện khước từ trách nhiệm mà chúng ta đã đảm nhận, nhưng xét vì trong đoàn có phụ nữ, nên tốt nhất là bây giờ chúng ta trở lại Melbourne, từ đó đáp tàu “Duncan” đi về vùng duyên hải phía đông và tìm kiếm Harry Grant ở đó.	- felelte Paganel, aki már kezdte érteni ezt a kiválóan, de ugyancsak furán oktatott angol földrajzot. ~~~ - Algéria, Marokkó, Egyiptom nem szerepel az angol térképeken.	-0.0296218
Ý kiến của bác thế nào, Mac Nabbs?	Beszéljünk hát egy kicsit Amerikáról.	0.283784
- Trước khi phát biểu, - thiếu tá nói, - tôi muốn biết ý kiến của Ayrton đã.	- Amerika két részre oszlik - folytatta Toliné -, Észak-Amerikára és Dél-Amerikára.	0.757835
	Az előbbi: Kanada, Új-Brunswick, Új-Skócia és a Johnson kormányzó igazgatása alatt álló Egyesült Államok angol birtok.	-0.3
Viên hoa tiêu đưa mắt nhìn Glenarvan, rồi đáp:	- Johnson kormányzó! ~~~ - kiáltott fel Paganel.	-0.0204545
 ~~~ - Chúng ta đang ở cách Melbourne hai trăm dặm, nên tôi thấy rằng, nếu thực sự có nguy hiểm thì không phải đường phía nam ít bị đe dọa nguy hiểm hơn đường phía đông đâu.	- Ama nagy Lincoln utódja, akit a rabszolgatartás egy vakbuzgó híve ölt meg!	-0.135
Cả hai đường đều khá vắng vẻ, tồi tệ như nhau cả.	Jól van. ~~~ Jól feleltél.	-0.21
Vả lại, tôi không nghĩ rằng ba chục tên hung thủ lại có thể đáng sợ đối với tám con người dũng cảm và có súng ống đầy đủ.	Dél-Amerika meg Guayanával, a Falkland-szigetekkel, a Shetland-szigetcsoporttal, Georgiával, Jamaicával, Trinidaddal együtt szintén az angolok birtoka! ~~~ Én aztán igazán nem vitatom ezt!	-0.00428571
Nói tóm lại, theo tôi, nếu không có đề nghị nào hay hơn thì cứ nên tiếp tục tiến bước.	Szeretném hallani a véleményedet Európáról, Toliné, azaz nem is annyira a tiédet, mint a tanáraidét.	0.3
- Ông Ayrton nói đúng.	- Európáról?	1.14
	- kérdezte Toliné, aki nem értette, mitől jött úgy tűzbe a földrajztudós.	-0.3
- Paganel đồng ý.	- Igen! ~~~ Európáról!	0.242857
	Kinek a birtoka Európa?	-0.3
	- Az angoloké - felelte a gyermek a teljes meggyőződés hangján.	-0.3
- Tiếp tục cuộc hành trình của mình thì ta mới có thể dò ra dấu tích của thuyền trưởng Grant, còn quay về phía nam thì, ngược lại, sẽ càng ngày càng mất đi khả năng ấy.	- Természetesen - mondta Paganel. ~~~ - Már csak azt szeretném tudni, hogyan. ~~~ - Európa államai: Anglia, Skócia, Írország, Málta, Jersey és Guernesey szigetek, a Jon szigetek, a Hebridák, a Shetland- és Orkney-szigetek...	-0.060028
Tôi cũng nghĩ như ông Ayrton rằng một người dũng cảm thì không sợ những tên tù vượt ngục.	- Jól van, Toliné, jól van; de hát nem említetted a többi európai államot, fiacskám. ~~~ - Melyeket?	-0.0130435
- Còn một ý kiến nữa, thưa huân tước, - viên hoa tiêu nói khi mọi người sắp giải tán...	- kérdezte a gyermek zavartalanul. ~~~ - Spanyolország, Oroszország, Ausztria, Poroszország, Franciaország...	0.201654
	- De hisz ezek csak tartományok, nem államok!	-0.6
- Cứ nói đi, ông Ayrton.	- felelte Toliné. ~~~ - Ejha!	0.375
- Có lẽ đã đến lúc phát lệnh cho “Duncan” bám dọc theo bờ biển chăng?	- kiáltott fel Paganel, és lekapta orráról a szemüvegét. ~~~ - Igen; a spanyol tartomány fővárosa Gibraltár.	0.106329
- Để làm gì?	- Csodálatos!	1.27857
	Tökéletes!	-0.3
	Pompás!	-0.3
	Hát Franciaország?	-0.3
	Francia létemre szeretném megtudni, hova is tartozom!	-0.3
	- Franciaország angol tartomány - felelte nyugodtan Toliné -; fővárosa Calais. ~~~ - Calais!	-0.3
	- kiáltott fel Paganel.	-0.3
	- Hogyan?	-0.3
	Azt hiszed, Calais még mindig angol birtok?	-0.3
- John Mangles can thiệp vào.	- Minden bizonnyal.	0.883333
	- És hogy ez Franciaország fővárosa?	-0.3
	- Igen, uram, ott székel lord Napóleon, a kormányzó.	-0.3
	Az utolsó szavakra Paganelből kitört a nevetés.	-0.3
	Toliné nem értette a dolgot.	-0.3
	Vizsgáztatták, ő meg a legjobb tudása szerint válaszolt.	-0.3
	Nem ő tehetett arról, hogy válaszai olyan furcsák voltak; különben meg nem is sejtette, hogy furcsák.	-0.3
- Khi nào chúng ta đi đến Twofold - Bay, lúc đó mới cần ra lệnh, nếu không, nhỡ vì lý do nào đấy buộc chúng ta phải đi Melbourne thì ta lại hổi tiếc vì “Duncan” đâu còn ở đó nữa.	Azért csak nem jött zavarba, nagy komolyan várta az érthetetlen derültség végét. ~~~ - Látja - fordult az őrnagy nevetve Paganelhoz -, nem megmondtam, hogy Toliné lefőzi? ~~~ - Ami igaz, az igaz - felelte a földrajztudós.	-0.0271709
	- Ó, hát így tanítják a földrajzot Melbourne-ben?	-0.3
Vả lại, có lẽ tàu vẫn chưa sửa xong.	Az elemi iskola tanárai értik a dolgukat!	0.268421
	Európa, Ázsia, Afrika, Amerika, Óceánia, az egész világ az angolok birtoka!	-0.3
	Az ördögbe is, ilyen ügyes oktatási módszer mellett nem csoda, ha behódolnak a bennszülöttek! ~~~ Nahát!	-0.3
Tôi cho rằng tốt nhất là hãy cứ đợi đã.	De mondd csak, Toliné, vajon a hold is angol birtok?	0.286667
- Thôi đành vậy, - Ayrton đồng ý rút lui ý kiến của mình.	- Az lesz - felelte ünnepélyesen az ifjú bennszülött. ~~~ E szavakra Paganel fölállt.	0.270588
	Nem tudott megmaradni a helyén.	-0.3
	Kedvére ki akarta nevetni magát, negyedmérföldnyire ment a tábortól, s ott várta, hogy elmúljon nevetési rohama.	-0.3
	Glenarvan eközben egy könyvet vett elő kis útikönyvtárából.	-0.3
	Samuel Richardson Földrajzi kézikönyv című, Angliában igen megbecsült műve volt ez, mely tájékozottabb a földrajz­tudományban, mint a melbourne-i tanárok.	-0.3
	- Tessék, fiam - mondta Glenarvan Tolinénak -, fogd ezt a könyvet, tartsd meg.	-0.3
	Néhány téves elképzelésed van a földrajzról, nem árt, ha megváltoztatod őket.	-0.3
	Őrizd meg ezt a könyvet találkozásunk emlékére.	-0.3
Ngày hôm sau, đoàn thám hiểm rời Seymour, súng ống được chấn chỉnh lại để sẵn sàng đối phó với những điều bất trắc xảy ra.	Toliné szó nélkül átvette az ajándékot, figyelmesen vizsgálgatta, hitetlenkedve csóválta a fejét, s nem tudta rászánni magát, hogy zsebre tegye. ~~~ Közben leszállt az éj.	-0.00321429
CHƯƠNG 7 ~~~ 	Este tíz óra volt.	-0.075
	Ideje, hogy pihenőre térjenek, másnap korán kelnek.	-0.3
	Robert fekhelye felét Tolinénak kínálta.	-0.3
KẾT CỤC ĐỘT NGỘT	A kis bennszülött elfogadta.	0.234783
	Lady Helena és Mary Grant visszatért a szekérbe, az utazók elnyúltak a sátorban, Paganel ki-kitörő nevetése elvegyült a vadszarkák lágy, mély dalával.	-0.3
	Másnap reggel, mikor a napsugár felébresztette az utazókat, hiába keresték az ausztráliai gyereket. ~~~ Toliné eltűnt.	-0.3
	Mielőbb Lachlan vidékére akart érni?	-0.3
	Vagy Paganel nevetése bántotta meg?	-0.3
	Ki tudja? ~~~ Ébredéskor lady Helena üde mimózacsokrot talált a keblén; Paganel meg Samuel Richardson kézikönyvére bukkant a kabátja zsebében.	-0.3
 ~~~ 	XIV.	-0.1
	Az Alexander-hegy bányái ~~~ 1814-ben Sir Roderick Impey Murchison, történetünk idején a londoni Földrajzi Társaság elnöke, az Ausztrália déli partjainak közelébe húzódó hegylánc alakzatát az Urál hegységével összehasonlítva úgy találta, hogy a két hegység között figyelemre méltó hasonlatosság mutatkozik.	-0.3
	Minthogy az Urálban gazdag aranylelőhelyek vannak, a tudós geológus azon tűnődött, vajon ez az értékes fém nem található-e az ausztráliai hegység sziklái között is. ~~~ Feltevése igazoló­dott.	-0.3
	Két év múlva Új-Dél-Walesből aranymintát küldtek neki; ekkor úgy határozott, hogy nagy­számú cornwalli munkást telepít az új-hollandiai aranylelőhelyekre.	-0.3
	Francis Dutton volt az, aki először aranyrögre bukkant Dél-Ausztráliában.	-0.3
	Az első új-walesi aranymezőket Forbes és Smyth fedezte fel.	-0.3
	Ettől kezdve a világ minden tájáról özönlöttek ide az aranyásók, angolok, amerikaiak, olaszok, franciák, németek, kínaiak.	-0.3
	A valóban gazdag aranylelőhelyeket azonban csak 1851. április 3-án fedezte fel Hargraves.	-0.3
	Fölkínálta Sir Ch. ~~~ Fitz-Roynak, Sydney kormányzójának, hogy szerény összegért, ötszáz font sterlingért feltárja a helyszínt.	-0.3
	Ajánlatát visszautasították, de a felfedezésnek híre kelt.	-0.3
Thật là một đêm khủng khiếp đã trôi qua.	Az aranyásók Summerhill és Leni’s Pond felé tartottak.	0.255319
	Megalapították Ophir városát, mely a sikeres bányászat révén hamarosan méltóvá vált bibliai nevére, ahonnan Salamon király kincses hajói érkeztek.	-0.3
	Victoria tartományról mindeddig szó sem esett, pedig később ott fedezték fel a leggazdagabb lelőhelyeket.	-0.3
	Néhány hónappal később, 1851 augusztusában kiásták a tartomány első aranyrögeit, s hamarosan már négy kerületben bányásztak.	-0.3
	Ez a négy kerület Ballarat, Ovens, Bendigo és az Alexander-hegy volt; valamennyi nagyon gazdag lelőhely, de az Ovens folyónál a talajvíz ugyancsak megnehezítette a munkát, Ballaratban az aranyerek egyenlőtlensége gyakran áthúzta a bányászok számításait, Bendigóban pedig megmunkálhatatlan volt a talaj.	-0.3
	Az Alexander-hegynél a föld a siker valamennyi feltételét összesítette, s az értékes fémért a legmagasabb árat fizették a világ valamennyi piacán.	-0.3
	Most éppen a gyászos bukások és nem remélt sikerek földjén vezetett át a 37. szélességi fok vonala, melyen a Grant kapitány nyomát kutató utazók csapata haladt.	-0.3
	December 31-én egész nap egyenetlen talajon meneteltek, a lovak és az ökrök már kifáradtak, mikor egyszer csak megpillantották az Alexander-hegy kerek ormait.	-0.3
	A kis hegylánc egy szűk völgykatlanában ütöttek tábort; az állatok, béklyóval a lábukon, a földet borító kvarcsziklák közt legelésztek. ~~~ Ez még nem a bányavidék volt.	-0.3
	A szekér kerekei csak másnap, az 1866-os év első napján vágtak nyomot e gazdag vidék útjain.	-0.3
	Paganel és társai boldogok voltak, hogy útközben megpillanthatták az ausztráliai nyelven Geboornak nevezett híres hegyet.	-0.3
	Ide, erre a helyre özönlöttek csapatostul a kalandorok, tolvajok és tisztességes emberek, az akasztanivalók meg akik akasztják őket.	-0.3
	A nagy fel­fedezés hírére az 1851-es „aranyévben” a városokat, mezőket, hajókat tömegesen hagyták el a lakosok, a squatterek meg a tengerészek.	-0.3
	Az aranyláz járvánnyá vált, ragályossá, mint a pestis, és hányan meg hányan pusztultak bele, már azt hívén, kezükben a szerencse!	-0.3
	Úgy mondták, a tékozló természet több mint huszonöt szélességi fok területen milliós kincseket vetett el a csodálatos Ausztráliában.	-0.3
	Eljött az aratás ideje, s az aratók a termőföldekre siettek.	-0.3
	A legcsábítóbb a diggerek, az aranyásók mestersége volt; igaz ugyan, hogy sokan fáradtságtól elcsigázva kidőltek, néhányan azonban egy csákányütéssel meggazdagodtak.	-0.3
	A balsikerekről nemigen esett szó, de a sikert világgá kürtölték.	-0.3
Hai giờ, trời đổ mưa như trút nước đến tận sáng.	A szerencsés eseteknek öt világrészben támadt visszhangja.	0.3
	Hamarosan mindenféle rendű-rangú szerencsevadász nyüzsgött Ausztrália partjain; 1852 utolsó hónapjaiban Melbourne egymagában ötvennégyezer bevándorlót fogadott be, valóságos hadsereget: egy még ki nem vívott győzelmet ünneplő hadsereget, melynek azonban nem volt vezére, nem ismerte a fegyelmet, egyszóval ötvennégyezer fosztogatót, s azoknak is a legrosszabbját. ~~~ A tébolyult mámor első éveiben leírhatatlan zűrzavar uralkodott.	-0.3
Chiếc xe kéo bị sa lầy, nên đoàn thám hiểm phải nghỉ lại giữa rừng.	Az angolok azonban szokott erélyükkel hamarosan úrrá lettek a helyzeten.	0.260294
	A rendőrök és a bennszülött csendőrök a tolvajoktól átpártoltak a becsületes emberek oldalára.	-0.3
Chiếc lều không đủ sức che mưa, Glenarvan và những người cùng đi phải vào trú trong xe.	Fordult a kocka. ~~~ Így Glenarvan mit sem tapasztalhatott az 1852-es féktelen erőszakosságból.	0.104167
	Tizenhárom év telt el azóta, s manapság már módszeresen, szigorú szabályok szerint történik az aranybányászat.	-0.3
Không ai ngủ được mọi người kháo nhau đủ chuyện.	Az aranymezők egyébként is kimerülőben voltak.	0.229787
Riêng thiếu tá chỉ im lặng ngồi nghe.	Addig ásták a földet, míg a kincs végére nem értek.	0.234146
	Hogy is ne merültek volna ki a természet fölhalmozott kincsei, hiszen a bányászok 1852-től 1858-ig hatvanhárommillió-százhétezer-négyszázhetvennyolc font sterling értékű aranyat ragadtak ki a földből.	-0.3
	Érezhetően megcsappant hát a bevándorlók száma; most a szűzföldekre vetették magukat.	-0.3
	Az Új-Zélandban nemrég felfedezett otagói és manyboroughi aranymezőkön még csak néhány ezernyi kétlábú termeszhangya ás kutatógödröket.	-0.3
Trận mưa rào dữ dội vẫn chưa ngớt.	Tizenegy óra tájt a bányatelep központjába értek.	0.234146
Ayrton và John Mangles sợ chiếc xe sa lầy bị ngập nước, nên chốc chốc lại đi xem mực nước sông.	Valódi város emelkedett ott, üzemekkel, banképületekkel, templommal, laktanyával, kertes házikókkal, irodákkal.	0.279808
	Szállodákban, majorságokban, villákban sem volt hiány.	-0.3
	Még egy színház is akadt, tíz shilling volt a belépő, sokan látogatták.	-0.3
	Most éppen egy helyi színdarabot játszottak nagy sikerrel.	-0.3
	Ez volt a címe: Francis Obadiah, avagy a szerencsés aranyásó.	-0.3
	A darab azzal fejeződik be, hogy a reményét vesztett hős még egy utolsót vág csákányával a földbe, s egy nuggetre, azaz hihetetlen súlyú aranyrögre bukkan.	-0.3
	Glenarvant érdekelte az Alexander-hegyi hatalmas aranytelep; így Ayrtonnal és Mulradyvel előreküldte a szekeret; ő maga pedig barátaival a telep megtekintésére indult.	-0.3
Khi về, ai nấy ướt như chuột lột.	Néhány óra múlva majd csatlakoznak a többiekhez.	0.230769
	Paganel igen boldogan fogadta ezt az elhatározást, s szokása szerint nyomban fel is csapott a társaság útikalauzául.	-0.3
Cuối cùng, trời sáng.	Tanácsára a bank felé indultak el.	0.204
	A széles utcákat gondosan öntözött makadám borította.	-0.3
Mưa tạnh, nhưng những tia nắng chưa thể xuyên thủng những làn mây đen dày đặc.	Hatalmas hirdetések ötlöttek szemükbe; Golden Company LTD; Digger’s General Office; Nugget’s Union.	0.265517
Chung quanh toàn thấy những vũng nước lớn vàng khè.	A magányos bányászok helyébe itt a munkások és a tőkések szövetsége lépett.	0.192857
	Mindenfelől gépek zaja hallatszott, ezek a gépek mosták a homokot és őrölték finom porrá az értékes kvarckövet.	-0.3
	A lakóházakon túl terültek el az aranymezők, vagyis a kiaknázásra szánt földek.	-0.3
Glenarvan quyết định trước hết phải kiểm tra lại cỗ xe.	Ott csá­kányoztak az aranyásó társaságok nagyon jól fizetett bányászai.	0.253125
Hai bánh trước gần như bị ngập lút dưới bùn, còn hai bánh sau thì bị lút tới trục.	A talajt megszámlálhatatlan gödör borította. ~~~ A csákányok napsugárban csillogó vasa fel-felvillant.	-0.0148352
Kéo cả cỗ xe lên khỏi hố lầy là một việc không dễ dàng, dù cho có dùng cả sức người, sức bò và ngựa!	A munkások minden­fé­le nemzetiségből tevődtek össze. ~~~ Nem pörlekedtek, bérmunkás módján csendesen dolgoztak.	-0.00132743
	- Ne higgyék azonban - mondta Paganel -, hogy Ausztráliai földjéről teljesen kivesztek azok az elszánt aranykeresők, akik a bányákban próbálnak szerencsét.	-0.3
	Tudom, hogy legtöbbjük az aranytársaságoknak dolgozik, rákényszerültek, hiszen a kormány valamennyi aranylelőhelyét eladta vagy bérbe adta.	-0.3
	Akinek azonban semmije sincs, akinek se bérletre, se vételre nem telik, annak még egy lehetősége marad a meggazdagodásra.	-0.3
- Dẫu sao cũng phải khẩn trương kéo lên.	- Miféle lehetőség? ~~~ - kérdezte lady Helena.	0.3
	- A jumping - felelte Paganel. ~~~ - Így például mi is, akiknek pedig semmi jogunk ezekre az aranybányákra, egy kis szerencsével mi is meggazdagodhatnánk.	-0.3
Nếu không, khi đất sét bắt đầu khô thì lại càng khó kéo hơn, - Glenarvan nhận xét.	- Hogyan? ~~~ - kérdezte az őrnagy. ~~~ - Mondtam már: jumping útján.	-0.00784314
- Ta nhanh tay nào, - Ayrton lên tiếng.	- Mi az a jumping? ~~~ - kérdezte az őrnagy.	0.245833
Glenarvan, hai người thủy thủ, John Mangles và Ayrton vào rừng tìm đàn bò và ngựa mà họ buộc tối hôm qua.	- A bányászok között elfogadott megegyezés, mely gyakran erőszakoskodásra, zűrzavarra vezet, de a hatóságok nem tudják megszüntetni.	0.251351
Mọi người bổ đi tìm khắp rừng, nhưng chỉ uổng công, Ayrton rất đỗi kinh hoàng trở lại bờ sông Snowy.	- Mondja már, Paganel - szólt Mac Nabbs -, hiszen majd elepedünk a kíváncsiságtól.	0.15974
Anh ta bắt đầu lớn tiếng gọi những con bò theo cách thông thường ở trang trại, những cũng không thấy chúng đâu.	- Nos, közös megállapodás alapján a bányavidék minden olyan földje köztulajdonná válik, melyen a nagy ünnepek kivételével huszonnégy óráig szünetelt a munka.	0.218852
Viên hoa tiêu tỏ ra hết sức hoảng hốt, những người trong đoàn thất sắc nhìn nhau.	Bárki birtokba veheti, bányászhat rajta, s ha szerencséje van, meg is gazdagodhat.	0.244737
Cứ thế, cuộc tìm kiếm kéo dài cả giờ, Glenarvan đã định trở lại chỗ xe đậu ở cách đó chừng hơn một dặm bỗng ông nghe có tiếng ngựa hí và sau đó gần như cùng một lúc là tiếng bò rống.	Így hát, Robert, igyekezz egy ilyen elhagyott gödörre találni, mert ha találsz, a tiéd. ~~~ - Ne adjon ilyen ötleteket az öcsémnek, Paganel úr!	-0.0870229
- Đây rồi!	- mondta Mary Grant.	0.934615
- John Mangles kêu lên, rồi lách qua những bụi cây rậm rạp có thể che khuất cả đàn súc vật.	- Tréfáltam, kedves kisasszony - felelte Paganel. ~~~ - Robert tudja jól.	0.111346
Glenarvan, Mulrady và Ayrton lao ngay đến chỗ chúng và lặng điếng người đi, những con bò và ngựa nằm lăn ra chết, xác đã cứng đờ.	Ő mint aranyásó! ~~~ Ásni a földet, megforgatni, megművelni, bevetni, majd a fáradságos munkáért cserébe bő aratást várni, azt igen!	-0.0153543
Bầy quạ đói nháo nhác quanh cả bụi cây mắc cỡ đợi dịp nhào xuống rỉa mồi.	De vakondok módjára vaktában túrni földet egy csepp aranyért, szomorú mesterség ez!	0.277778
	Csak azok adják rá magukat, akiket Isten, ember elhagyott.	-0.3
	Az utasok végigjárták a bányák legfontosabb részeit, majd a kvarctörmelékkel, agyagpalával, sziklák homokos törmelékével borított rakodótelepen keresztül a bankhoz értek.	-0.3
Glenarvan và những người cùng đi đưa mắt nhìn nhau.	Nagy épület volt, homlokzatán a nemzeti zászló. ~~~ Glenarvan lordot a bank igazgatója fogadta.	0.154286
	A bányatársaságok elismervény ellenében ennél a banknál helyezik letétbe a földből ki­bányá­szott aranyat.	-0.3
	Messze volt az az idő, mikor az első bányászokat kizsákmányolták a telepek kereskedői.	-0.3
	Ezek ötvenhárom shillinget fizettek egy uncia70 aranyért, majd hatvanötért adták el Melbourne-ben.	-0.3
	Igaz, hogy a kereskedő viselte a szállítás kockázatát, s minthogy az utakon valósággal nyüzsögtek a mindenre elszánt gazfickók, a szállítmány nem mindig érkezett meg rendeltetési helyére.	-0.3
	Az igazgató különös aranymintákat mutatott a látogatóknak, majd érdekes részleteket mondott el arról, hányféle módon bányásszák az értékes fémet.	-0.3
	Az aranynak két természetes formája ismeretes: a darabos és a porarany.	-0.3
	Vagy érc alakjában, áradmány földdel keveredve, vagy kvarckőbe ágyazva található.	-0.3
	A talaj sajátosságaitól függően felületi ásással vagy mélyfúrással bányásszák.	-0.3
	A darabos arany hegyi patakokban, völgyekben, szakadékokban található, nagyságától függően helyezkedik el: az első rétegekben a rögök, aztán a lemezek, majd a szilánkok.	-0.3
	A porarany, melynek kvarcágyát a levegő elporlasztotta, néha valóságos kis halmokban gyűlik össze; ezeket a halmokat a bányászok „zsebecskének” nevezik.	-0.3
	Némely ilyen „zsebecske” egész vagyont rejt magában.	-0.3
	Az Alexander-hegyen leginkább az agyagrétegekben és a palakősziklák hézagaiban bá­nyásszák az aranyat.	-0.3
	Itt találhatók az úgynevezett aranyfészkek, feltárásukkal szerencsés bányászok nemegyszer megütötték az aranymezők főnyereményét.	-0.3
	A látogatók megvizsgálták a különböző aranymintákat, majd megtekintették a bank ásvány­tani múzeumát.	-0.3
	Osztályozva, felirattal ellátva ott látták az ausztráliai földet alkotó valamennyi ásványt.	-0.3
	Az arany nem egyetlen kincse e földrésznek; a természet értékes ékszereinek valóságos kincsesládája ez a föld.	-0.3
	Az üvegszekrényekben ott ragyogott a brazíliai topázzal vetélkedő fehér topáz, az üvegfényű gránát, a szép zöld színű szilikátféleség, az epidot; a gyönyörű vörös és rózsaszín árnyalatokban pompázó rubinok, aztán világos és sötétkék zafír, mely felér a tibeti és malabári korunddal; majd csillogó rutilek, végül a Turon partján talált kis gyémántkristály.	-0.3
	A drágakövek hiánytalan gyűjteménye volt ez, s a foglalatukhoz szükséges aranyért sem kellett messzire menni.	-0.3
	Hacsak foglalatban nem akarta valaki látni őket, ennél többet valóban nem kívánhatott.	-0.3
	Glenarvan megköszönte a bankigazgató kedvességét, és elbúcsúzott tőle.	-0.3
	Az utasok folytatták útjukat az aranymezőkön.	-0.3
	Bármily kevéssé érdekelték is Paganelt a földi javak, azért csak minden lépésnél a kincset termő földet fürkészte.	-0.3
	Hiába csúfolódtak a barátai, nem tudta levenni tekintetét a földről.	-0.3
	Minden pillanatban lehajolt, fölvett egy kavicsot, egy sziklatörmeléket vagy kvarcdarabkát, figyelmesen megvizsgálta, majd hamarosan megvetően elhajította.	-0.3
	Egész séta közben így ügyködött.	-0.3
Wilson buông lời não nuột: ~~~ 	- Elveszített valamit, Paganel?	-0.005
	- érdeklődött az őrnagy.	-0.3
	- El bizony - felelte Paganel -, amire nem talál rá, azt elveszítette az ember az arany és az ékkövek országában.	-0.3
	Nem is tudom, miért, de úgy szeretnék magammal vinni egynéhány unciás vagy akár egy húszfontos aranyrögöt, ennél nagyobb igazán nem kellene.	-0.3
	- És mit csinálna vele, tisztelt barátom?	-0.3
- Biết làm sao bây giờ!	- kérdezte Glenarvan.	0.992857
	- Ó, éppenséggel nem jönnék zavarba miatta!	-0.3
- Ayrton, ông dẫn con bò và con ngựa còn sống đi.	- felelte Paganel. ~~~ - Fölajánlanám hazámnak!	0.358333
- Glenarvan cố dằn lòng nói.	Letétbe helyezném a Francia Nemzeti Banknál. ~~~ - Elfogadnák?	0.328571
	- Minden bizonnyal, de csak arra adnám oda, hogy vasutakat építsenek belőle.	-0.3
	Dicsérték Paganelt, hogy hazájának ajánlaná föl aranyleletét, s lady Helena azt kívánta neki, bukkanjon a világ legnagyobb aranyrögére.	-0.3
	Így tréfálkozva az utasok bejárták az aranymezők nagy részét.	-0.3
	Amerre csak néztek, mindenütt rendszeresen, de gépiesen és lélektelenül folyt a munka.	-0.3
