VOLTAIRE	VOLTAIRE	1.8
- Anh đừng quên nói với họ rằng nấu thịt người thì vô nhân đạo làm sao, và việc ấy trái với đạo Cơ đốc.		-0.3
Cacambo cất tiếng nói với đám rợ:		-0.3
 ~~~ - Các ông ơi!	Minden jól van!?	0
Hôm nay các ông tính ăn thịt một giáo sĩ dòng Tên sao? ~~~ Thật không còn gì xứng đáng bằng khi phải xử trí như thế với kẻ thù của mình. ~~~ Thật vậy!	Ám legyen, de bevallom, hogy mégis csak kegyetlen dolog, hogy miután elvesztettem Kunigundát, nyársra tüznek az Oreillonok.« Cacambo most sem vesztette el lélekjelenlétét: »Még nem kell kétségbeesni, mondá az elszomorodott Candide-nak; értem egy kissé e nép nyelvét, majd beszélek a fejökkel.	-0.188966
Luật thiên nhiên dạy ta phải giết người và trên khắp thế giới, điều ấy thường xảy ra. ~~~ Nếu chúng tôi không sử dụng quyền ăn thịt người thì chính là vì chúng tôi còn có món ăn vừa miệng hơn. ~~~ Các ông không có những lương thực như chúng tôi. ~~~ Chắc hẳn thà ăn thịt kẻ thù còn hơn là liệng cú quạ ăn chiến lợi phẩm của mình.	- Magyarázd meg nekik, kérte Candide, hogy iszonyu kegyetlenség az embereket megfőzni s hogy ez ellenkezik a keresztényi szellemmel.« »Uraim, mondá Cacambo, ti arra számittok, hogy ma egy jezsuitát esztek meg; nagyon helyes, nincs igazságosabb, mint igy bánni az ellenséggel: valóban a természetjog arra tanit bennün­ket, hogy öljük meg felebarátainkat és ennek értelmében járnak el az egész világon; ha mi nem élünk azzal a jogunkkal, hogy megegyük őket, az csak azért van, mert nekünk más ennivalónk is akad; de nektek nem áll rendelkezéstekre annyi forrás mint nekünk fehéreknek.	-0.2625
Song các ông ơi, các ông không có quyền ăn thịt bạn của các ông. ~~~ Các ông tưởng là người sắp đem nướng thịt là một giáo sĩ dòng Tên mà thực ra chính lại là người bênh vực các ông đó. ~~~ Ông này là kẻ thù của những kẻ thù của các ông, vậy mà sắp bị các ông đem nướng thịt.	Bizonyára helyesebb, ha mi magunk faljuk fel az ellenséget, mintha a hollóknak és varjaknak dobjuk oda győzelmünk gyümölcsét: ámde uraim, biztosan nem kivánjátok megenni barátai­tokat; ti abban a jámbor hitben ringatjátok magatokat, hogy egy jezsuitát tüztök a nyársra, holott a ti védelmezőtök, ellenségeiteknek ellensége az, kit megsütni szándékoztok.	-0.145022
Riêng phần tôi, thì tôi sinh trưởng ở xứ các ông; người mà các ông thấy đây là chủ tôi. ~~~ Ông ta không phải là một người dòng Tên mà ông lại vừa giết một giáo sĩ dòng Tên, lấy quần áo của hắn mặc nên các ông đã hiểu lầm.	Ami engem illet, én ebben az országban születtem, ez az úr, kit itt láttok, az én gazdám; és nagyon távol van attól, hogy jezsuita legyen, sőt ellenkezőleg: ő ölt meg tegnap egy jezsuitát; annak a letépett csuhájában van; és most ilyen emberen akartok ti bosszut állni: ha meg akartok róla győződni, hogy igazat mondok-e, vegyétek a reverendáját, vigyétek a jezsuita atyák országá­nak első sorompójához s kérdezzétek meg: nem ölt-e meg gazdám csakugyan egy jezsuitát; nem sok idő kell hozzá, hogy azt megtegyétek: aztán még mindég módotokban lesz bennün­ket felfalni, ha arról győződtök meg, hogy hazudtam; de ha igazat mondtam, akkor jól ismer­vén a nemzetközi jogszokásokat, biztosan meg fogtok kegyelmezni.«	-0.253049
Muốn chứng minh lời tôi nói, các ông cứ lấy cái áo của ông này, đem treo ở cửa ải vương quốc của các giáo sĩ dòng Tên. ~~~ Rồi các ông dò hỏi xem có phải là chủ tôi vừa giết một sĩ quan dòng Tên không?	Az Oreillonok nagyon okosnak találták e beszédet; azonnal elküldték követségbe két tekinté­lyes férfiut, hogy postakocsin elrobogva szerezzenek információkat; a követek okosan telje­sitették megbizásukat és csakhamar jó hirrel tértek vissza: az Oreillonok azonnal leoldották a köteleket foglyaikról, minden módon kedveskedtek nekik, leányokat bocsátottak rendelke­zésökre, frissitőkkel látták el őket s országuk határáig kisérve őket ujjongva kiáltozták: »Nem jezsuita, nem jezsuita!«	-0.176389
Các ông còn có thì giờ; nếu các ông thấy tôi nói dối thì còn có thể ăn thịt chúng tôi.	Candide alig tudott magához jönni a csodálkozástól különös megszabadulások felett: »Milyen különös nép!	0.261702
Nhưng tôi nói thật đó.	mondá, milyen emberek!	0.245455
Các ông rất hiểu biết các nguyên tắc luật công, những phong tục, tập quán ở đây, nên các ông sẽ phải ân xá cho chúng tôi.		-0.3
Bọn rợ Oreillon thấy những lời lẽ này hợp lý.		-0.3
Họ cử hai thân hảo của họ đi bằng xe đến điều tra sự thật.		-0.3
Hai người lấy trí thông minh mà làm nhiệm vụ, và trở về với những tin tốt lành.		-0.3
Bọn rợ Oreillon bèn cởi trói cho hai tù nhân, đối xử với họ lịch sự, tặng họ những thiếu nữ, cho họ uống nước giải khát và dắt họ đi khắp bờ cõi mà vui mừng rao lên cho mọi người rõ: “Đây không phải một người dòng Tên!		-0.3
Đây không phải một người dòng Tên!”	milyen szokások!	-0.176471
 ~~~ Chàng Ngây Thơ không ngớt lời thán phục: “Dân tộc này đáng kính biết bao!		-0.3
Người họ, phong tục họ, đáng phục biết bao! ~~~ Nếu tôi đã không đâm chết anh trai của cô Cunégonde thì giờ này chắc tôi bị ăn thịt rồi.	Ha a véletlen szerencse folytán nem szurtam volna keresztül kedves Kunigundám bátyját, irgalom nélkül megettek volna.	-0.019898
Dầu sao, thiên nhiên thuần tuý cũng tốt thật; khi mà những người này biết tôi không phải là dòng Tên thì họ tha giết tôi, lại còn xử tốt với tôi, bằng biết bao hành động chân thành!” ~~~  ~~~  ~~~  ~~~  ~~~  ~~~ Chương XVII ~~~ 	De mindeneket összevetve, az emberi természet alapjában véve jó, mert ezek az emberek, ahelyett hogy megettek volna, ezerféle módon kedveskedtek, mihelyt megtudták, hogy nem vagyok jezsuita.«	-0.230327
CHÀNG NGY THƠ VÀ THUỘC HẠ ĐẾN XỨ ELDORADO[93] KỲ LẠ ~~~ 		-0.3
 ~~~ Khi hai thầy trò đến biên thùy xứ của rợ Oreillon, Cacambo nói với chủ:		-0.3
		0.3
- Thầy thấy không?	TIZENHETEDIK FEJEZET.	0.3
Bán cầu này cũng chả tốt lành gì hơn bán cầu kia.	Candide és lakája Eldorádóba érkeznek; mit látnak ott?	0.3
Tốt hơn chúng ta trở về u châu bằng con đường nào ngắn nhất.		-0.3
- Làm sao trở về?		-0.3
Chàng Ngây Thơ hỏi.		-0.3
Và đi đâu đây? ~~~ Nếu tôi về xứ sở tôi thì bọn người Bảo Gia Lợi và Abares đã tàn phá, giết chết hết rồi; nếu tôi trở lại Bồ Đào Nha, tôi sẽ bị hỏa thiêu; nếu ở lại xứ này, chúng ta có thể bị nướng thịt bất cứ lúc nào.	Midőn az Oreillonok országának határaihoz értek, igy szólt Cacambo Candide-hoz: »Most már láthatod, hogy a földgömbnek ez a része se ér többet, mint a másik; hallgass rám, térjünk vissza Európába a lehető legrövidebb uton.	-0.0134434
Vả lại làm sao mà giải quyết được vấn đề rời bỏ thế giới mà ở đó cô Cunégonde đang sống?		-0.3
- Chúng ta quay sang Cayenne[94], Cacambo đáp.	- Hogyan térjünk vissza, mondá Candide, és hova menjünk?	0.556589
Chúng ta sẽ gặp người Pháp vốn là người đi khắp thế giới; họ có thể giúp đỡ chúng ta.		-0.3
Có lẽ Chúa sẽ thương hại chúng ta.		-0.3
Thật ra đến Cayenne không phải dễ.	Hazámba menjünk?	-0.05
Hai người không biết rõ phải đi phía nào. ~~~ Có những núi cao, sông lớn, hang đá, những giặc cướp, những người rừng, không biết bao nhiêu chướng ngại vật ghê gớm.	hiszen ott a bulgárok és arabok mindent vérbe fojtanak; ha Portugáliába megyek, ott elégetnek; ha itt maradunk, minden pillanatban ki vagyunk téve annak a kockázatnak, hogy nyársra húznak bennünket.	-0.00166667
Ngựa của họ đã chết vì mệt nhọc; lương thực đã khô cạn phải ăn trái cây rừng suốt cả tháng trời.		-0.3
Sau cùng họ đi đến một con sông nhỏ, hai bên bờ dừa mọc.	És hogyan is nyugodjam bele, hogy elhagyom azt a világrészt, melyen Kunigunda lakik?	0.238095
Thế là họ có dừa nuôi họ sống và nuôi hy vọng cho họ. ~~~ Cacambo vốn thường đưa ra những lời khuyên khôn ngoan không kém gì bà già trước. ~~~ Anh bảo với chàng Ngây Thơ: ~~~ 	- Menjünk Cayenne felé, mondá Cacambo; ott találhatunk franciákat, kik a világ minden tája felé mennek; ők majd segit­ségünkre lesznek: Isten szánakozni fog rajtunk.«	-0.155068
- Chúng ta không còn sức nữa, chúng ta đã đi nhiều rồi. ~~~ Tôi thấy một cái thuyền trống bên bờ sông; ta hãy chất trái dừa vào, làm thành một cái ghe nhỏ rồi chúng ta đi theo dòng sông. ~~~ Một con sông luôn luôn dẫn tới một nơi có người ở. Nếu không gặp gì thích thú thì ít ra cũng gặp cái gì mới lạ. ~~~ - Vậy chúng ta đi, chàng Ngây Thơ trả lời.	Nem volt nagyon könnyü Cayenne felé menni; sejtelmök sem volt, hogy mely irányba menje­nek; hegyek, folyók, meredélyek, utonállók, vademberek mindég legyőzhetetlen akadályokat görditettek eléjök: lovaik felfordultak az éhség miatt, élelmiszerök fogytán volt; egy egész hónapon keresztül vad gyümölcsökkel éltek s végül egy kis patakhoz értek, melynek partját kókusz-pálmák szegélyezték; igy tengették napról-napra életöket és élesztgették reményeiket.	-0.203488
Ta đành phó thác cho Chúa. ~~~ Hai thầy trò chèo thuyền trên sông, giữa hai bên bờ có chỗ hoa cỏ mọc, có chỗ khô khan, cằn cỗi, có chỗ phẳng phiu, có chỗ gồ ghề, càng đi càng thấy khúc sông rộng hơn. ~~~ Sau chót con sông dẫn đến một vùng mà chung quanh có núi cao bao phủ; những ngọn núi cao chót vót tới trời có vẻ rùng rợn. ~~~ Hai thầy trò liều mạng dấn thân vào làn nước, dưới vòm núi cao ấy.	Ekkor Cacambo, ki éppen olyan okos volt, mint az öreg asszony; azt mondá Candide-nak: »Most már nem mehetünk tovább: eleget gyalogoltunk; látod azt az üres csónakot a parton, lássuk el magunkat kókuszdióval, üljünk a kis csónakba és bizzuk magunkat a viz folyására; egy folyó rendszerint lakott helyre vezet s ha nem is bukkanunk kellemes dolgokra, legalább ujakat ismerünk meg.	-0.157717
Tới một chỗ nọ, khúc sông teo lại, đẩy thuyền của hai người trôi mau lẹ và gây tiếng động khủng khiếp.		-0.3
Sau hai mươi bốn giờ đi trong khúc sông tối tăm, họ mới thấy được ánh mặt trời.		-0.3
Nhưng chiếc thuyền đụng vào sườn núi, bể tan ra.	- Jól van, mondá Candide; bizzuk magunkat a Gondviselésre.«	0.294545
Hai người phải bám vào hang hốc, đi từ hang nọ sang hang kia, đường dài đến một dặm. ~~~ Sau cùng, họ thấy một chân trời rộng lớn bao la, có những dãy núi vĩ đại chung quanh.	Néhány mértföldnyire hajókáztak virágos és kopár, sik és meredek partok között; a folyó egyre jobban kiszélesedett; majd félelmetes, egetverő sziklák boltozatában veszett el.	-0.0122807
Xứ này có trồng tỉa; cây cối vừa để mãn nguyện nhu cầu, vừa để cho có vẻ ngoạn mục. ~~~ Trên đường sá, những xe làm bằng chất gì bóng láng và theo một kiểu khác thường; choán đầy đường, hay có thể nói là trang trí cho đường sá. ~~~ Những xe này do các con trừu lớn, lông đỏ kéo, chạy mau hơn tất cả các loài ngựa giống ở Andalousie, Testuan và Méquinez; những người đàn ông và đàn bà ngồi xe đều là người đẹp đặc biệt.	Uta­saink elszántan bizták magukat a hullámokra a sziklaboltozatok alatt; a folyó, a sziklák miatt összeszorulva, iszonyu gyorsasággal és félelmetes zajjal ragadta őket tova: huszonnégy óra mulva napvilágot láttak; de csónakuk folyton beleütődött a sziklafalakba: egy teljes mért­földnyi távolságon keresztül alig birták magukat sziklától szikláig vonszolni; végre egy végtelen nagy sikság terült el szemök előtt, áthághatatlan hegyektől szegélyezve; a föld az emberek gyönyörüségére és szükségleteinek kielégitésére volt megmüvelve; a hasznos mindenütt a kellemessel társult: az utakat gyönyörü formáju, ragyogó kocsik lepték el, melyeken feltünő szépségü férfiak és asszonyok ültek; nagy vörös kosok huzták a kocsikat és gyorsaságban még az andalúziai, tetuani és mequinezi paripákon is tultettek.	-0.212948
Chàng Ngây Thơ nói: “Vậy mà cũng có một xứ tốt đẹp hơn Westphalie của chúng ta”. ~~~ Rồi chàng bước lên bộ, cùng với Cacambo tới một làng gần nhất.	»No lám, mondá Candide, ez tán még Wesztpháliánál is többet ér.« Cacamboval együtt az első faluban, mely utjokba esett, szárazföldre lépett.	-0.029562
Vài đứa trẻ trong làng bận quần áo bằng vóc, nhiễu, thêu vàng, rách tả tơi, đang chơi đáo ở đầu làng. ~~~ Hai con người từ thế giới khác đến đây, đứng yên lặng xem trẻ con chơi. ~~~ Những đồng đáo của chúng giống như những đồng tiền lớn màu lóng lánh; có đồng bằng vàng, có đồng bằng đá quý, bằng ngọc xanh, đỏ.	Néhány falubeli gyermek golyózott a várkapu előtt, eltépett, arannyal átszőtt selyemruha volt rajtok; a mi, másvilágból ideszakadt utasaink gyönyörködve nézték őket: golyóik nagy, kerek, sárga, piros vagy zöld, különös ragyo­gásu anyagból voltak: embereinknek kedvök kerekedett néhányat kézbe venni: látták, hogy aranyból, smaragdból, rubinból vannak s közülök a legkisebb is nagy ékességére szolgált volna Mogul trónjának.	-0.176923
Hai khách bộ hành thấy mà thèm, muốn lượm một vài đồng. ~~~ Đây là những đá quý đắt giá mà miếng nhỏ nhất cũng có thể dùng để nạm ngôi vàng của vua Mogol[95].	»Ezek a gyermekek, mondá Cacambo, akik itt golyóznak, kétségkivül az ország királyának a fiai.« Ekkor ott termett a község tanitója s behivta a gyermekeket az iskolába.	-0.0170886
Cacambo nói: “Các cậu bé chơi đáo này phải là con vua trong xứ”.		-0.3
Một hương chức bỗng ra kêu chúng vào trường học.	»Biztosan a királyi család nevelője,« gondolta Candide.	0.294545
Chàng Ngây Thơ liền nói: “Ông này chắc là thầy dạy các hoàng tử”.	A kis nebulók rögtön ott hagyták a játékot, golyóikat és minden játékszerüket.	0.288158
Những đứa trẻ rách rưới bỏ lại trên mặt đất những đồng đáo và tất cả những đồ vật giải trí của chúng; chúng vào trường học.		-0.3
Chàng Ngây Thơ lượm các vật ấy chạy theo đám trẻ và khúm núm đưa cho vị gia sư những đồng vàng và những bảo thạch mà các ông hoàng bỏ quên; chàng ra dấu hiệu, nói cho thầy giáo hiểu.		-0.3
Vị hương chức cầm lấy, mỉm cười, liệng xuống đất, rất ngạc nhiên nhìn chàng Ngây Thơ rồi tiếp tục đi. ~~~ Hai người lại cúi xuống nhặt các đồng vàng và các đồng đánh đáo làm bằng các thứ cẩm thạch màu.	Candide felkapja őket, a tanitóhoz fut és illedel­me­sen átadja neki azokat, jelekkel adván tudtára, hogy a fenséges királyi gyermekek ott felejtet­ték aranyaikat és drága köveiket; a község tanitója mosolyogva dobta el azokat, csodálkozva nézett végig Candide-on és tovább ment.	-0.0213362
Chàng Ngây Thơ la lên: “Chúng ta đến đây là xứ nào vậy?	Utasaink természetesen sietve szedték fel az aranyat, rubintot és a smaragdokat.	0.241935
Bọn trẻ ở đây chắc là được giáo dục lành mạnh lắm nên chúng khinh rẻ cả vàng và bảo thạch”.		-0.3
Cacambo cũng ngạc nhiên như chủ.	»Hol vagyunk hát?	0.0166667
Hai người đi đến ngôi nhà đầu làng, kiến thiết như một tòa lâu dài u châu.	kiáltott fel Candide; ugy látom, hogy jól vannak nevelve ezek a királyi gyer­mekek, mert arra tanitják őket, hogy semmire se becsüljék az aranyat és drága köveket.«	0.046988
Một đám đông người làng chạy ra xem.	Cacambo épp ugy meg volt lepve, mint Candide.	0.285
Trong nhà cũng tấp nập những người hiếu kỳ dòm ngó hai khách lạ. ~~~ Một thứ âm nhạc dịu dàng, êm ái vang lên; một mùi đồ ăn ngào ngạt tòa ra trong bếp.	Végül a falu első házához közeledtek; európai palotához hasonlóan volt felépitve; rengeteg ember tolongott a kapuban, még többen bent a házban, kellemes zenének ritmusát lehetett hallani és pompás ételek illata terjengett a levegőben.	-0.0530488
Cacambo dòm vào cửa để nghe người trong nhà nói chuyện; anh nhận ra họ nói tiếng Pérou là tiếng mẹ đẻ của anh.	Amint Cacambo a kapuhoz közeledett, meghallotta, hogy perui nyelven beszélnek.	0.372727
Nguyên là anh sinh trưởng ở tỉnh Tucuman, trong một làng chỉ nói rặt tiếng Pérou.		-0.3
Anh bảo với chủ: “Để tôi làm thông ngôn cho thầy, chúng ta cứ vào đây. ~~~ Nhà này là một quán ăn”.	Ez volt az ő anyanyelve, hiszen mindenki tudja, hogy Cacambo Tucumanban született, olyan községben, ahol kizárólag e nyelven beszéltek.	-0.0220183
Liền đó, hai trẻ trai và hai em gái mời họ ngồi vào bàn; đó là hai em hầu bàn, choàng áo nạm vàng, tóc bới bằng miếng băng có đeo đá quý. ~~~ Nhà hàng dọn ăn, một bữa ăn thịnh soạn: bốn tô cháo, mỗi tô có một con vẹt nấu; một con ó biển hầm, hai con khỉ quay rất ngon và ba trăm con chim bày trong một đĩa; những món garu thơm tho; những bánh ngọt thượng hạng để ăn tráng miệng.	»Majd én tolmácsollak téged, mondá Candide-nak; ez itt egy vendéglő, menjünk be.« Két pincérfiu és két pincérleány, arannyal átszőtt selyem ruhába öltözve és hajukban szalagokkal, leülteti őket az asztalhoz, négyféle levest szolgálnak fel, mindegyikben két papagály, egy sült saskeselyü, mely kétszáz fontot nyomott, két pompásizü sült majmot, egy tálcán háromszáz kolibrit, egy másikon hatszáz légymadarat, kitünő pecsenyéket és izletes kalácsokat; mind­ezeket tiszta kristályból készült tálakon szolgálták fel: a pincérek és pincérleányok cukor­nádból készült likőröket öntögettek számukra.	-0.0710526
Tất cả để trong những đĩa làm bằng thuỷ tinh trong suốt. ~~~ Người hầu bàn, cả trai lẫn gái, thay phiên nhau rót rượu ngọt làm bằng mía.	A vendégek jórészt kereskedők és kocsisok voltak, rendkivül udvarias emberek, kik Cacambo­hoz néhány igen tapintatos és illedelmes kérdést intéztek s viszont az ő kérdéseire is kielégitő módon válaszoltak.	-0.0516892
Các thực khách phần nhiều là thương gia, hay chủ xe vận tải, tất cả đều lễ phép cực độ, hỏi vài câu kín đáo, thận trọng, với Cacambo và trả lời thỏa đáng những câu hỏi của anh này. ~~~ Ăn uống xong, chàng Ngây Thơ cùng Cacambo tưởng là phải trả tiền xứng đáng nên để trên bàn hai đồng vàng mà mình đã lượm được, chủ quán và vợ ông bật cười lớn tiếng và lúc sau trấn tĩnh được rồi họ mới nói: “Thưa hai ông, chúng tôi thấy hai ông thật là người ngoại quốc; chúng tôi không quen với hành động của hai ông.	Mikor az ebédnek vége volt, Cacambo és Candide ugy gondol­ták, hogy eléggé meg lesz fizetve étkezésök, ha az asztalra dobnak két nagy darabot a földről felszedett aranyakból; a vendéglős és felesége elkezdtek kacagni s az oldalukat fogták nevet­tük­ben; majd, mikor lecsillapodtak, igy szólt a vendéglős: »Uraim, jól látjuk, hogy idegenek vagytok; igaz, hogy nem vagyunk idegenekhez szokva: ne vegyétek rossz néven, hogy el­nevettük magunkat, mikor az utcáinkon bőven heverő kavicsokkal akartok fizetni: nektek biz­tosan nincs olyan pénzetek, melyet itt használunk; de nincs is arra szükségetek azért, hogy itt ebédelhessetek: az összes vendéglőket, melyek a kereskedelem kényelmessé tételére vannak felállitva, maga a kormányzat fizeti: itt nem a legjobban jártatok, mert ez szegényes falu; de minden más helyen érdemeitekhez méltón fogadnak benneteket.«	-0.0411383
Xin lỗi hai ông, khi nãy chúng tôi đã cười vang vì thấy hai ông trả tiền bằng những thứ trải đường ở xứ chúng tôi.	Cacambo tolmácsolta Candide-nak a vendéglős beszédét és Candide ugyanoly csodálkozással és meghatottsággal hallgatta azt meg, mint ahogy Cacambo elmondta.	0.252756
Có lẽ hai ông không có tiền bản xứ, song điều ấy không cần thiết khi các ông đến ăn uống ở đây.	»Miféle ország lehet ez, kérdé egyik a másiktól, melyről az egész világon nem tudnak semmit s melyben az emberi természet annyira különbözik a mi országunk szokásaitól!	0.152778
Tất cả những nhà hàng mở ra là để giúp cho việc buôn bán được thuận tiện, nên tiền ăn uống do chính phủ đài thọ[96]. ~~~ Quý ông ăn ở đây không được ngon miệng vì đây là một làng nhỏ.	Biztosan ez az az ország, hol min­den jól van; mert feltétlenül szükséges, hogy legyen egy ilyen ország: és bármit mondott is e tárgyról Pangloss mester, mégis gyakran észrevettem, hogy Westpháliában minden rosszul van.«	-0.000731707
Ở các nơi khác, quý ông sẽ được tiếp đãi xứng đáng hơn”.		-0.3
Cacambo thông dịch cho chủ nghe những lời ấy.		-0.3
Chàng Ngây Thơ lại càng tỏ vẻ thán phục hơn.		-0.3
Hai người nói với nhau:		-0.3
		0.3
- Xứ này là xứ gì mà tất cả mọi nước khác đều chưa nghe tiếng?		-0.3
Các việc ở đây khác hẳn hoàn toàn các việc ở xứ ta.		-0.3
Chắc là ở đây mọi việc đều hoàn thiện.	TIZENNYOLCADIK FEJEZET.	-0.026087
Trên đời chắc chắn phải có một xứ hoàn thiện như thế chứ.		-0.3
Dầu Pangloss tiên sinh có nói gì đi nữa, tôi cũng thấy rằng mọi việc ở xứ Westphalie đều có xấu xa phần nào chứ không hoàn hảo.		-0.3
Chương XVIII ~~~ 	Mit láttak Eldorádóban?	-0.084375
THẦY TRÒ CACAMBO THẤY GÌ Ở XỨ ELDORADO ~~~ 	Cacambo nagy kiváncsiságát nem palástolta el a vendéglős előtt.	-0.0647727
 ~~~ Cacambo biểu lộ tính tò mò và hỏi chủ quán nhiều sự việc; chủ quán đáp: “Tôi rất ngu dốt không hiểu gì cho lắm nhưng cũng thấy sống dễ chịu.	Az utóbbi ezt mondta neki: »Én nagyon tudatlan vagyok és ilyen állapotban nagyon jól érzem magam; de az udvarunkban lakik egy aggastyán, országunk legtudósabb és legközlékenyebb embere.« És Cacambot azonnal elvezette az aggastyánhoz.	-0.054375
Song ở đây có một cụ già trước làm quan trong triều, nay đã từ quan về hưu; cụ là người thông thái nhất trong nước, lại là người dễ cảm thông; để tôi giới thiệu các ông với cụ.” Chủ quán liền dẫn Cacambo đến nhà cụ già. ~~~ Chàng Ngây Thơ nay chỉ là một người phụ, đi theo Cacambo.	Candide e pillanattól kezdve csak mellékes szerepet játszott s szolgáját mindenhova kisérte: egy nagyon egyszerü házikóba léptek, mert a kapu csak ezüstből, a szobák falai pedig csak aranyból készültek, ám ez oly izléses volt, hogy még a legdusabb aranyozások sem igen multák felül; az előszobát tényleg csak rubint és smaragd diszitették, de a mód, ahogyan minden el volt itt rendezve, ugyancsak ellensulyozta a feltünő egyszerüséget.	-0.0448553
Cả ba người vào trong một tòa nhà rất đơn giản, vì cửa chính chỉ được làm bằng bạc và những bích bản của các căn phòng chỉ làm bằng vàng, nhưng được chạm trổ nhã nhặn đến đỗi những bích bản của những nhà giàu có nhất cũng không ăn đứt.	Az aggastyán egy kolibri pehellyel töltött kereveten fogadta a két utast, likőröket hozatott számukra gyémánt poharakban; aztán hogy kivánságukat kielégitse, igy beszélt hozzájok: »Százhetvenkét éves vagyok s megboldogult atyámtól, a király lovászától hallottam a cso­dálatos perui forradalmakról, melyeknek ő tanuja volt.	0.254613
Phòng đợi thật ra chỉ nạm hồng ngọc và bích ngọc. ~~~ Nhưng trật tự trong nhà, sự sắp xếp rất ngăn nắp, đã bù lại cho tất cả sự giản dị cực kỳ ấy.	Az az ország, melyben mi vagyunk, az inkák ősi hazája, kik elég balgán itt hagyták ezt, hogy a világ egyrészét hatalmukba keritsék s kiket végül a spanyolok igáztak le.	-0.0125806
Cụ già tiếp hai người ngoại quốc trên một chiếc trường kỷ có để nệm làm bằng lông chim; cụ thết khách bằng rượu ngọt để trong những bình bằng kim cương. ~~~ Sau khi giải khát, cụ vui lòng thỏa mãn tính tò mò của khách, trả lời các câu hỏi của họ. ~~~ Cụ nói: ~~~  ~~~ - Tôi được một trăm bảy mươi hai tuổi. ~~~ Thân phụ tôi xưa vốn làm kỵ sĩ tuỳ tùng nhà vua.	A család ama fejedelmei, kik megmaradtak az ősi földön, okosabbak voltak; a nemzet többségének helyeslése mellett elrendelték, hogy kis országunkat egyetlen egy lakosnak sem szabad elhagynia: igy tudtuk megőrizni ártatlanságunkat és bol­dogságunkat.	-0.208298
Người đã qua đời. ~~~ Khi còn sống, người có kể cho tôi nghe những cuộc cách mạng kỳ dị của xứ Pérou mà người đã chứng kiến. ~~~ Vương quốc chúng tôi ngày nay nguyên trước là nước của giống người Inca; giống người này đã dại dột ra khỏi nước mình để chinh phục một phần thế giới, nhưng họ thất bại và bị người Y Pha Nho tiêu diệt.	A spanyolok homályosan ismerték ezt az országot és Eldorádónak nevezték és egy Raleigh nevü angol lovag körülbelül száz évvel ezelőtt megközelitette; ámde mivel megközelithetlen kőszirtek és meredek sziklák vesznek körül, eddig meg tudtunk menekülni Európa népeinek ragadozó hajlamaitól, kik megfoghatatlan szenvedéllyel ragaszkodnak földünk kavicsaihoz és sarához és akik ezekért mind egy szálig leöldösnének bennünket.«	-0.118156
“Các hoàng thân còn ở lại trong nước khôn ngoan hơn; được cả nước đồng ý, các ông ấy ra lệnh cấm dân chúng không bao giờ được ra khỏi vương quốc bé nhỏ của chúng tôi.	Hosszura nyult a beszélgetés, szóba kerültek: a kormányforma, az erkölcsök, az asszonyok, a nyilvános mulatságok, müvészetek, végül Candide, kinek mindég nagy hajlama volt a meta­fizikai kérdések iránt, megkérdeztette Cacambo által, vajjon van-e vallás ebben az országban?	0.187302
Nhờ vậy mà chúng tôi giữ được tính cách thuần phác và được sống hạnh phúc.	Az aggastyán kissé elpirulva igy szólt: »Hogyan kételkedhettek ebben?	0.20597
Người Y Pha Nho biết rất mơ hồ về xứ này và đặt cho cái tên là xứ Eldorado.	Azt hiszitek, hogy mi hálátlanok vagyunk?« Cacambo tiszteletteljesen megkérdezte, milyen vallás van Eldorádóban.	0.204878
Cách đây chừng một trăm năm có một người Anh là hiệp sĩ Raleigh[97] đã tới gần đây, nhưng không vào được trong xứ; vì xứ chúng tôi được bao bọc chung quanh bằng những núi cao, và những hang hốc hiểm trở không thể nào vượt qua nổi, nên chúng tôi được bảo vệ, thoát khỏi lòng tham lam gian ác của các nước u châu, vốn là những nước thèm khát cuồng nhiệt những cục đá và những hột cát trên mặt đất này khiến chúng tôi không sao hiểu nổi.		-0.3
Nếu có thể chiếm đoạt những đá và cát ấy, họ dám giết chúng tôi không còn một con đỏ”.	Az aggastyán ujra elpirult és igy szólt: »Hát talán kétféle vallás is lehet?	0.186486
Cuộc đàm thoại khá dài, đi từ hình thức chính phủ đến những phong tục tập quán của xứ này; khách hỏi cụ già đến cả phụ nữ trong nước, những cuộc vui công cộng, những nghệ thuật.		-0.3
Sau chót chàng Ngây Thơ vẫn ham thích siêu hình học nên nhờ Cacambo hỏi cụ già trong xứ này có đạo không?	Én azt hiszem, hogy a mi vallásunk az egész világ vallása; estétől reggelig imádjuk az Istent.	0.221591
Cụ hơi đỏ mặt: ~~~ 	- Csak egy Istent imádtok?	-0.0136364
- Các ông có thể nghi ngờ chúng tôi chăng?	kérdé Cacambo, ki Candide kételyeit tolmácsolta.	0.272727
Các ông có thể cho chúng tôi là những kẻ bội bạc chăng?	- Természetes, mondá az aggas­tyán, hogy nincs két Isten, sem három, sem négy: mondhatom, hogy mint más világból ide­szakadt emberek, nagyon különös kérdéseket tesztek.«	-0.206557
Cacambo bèn kính cẩn hỏi cụ tôn giáo của sứ Eldorado là tôn giáo gì? ~~~ Cụ già lại đỏ mặt lần nữa:	Ám Candide fáradhatatlanul tovább kérdezte az öreget; kiváncsi volt rá, hogyan imádják az Istent Eldorádóban?	-0.00280374
