NGỌN HẢI ĐĂNG NƠI CUỐI TRỜI	﻿ ~~~ JULES VERNE	-0.16875
Nó đến từ phía đông bắc và tiến vào eo biển Lemaire với vận tốc vừa phải.	Észak-kelet felől érkezett, és csökkentett vitorlázattal tért be a Le Maire-szorosba; csonka­rúdján a francia zászló lobogott.	0.162353
Một lá cờ Pháp phấp phới trên đỉnh cột buồm.	Egyébként három mérföldre haladt el a szárazföldtől, úgyhogy messzelátóra volt szükség, hogy megállapítsák nemzetiségét.	-0.1
Thực ra thì tàu còn cách bờ biển đến ba hải lý nên phải dùng kính viễn vọng mới nhìn rõ quốc tịch của nó, và như vậy cho dù Vasquez có đánh tín hiệu ra thì tàu cũng không thấy được vì nếu thấy thì làm gì mà một viên thuyền trưởng người Pháp lại không cho xuồng vào cứu nạn nhân.	Ha tehát Vásquez küldött is jelzéseket a San Juan-foktól, azokat nem vehették és nem is vették észre, különben egy francia kapitány nem habozott volna csónakot küldeni egy hajótöröttért.	0.0871508
Trong buổi sáng ngày 13, đống sắt dùng làm vật dằn lại được dỡ ra khỏi tàu và được chất đống trên bờ cát và việc kiểm tra phần trong của vỏ tàu được thực hiện còn kỹ hơn là khi ở mũi Saint - Barthélemy.	13-án reggel ismét kirakodták az ócskavas-nehezéket, s az ártéren kívül, a homokparton halmozták fel. ~~~ A rakteret itt alaposabban át tudták vizsgálni, mint a Szent Bertalan-foknál.	-0.0479651
Tên thợ mộc tuyên bố là tàu bị hư hại nghiêm trọng, không phải chỉ nhẹ như mọi người đã suy đoán.	A hajóács kijelentette, hogy a károk súlyosabbak a feltételezettnél.	0.0985075
Chiếc Maule đã phải dầu dãi nhiều trong cuộc vượt biển với thời tiết khá khắc nghiệt.	A Maule-t nagyon megviselte útja, melynek során kemény hullámzással kellett megküzdenie.	0.250588
Chính vì thế mà chỗ nứt đã mở rộng ra.	Ekkor támadt ez a lék a farban.	0.117857
Hiển nhiên tàu không thể nào rời vịnh Elgor được.	Nyilvánvaló, hogy a hajó nem folytathatta volna útját az Elgor-öblön túl.	0.221053
Cần phải tìm chỗ để cho tàu khô ráo, sau đó thay mới hai rẽ đáy, ba rẽ sườn, và một đoạn vỏ tàu dài chừng gần hai mét.	Ideje volt hát szárazra vontatni, hogy kicseréljenek két bordapántot, három bordát, és vagy hat láb hosszan a burkolatot is.	0.258621
Các vật liệu đủ loại dùng để sửa chữa đã được thu nhặt cất trong hang rất nhiều.	Mint tudjuk, a barlangban összegyűjtött mindenféle-fajta holminak köszönhetően anyagban nem volt hiány.	0.284375
Với sự hỗ trợ của đồng bọn, tên thợ mộc Vargas chắc chắn sẽ hoàn thành việc đúng thời hạn, vì nếu không thì chiếc Maule không thể nào mạo hiểm vượt Thái Bình dương được.	Vargas hajóács biztos volt benne, hogy társai segítségével el tudja végezni a rá váró feladatot. ~~~ Ha nem jár sikerrel, ha nem javítják meg tökéletesen, a Maule nem merész­kedhet ki a Csendes-óceánra.	0.082709
Điều mà cả bọn cho là vô cùng may mắn cho đến lúc này là toàn bộ các cột buồm, cánh buồm và toàn bộ dây chảo, ròng rọc đều không bị hư hại một chút nào cả.	Nagy szerencséjüknek tarthatták egyébként, hogy a két árbocot, a vitorlázatot és a kötélzetet nem érte semmilyen károsodás.	0.172131
Việc đầu tiên phải làm là kéo tàu lên bờ cát, để tàu có thể nằm nghiêng trên sườn phải.	Először is a homokra kellett vontatni a kétárbocost, hogy a jobb oldalára dönthessék.	0.225926
Điều này chỉ làm được khi có nước triều lên, vì thiếu những máy móc mạnh để kéo tàu.	Elég nagy teljesítményű szerkezetek híján ezt csak dagálykor végezhették el.	0.214286
Như thế sẽ chậm thêm hai ngày để chờ con nước lớn đầu tuần trăng, lúc ấy nước triều sẽ đủ lớn để đưa tàu lên bờ cát nằm khô ráo ở đó cho hết tuần trăng.	Emiatt újabb két nap veszett kárba, mert ki kellett várniuk az újholdkor fellépő nagydagályt; csak akkor tudták elég magasra vontatni a hajót a parton ahhoz, hogy szárazon maradjon az egész holdhónapban.	0.286667
Kongre và Carcante lợi dụng thời gian chờ đợi ấy để quay trở lại hang đá, và lần này bọn chúng dùng xà lúp của tổ gác đèn để đi lại vì chiếc này lớn hơn xuồng cứu hộ của thuyền buồm.	Kongre és Carcante kihasználták a késedelmet, és visszatértek a barlanghoz - ezúttal a toronyőrök bárkáján, amely nagyobb volt a Maule csónakjánál.	0.438462
Chiếc xà lúp lúc quay về hải đăng đã chở theo một phần các món đồ quí giá, vàng bạc, châu báu đã cướp được cùng nhiều thứ có giá trị khác, dần dần được chuyển về cất trong các công trình phụ của tháp đèn.	A rabolt értéktárgyak egy részét, az aranyat és ezüstöt, az ékszereket és más értékes holmit akarták átszállítani az épület raktárába.	0.0875912
Chiếc xà lúp lại ra đi vào sáng ngày 14 tháng Giêng.	A bárka január 14-én délelőtt indult útnak.	0.231818
Lúc này nước triều đã xuống được hai tiếng đồng hồ, xà lúp sẽ quay lại lúc triều lên vào buổi chiều.	Az apály már két órája tartott; a délutáni dagállyal készültek visszatérni.	0.144156
Thời tiết hôm nay khá tốt.	Az idő elég szép volt.	0.190909
Những tia nắng chiếu xuyên qua những đám mây đang được gió biển thổi nhẹ đưa chúng về phía nam.	A nap sugarai áttörtek a könnyű déli szél hajtotta felhőszőnyegen.	0.113636
Cũng như mọi ngày, trước khi rời tháp đèn, Carcante leo lên hành lang trên của cây đèn để quan sát chân trời.	Indulás előtt, mint mindennap, Carcante felment a torony körfolyosójára, hogy szemügyre vegye a láthatárt.	0.458824
Ngoài khơi lúc này vắng vẻ, không có bóng dáng một con tàu nào, ngay cả những tàu đánh cá của thổ dân đôi khi thấp thoáng ở các đảo bắc cũng không.	A nyílt tenger kihalt volt, egyetlen hajót sem lehetett látni, még a pecsera indiánok bárkáit sem, amelyek pedig gyakran elkalandoztak egészen a New Year-szigetek keleti vizeiig is.	0.2925
Trên đảo cũng vắng vẻ trong những nơi mà tầm mắt nhìn thấy.	Ameddig a szem ellátott, a sziget is kihaltnak rémlett.	0.192
Trong khi chiếc xà lúp đi theo làn nước triều đang xuống. ~~~ Kongre quan sát kỹ hai bên bờ vịnh.	Miközben a bárka vitette magát az áramlattal, Kongre figyelmesen szemlélte az öböl két partját.	-0.011413
Không biết người gác đèn thứ ba, cái tên đã thoát khỏi cuộc tàn sát, giờ này hắn ở đâu?...	Vajon hol lehet az a harmadik toronyőr, aki megmenekült a mészárlástól?	0.145588
Mặc dầu không mấy bận tâm, nhưng nếu như được thì vẫn hơn, một khi có cơ hội.	Bár a dolog nem adott okot nyugtalanságra, szívesebben vette volna, ha megszabadulhat tőle, és alkalom­adtán meg is teszi.	0.219101
Trên đảo cũng vắng vẻ như trên mặt biển.	A partvidék ugyanolyan kihalt volt, mint az öböl.	0.286957
Thỉnh thoảng vài con chim biển cất tiếng kêu khi bay về tổ trên vách đá.	Csak a sziklafalon fészkelő madarak ezreinek szárnysuhogása, rikácsolása tanúskodott életről.	0.238462
Vào lúc mười một giờ trưa, chiếc xà lúp máy áp mạn vào bờ trước cửa hang đá, dưới tác dụng của nước triều xuống và gió nhẹ.	Tizenegy óra tájt a bárka kikötött a barlangnál; útját nemcsak az apály, hanem a szél is segítette.	0.145263
Kongre và Carcante lên bờ sau khi cắt cử hai tên ở lại coi xà lúp.	Kongre és Carcante kiszállt, őrségben hagyta két emberét, ők pedig bementek a barlangba, ahonnan fél óra múlva bukkantak elő ismét.	0.39324
Chúng tiến về phía hang đá và ra khỏi hang nửa giờ sau đó.	Úgy tűnt, hogy a dolgok ugyanabban az állapotban vannak, ahogy otthagyták őket.	0.247619
Mọi đồ vật trong hang có vẻ y như lúc ra đi.		-0.3
Thực ra, mọi thứ trong đó được vất chỏng chơ, không theo một trật tự nào, cộng thêm thứ ánh sáng lờ mờ trong hang, thật khó mà biết được nó có suy suyển gì không.	Igaz, olyan összevisszaságban hevertek ott különféle tárgyak, hogy még egy lámpás fényénél sem állapít­hatták volna meg, hiányzik-e valami.	0.214286
Kongre và tên cùng đi khiêng ra hai chiếc rương đã được đậy kỹ lưỡng. ~~~ Hai chiếc rương này là của một tàu ba cột buồm mang cờ Anh bị đắm cách đây ít lâu, trong chứa toàn vàng bạc, châu báu.	Kongre és társa két gondosan lezárt ládát hozott ki, ezek egy angol háromárbocos hajótöré­séből származtak, s jelentős mennyiségű aranypénzt és drágakövet tartalmaztak.	-0.0335294
Chúng đặt hòm lên xà lúp và đang định quay về thì bỗng nhiên Kongre nảy ra ý định chạy thẳng đến mũi San Juan.	A bárkára vitték őket, és már induláshoz készülődtek, amikor Kongre kijelentette, hogy a San Juan-fokhoz akar menni.	0.609009
Từ chỗ đó hắn có thể quan sát bờ biển theo hướng từ nam ra bắc.	Onnan északi és déli irányban is áttekinthetné a partszakaszt.	0.245902
Hắn cùng Carcante đi lên đỉnh vách đá rồi men xuống đầu mũi.	Carcante és Kongre felmászott tehát a sziklafalra, és leereszkedett a fok legvégéig.	0.477828
Từ mũi đá này, tầm nhìn có thể bao quát cả một không gian từ eo biển Lemaire đến tận mũi Several.	A tekintet innen egyik irányban hátranézve, a Le Maire-szoros felé kirajzolódó, körülbelül két mérföld kiterjedésű partszakaszt fogta be; a másik oldalon a Several-fokig lehetett ellátni.	0.0857143
- Không có ai cả - Carcante nói.	- Senki - mondta Carcante.	1.19565
- Đúng... không có ai!	- Úgy van... senki!	0.816667
- Kongre đáp.	- felelte Kongre.	1.00714
Cả hai tên cùng trở về xà lúp và lợi dụng nước triều đang lên, chúng cho xuồng lướt trên sóng.	Mindketten visszatértek hát a bárkához, s mivel megkezdődött a dagály, az áramlattal vitették magukat.	0.281818
Trước ba giờ, chúng đã về tới cuối vịnh Elgor.	Három órára vissza is értek az Elgor-öböl kikötőjébe.	0.288889
Hai ngày sau đó, ngày 16, Kongre và đồng bọn tiến hành công việc kéo tàu Maule lên cạn vào lúc mười một giờ, là lúc mực nước triều lên cao nhất thì mọi việc đã sẵn sàng.	Két nappal később, 16-án délelőtt Kongre és társai nekiláttak a Maule partra vontatásának. ~~~ A dagálynak tizenegy óra felé kellett tetőznie, ehhez igazodva tettek meg minden előkészületet.	0.0559524
Một sợi dây buộc tàu được dùng vào việc kéo chiếc thuyền buồm lên bãi cát khi nước đã dâng cao đến đó.	A szárazföldre vittek egy hajókötelet, hogy azzal vontassák a fövenyre a kétárbocost, mihelyt a vízszint eléri a megfelelő magasságot.	0.272034
Đúng ra thì thực hiện việc này không mấy khó khăn vì nước triều đã giúp chúng làm mọi thứ.	A művelet önmagában nem ígérkezett sem nehéznek, sem veszélyesnek, hiszen a dagálynak kellett elvégeznie a munka oroszlánrészét.	0.232353
Ngay khi nước triều đã lên đủ cao, chúng kéo căng sợi dây buộc thuyền và kéo nó lên bờ cát, càng xa bên trong càng tốt.	Mikor a tengerszint változása elérte a holtpontot, meghúzták a sodronykötelet, és a Maule-t a fövenytől a lehető legtávolabbra vontatták.	0.288189
Sau đó, chỉ còn chờ triều xuống.	Már csak az apályt kellett megvárni.	0.274286
Vào khoảng một giờ trưa nước bắt đầu rút để lộ ra những tảng đá ở gần vách đá và đáy của chiếc Maule bắt đầu chạm vào cát.	Egy óra tájban előbújtak a víz alól a sziklafalhoz leg­közelebb eső szirtek, s a Maule tőkéje homokot ért.	0.328483
Đến ba giờ, nước rút hết còn trơ lại chiếc Maule nằm nghiêng về mạn phải.	Három órakor már teljesen szárazon volt, jobb oldalára dőlve.	0.175
Bây giờ thì có thể bắt tay vào sửa chữa tàu.	Nekiláthattak hát a munkának.	0.1
Tuy nhiên, vì không thể đưa tàu vào sát vách đá được nên công việc sửa tàu vẫn phải gián đoạn vài tiếng đồng hồ mỗi ngày khi nước lên.	Csak néhány órára lesznek kénytelenek minden nap fel­függesz­teni a munkálatokat, mivel a kétárbocost nem lehetett egészen a sziklafal lábához vontatni, ezért a dagály visszatértével a víz megemeli a hajót.	0.209804
Mặt khác, cũng vì từ hôm đó trở đi, nước biển xuống thấp dần cho nên thời giờ nhàn rỗi cũng giảm dần và đến mười lăm ngày sau thì công việc đã có thể tiến hành liên tục.	Másrészt mivel ettől a naptól fogva a vízszint egyre alacsonyabbá válik, a tétlenség órái is fokozatosan lerövidülnek, és két héten keresztül a munkát megszakítás nélkül lehet folytatni.	0.283607
Tên thợ mộc bắt đầu việc sửa chữa trừ mấy tên thổ dân không biết gì nghề mộc, số còn lại, kể cả Kongre và Carcante đều xúm vào hỗ trợ hắn.	A hajóács munkához látott. ~~~ Bár a banda pecsera tagjaira nem számíthatott, a többiek azonban - Kongrét és Carcantét is beleértve - készek voltak a segítségére sietni.	-0.00188679
Chỗ hư hại ở vỏ thuyền được tháo ra dễ dàng, chỉ việc rút hết đinh ra và tháo các lá đồng gia cố thì các rẽ đáy và rẽ sườn cần thay thế đã lộ ra trước mắt.	A hajóburkolat megrongálódott részét könnyen eltávolították, miután megszabadították a rézlemezektől.	0.0981308
Chỗ ván gỗ phẳng và cong mang từ trong hang ra dư dùng.	Így hozzáférhetővé váltak a helyettesítendő bordák és bordapántok.	0.219643
Nếu có thiếu thì chỉ việc hạ một cây sồi, trong rừng việc cưa xẻ cũng không lấy gì làm khó khăn cho lắm.	A barlang­ból hozott faanyag - deszka és könyökfa - elegendőnek látszott, így nem kellett kivágni, fel­darabolni és felfűrészelni egyetlen fát sem a bükkerdőben, s ezzel nagy munkát takaríthattak meg.	0.106034
Mười lăm ngày sau đó, nhờ thời tiết tốt, bọn chúng đã hoàn tất công việc sửa chữa, khó khăn nhất là việc tháo dỡ các rẽ đáy và rẽ sườn ra khỏi vỏ tàu.	A következő két hétben Vargas és a többiek jó munkát végeztek, kedvezett nekik a mindvégig kellemes időjárás.	0.114953
Những chi tiết này được gắn bằng đinh tán bằng đồng, nối liền nhau bằng cách chốt gỗ.	A legtöbb nehézséget az okozta, hogyan távolítsák el a kicserélendő borda­pántokat és bordákat.	0.2875
Nhìn chung, tàu đã được đóng rất chắc vì nó đã hạ thủy từ một xưởng đóng tàu có tiếng ở Valparaiso.	Ezeket réz csapszegek rögzítették tölgyfaékekkel megerősítve. ~~~ Alig tudták szétszedni; kétségtelen, hogy a Maule Valparaiso egyik legjobb sólyáján készült.	-0.0412088
Vargas đã phải rất vất vả mới hoàn tất được khâu đầu tiên của việc sửa chữa ấy và cũng phải nói nếu không có các dụng cụ làm mộc lấy từ trong hang ra, thì hẳn phải còn lúng túng nhiều.	Vargas­nak nem kis nehézségekkel kellett megküzdenie munkájának kezdetén, s a barlangból hozott szerszámok nélkül bizony aligha jutott volna az egyről a kettőre.	0.192857
Tất nhiên là trong những ngày đêm, công việc cứ bị gián đoạn khi nước triều lên.	Magától értetődik, hogy az első napokban a tenger tetőzéskor meg kellett szakítani a munká­latokat.	0.28022
Sau đó thì triều yếu dần, công việc tiến triển nhanh hơn và sau cùng khi nước không liếm tới vỏ tàu nữa thì người ta có thể chui hẳn vào trong tàu mà làm việc.	Később a dagály annyira gyenge lett, hogy alig érte el a homokpart lejtőjének alját. ~~~ A hajótő már nem ért vizet, ezért a hajótest belsejében is lehetett dolgozni.	-0.0186275
Nhưng quan trọng nhất là phải sửa chữa vỏ tàu trước khi triều cường trở lại.	A legfontosabb az volt, hogy legalább a burkolat visszakerüljön a helyére, mire a tengerár ismét megélénkül.	0.252809
Nhờ thận trọng không cho động đến lớp đồng của phần gia cố ở vỏ tàu nên Kongre đã sử dụng lại được hầu hết các mấu đỡ dưới lườn tàu, và phần nối ghép chỉ cần một ít nhựa đường cùng những thứ linh tinh thì lựa ra trong đám những mảnh tàu trôi giạt đã gom được.	Óvatosságból - anélkül, hogy a rézlemez burkolatot eltávolíttatta volna - Kongre újratömette a merülési vonal alatti bordák réseit.	0.050918
Công việc sửa tàu tiếp tục cho đến cuối tháng Giêng, trong những điều kiện thuận lợi nói trên.	A roncsok között talált kátránnyal és kóccal újították fel a tömítést.	0.166216
Thời tiết vẫn chiều lòng bọn cướp, ngoại trừ vài ngày mưa, đôi khi cũng có mưa to, nhưng nhìn chung thì mưa không kéo dài mấy.	A műveletet ilyen körülmények között, szinte megszakítás nélkül végezték január végéig. ~~~ Az időjárás végig kedvező volt.	-0.0106299
Trong thời gian này, có hai lần có tàu xuất hiện ngoài khơi đảo Đa Quốc gia.	Időnként ugyan eleredt a - ha nem is többnapos, de - többórás, néha szakadó eső, de igazából soha nem bizonyult tartósnak.	0.174074
Lần đầu là một chiếc tàu của Anh chạy bằng hơi nước đi từ hướng Thái Bình dương lại.	Ebben az időszakban két hajó tűnt fel az Államok-sziget környékén.	0.145455
Sau khi vượt qua eo biển Lemaire nó đi ra xa về hướng đông bắc có lẽ để đến một hải cảng châu u nào đó.	Az első egy angol gőzös volt, amely - a Csendes-óceán felől jövet, a Le Maire-szoroson át­hajózva - északkelet felé távolodott, valószínűleg egy európai kikötő felé vett irányt.	0.144737
Tàu qua mũi San Juan vào ban ngày, xuất hiện từ lúc sáng sớm, và khuất dạng trước lúc mặt trời lặn.	Napközben haladt el a San Juan-fok magasságában.	0.270652
Có thể viên thuyền trưởng chưa biết rằng hải đăng đã bị tắt.	Napkelte után bukkant fel, és napnyugta előtt már el is tűnt a láthatáron.	0.287143
Tàu thứ hai là một chiếc tàu ba buồm không rõ quốc tịch.	Kapitánya tehát nem vehette észre, hogy a torony nem világít.	0.27931
	A másik hajó egy nagy háromárbocos volt, melynek nem lehetett megállapítani a nemzetisé­gét.	-0.3
Lúc đêm bắt đầu xuống là lúc tàu này xuất hiện ở mũi San Juan để men theo bờ biển phía đông đi về mỏm Several.	Esteledett, amikor feltűnt a San Juan-fok magasságában, és a sziget keleti partja mentén haladt a Several-földnyelvig.	0.443743
Lúc này Carcante ở trong phòng trực, chỉ thấy ngọn đèn hiệu xanh bên mạn phải.	Carcante, aki az őrszobán ügyelt, csak a hajó jobb oldali zöld fényét látta.	0.246575
Nhưng viên thuyền trưởng và thủy thủ đoàn của chiếc tàu buồm này có lẽ đã lâu chưa qua vùng biển này, nên không biết gì về sự có mặt của ngọn hải đăng ở đây.	A vitorlás kapitánya és legénysége talán több hónapja úton volt, s akkor nem lehetett róla tudomásuk, hogy a torony építkezése már befejeződött.	0.217021
Chiếc tàu ba buồm đó chạy khá gần bờ nên có thể nhận ra các tín hiệu, một ngọn đèn được thắp lên ở đầu mũi đá.	Ez a háromárbocos elég közel haladt a part mentén ahhoz, hogy észrevehesse az onnan jövő fényjeleket, például a fok végében gyújtott tüzet.	0.290769
Không biết Vasquez có tìm cách gây sự chú ý của nó không?	Vajon Vásquez megpróbálta-e felhívni magára a figyelmüket?...	0.295082
Nhưng dù sao thì vào lúc mặt trời mọc, con tàu ấy cũng đã biến mất ở phía nam.	Akárhogy is történt, napfelkeltére a hajó már eltűnt a déli vizeken.	0.219403
Còn nhiều tàu buồm và tàu thủy khác cũng đã xuất hiện ở chân trời nhưng có lẽ chúng đều đi về hướng quần đảo Malouines.	Néhány más vitorlást és gőzhajót is észleltek a horizonton, amelyek valószínűleg a Malvin-szigetek felé tartottak.	0.236283
Những tàu ấy có lẽ còn không biết đến sự có mặt của hòn đảo Đa Quốc gia trên đại dương này nữa.	Ezek nem is törődtek az Államok-szigettel.	-0.219512
Đến ngày cuối cùng của tháng Giêng, vào lúc triều cường của tuần trăng, thời tiết bắt đầu biến đổi rõ rệt.	Január hó utolsó napján, a telihold erős dagályai idején az időjárás gyökeresen megváltozott.	0.197872
Gió nổi lên từ phía đông và thổi thẳng vào cửa vịnh Elgor.	A szél keletire fordult, és egyenesen az Elgor-öböl bejáratát ostromolta.	0.277273
May mắn làm sao, dẫu công việc sửa tàu chưa hoàn tất nhưng các rẽ đáy, rẽ sườn đã được thay mới sẽ làm cho vỏ tàu Maule không còn bị vô nước.	A javítási munkálatokat ugyan nem fejezték be teljesen, a már kicserélt bordák, bordapántok és a burkolat szerencsére vízhatlanná tették a Maule törzsét.	0.410165
Bây giờ thì không còn lo nước tràn vào trong khoang tàu được nữa.	Nem kellett már attól tartani, hogy víz jut be a raktérbe.	0.198113
Thật đáng ăn mừng việc này vì trong suốt bốn mươi tám tiếng đồng hồ giông bão giữa sóng gió mịt mù, nước biển dâng lên và con tàu đã đứng thẳng lên, vỏ tàu không còn bị chôn trong cát.	Ennek annál is inkább örülhettek, mert a tetőzés előtt álló dagály negyvennyolc órán keresztül emelkedett a hajótest mentén, és felállította a goelettet, de azért a tőke benne maradt a parti homokban.	0.27801
Kongre và đồng bọn rất cẩn thận để tránh cho con tàu không bị hư hại có thể làm chậm trễ ngày khởi hành.	Kongrénak és társainak nagyon elővigyázatosnak kellett lenniük, nehogy egy újabb sérülés tovább késleltesse indulásukat.	0.289744
Trong cơn gió bão, chiếc thuyền buồm tiếp tục đứng vững.	Rendkívül szerencsés körülmény volt, hogy a kétárbocos feneke fogva maradt.	0.253846
Nó bị sóng đánh khiến tròng trành dữ dội nhưng vẫn không hề có nguy cơ bị va vào bờ đá.	Elég hirtelen fordult át, de nem fenyegette az a veszély, hogy neki­csapódik az öböl szikláinak.	0.28022
Vả lại, bắt đầu từ mùng 2 tháng Hai, nước triều bắt đầu xuống và chiếc Maule lại đứng bất động trên bãi cát.	Február másodikától különben csökkent a dagályszint, és a Maule ismét beágyazódott a homokba.	0.408967
Chúng bắt đầu công việc sửa ở phần trên vỏ tàu từ bình minh cho đến tối mịt, tiếng đóng đinh vào sóng thuyền không ngớt vang lên.	Ekkor végezték el a tömítést a merülési szint felett, és napkeltétől napnyugtáig hallatszott a fakalapácsok kopácsolása. ~~~ Ha valami hátráltathatta a Maule indulását, az nem a rakománya volt.	-0.03125
Hơn nữa, việc chất hàng lên tàu không làm cho tàu phải khởi hành chậm trễ.	A bárka szaporán járt a barlanghoz azokkal az emberekkel, akikre Vargasnak nem volt szüksége.	0.285366
Chiếc xà lúp đi đi lại lại về hang đá với những người không phải do Vargas chỉ định, khi thì Kongre, khi thì Carcante cùng đi với những tên này.	Egyszer Kongre, másszor Carcante kísérte őket.	0.452795
Cứ mỗi chuyến đi về của xà lúp thì một phần những đồ vật sẽ chất vào khoang thuyền buồm được chuyển về.	Minden útjuk alkalmával magukkal hoztak valamit a bárkán, a kétárbocos rakterébe szánt holmiból.	0.204255
Những thứ ấy, được tạm chứa trong nhà kho của hải đăng.	Mindezt átmenetileg a torony raktárában helyezték el.	0.219231
Như thế việc chất hàng sẽ được dễ dàng hơn, đều đặn hơn là nếu chiếc Maule chạy đến đậu trước cửa hang, nơi đó công việc sẽ đòi hỏi nhiều thời gian hơn.	Így a berakodást könnyebben, szervezettebben bonyolíthatják majd le, mint a barlang előtt, az öböl bejáratánál, ahol a műve­letet megnehezíthette volna a rossz idő.	0.258228
Trên bờ biển này, nơi kéo dài của mũi San Juan, không có chỗ nào kín đáo hơn cái vũng nhỏ, dưới chân ngọn hải đăng này.	A San Juan-fok partszakaszán az egyedüli védett hely a torony melletti kis öböl volt.	0.3
Chỉ còn vài ngày nữa thì công việc sửa chữa hoàn tất, chiếc Maule sẽ sẵn sàng ra khơi, lúc ấy nó ăn hàng ngày cũng không muộn.	Még néhány nap, és a javítások befejeztével a Maule indulásra kész lesz, be lehet rakodni a zsákmányt.	0.347279
Thực thế, vào ngày 12, công việc sửa chữa cuối cùng đã hoàn tất, vỏ tàu đã được đóng lại rất chắc chắn.	Valóban, 12-én már az utolsó tömítéseket újították fel a hajóhídon és a Maule törzsén.	0.188764
Với mấy thùng sơn kiếm được trên các con tàu đắm, con tàu được sơn mới từ mũi cho đến lái.	Még arra is volt érkezésük, hogy orrától tatjáig, átfessék a Maule-t a hajóroncsokban talált festékkel.	0.294118
Kongre cũng muốn nhân dịp này mà đặt lại tên cho chiếc thuyền, tên mới của tàu là Carcante, nhằm tôn vinh công trạng cho tên phó đảng.	Kongre arra használta fel az alkalmat, hogy átkeresztelje a kétárbocost, amely má­sodtisztje tiszteletére a Carcante nevet kapta.	0.409642
Hắn cũng không hề bỏ qua việc kiểm tra lại các lá buồm, sửa sang lại đôi chút mặc dầu trên giấy tờ khi xuất phát từ cảng Valparaiso thì dàn buồm của tàu hoàn toàn mới.	Nem feledkezett meg a kötélzet ellenőrzé­séről sem, s néhány kisebb javítást eszközölt a vitorlázaton amely egyébként vadonatúj lehetett, amikor a kétárbocos elhagyta Valparaiso kikötőjét.	0.413478
Chiếc tàu mà giờ đây đã mang tên Carcante, sẽ được đưa trở về nơi neo đậu trong vịnh kể từ ngày 12 tháng Hai. ~~~ Sau đó sẽ chất hàng hóa lên tàu ngay bởi vì Kongre và đồng bọn rất nóng lòng rời đảo.	A Maule tehát már február 12-én újra az öbölben horgonyozhatott volna, és nekikezdhettek volna a rakodásnak, de Kongre és társai nagy bosszúságára, akik már alig várták, hogy elhagy­hassák az Államok-szigetet, meg kellett várniuk a legközelebbi újholdkor érkező dagályt, hogy a hajót ismét tengerre bocsáthassák.	-0.0573733
Tuy nhiên, bọn chúng đã rất thất vọng vì phải chờ cho tới kỳ con nước lớn vào tuần trăng sau mới có thể đưa chiếc thuyền buồm ra khơi.	Ez a dagály február 14-én állt be. ~~~ Aznap a hajótő kiemelkedett a föveny homokjába vájódott mélyedésből, és a kétárbocos könnyedén átsiklott a mély vízbe.	-0.004
Kỳ triều cường đó rơi vào ngày 24 tháng Hai.	Nem maradt más hátra, mint a berakodás.	0.202703
Ngày đó sống tàu sẽ rời khỏi cái rãnh nó đào trong cát và chiếc thuyền buồm sẽ lướt nhẹ nhàng trên sóng nước.		-0.3
Ngoại trừ những điều bất thường không tiên liệu trước được, chiếc Carcante sẽ ra khơi trong vài ngày nữa, nó sẽ ra khỏi vịnh Elgor, vượt qua eo biển Lemaire, thẳng hướng tây nam và căng buồm tiến vào Thái Bình dương. ~~~ CHƯƠNG9	Hacsak valami közbe nem jön, a Carcante néhány napon belül kifuthat az Elgor-öbölből a nyílt tengerre, átjuthat a Le Maire-szoroson, s délnyugat felé fordulva teljes sebességgel a Csendes-óceán felé veheti útját.	0.0192631
 ~~~ 	9.	0
VASQUEZ ~~~  ~~~  ~~~  ~~~ 	Vásquez	-0.186667
* * *		-0.3
		-0.3
		-0.3
		-0.3
		-0.3
 ~~~ Kể từ khi chiếc thuyền buồm đến neo ở vịnh Elgor, Vasquez quanh quẩn dọc theo bờ của mũi San Juan, nơi mà anh không muốn rời xa nữa.	Mióta a kétárbocos megérkezett az Elgor-öbölbe, Vásquez a San Juan-fok partvidékén élt, amelytől nem is akart eltávolodni.	0.0568627
Nếu có con tàu nào đi qua vịnh, thì ít ra anh cũng có thể kêu cứu kịp thời.	Ha egy hajó be akar futni az Elgor-öbölbe, innen mindjárt jelezhet neki.	0.240909
Khi ấy hẳn là người ta sẽ đón tiếp anh và anh sẽ báo cho thuyền trưởng của con tàu biết về mối nguy hiểm tàu có thể gặp nếu nó đi về phía hải đăng; anh sẽ cho họ biết hiện có một băng cướp đang làm chủ hải đăng, và nếu thủy thủ đoàn của tàu đó không đủ sức chiếm lại hải đăng hay xua đuổi bọn cướp ra khỏi đảo, thì nó vẫn còn đủ thời gian để chạy ra khỏi.	Fölvennék a fedélzetre, ő figyelmeztetné a kapitányt, milyen veszély fenyegeti, ha a torony felé megy, elmondaná neki, hogy egy rablóbanda a hatalmába kerítette, s ha a kapitánynak nincs akkora legénysége, hogy fogságba ejtse vagy a sziget belsejébe kergesse őket, még mindig maradna ideje, hogy visszaforduljon a nyílt tengerre.	0.2
Nhưng chuyện ấy thật là viển vông bởi vì nếu không bị bắt buộc thì con tàu nào chịu neo đậu ở đây, trong một cái vịnh mà người ta vừa mới được biết.	De nagyon kicsi a valószínűsége, hogy ez a lehetőség valóra válik, és miért is futna be bárki a hajósok által kevéssé ismert Elgor-öbölbe, hacsak nem kényszerítik?	0.277215
