Trên Sa Mạc Và Trong Rừng Thẳm	﻿ ~~~ HENRYK SIENKIEWICZ	-0.0652174
Khe núi, vốn khá rộng ở chỗ đổ ra, đã biến thành một cái lòng thung hai đầu bị chặn bởi hai vách đá dựng đứng, lòng thung mọc mấy cây gỗ.	A szakadék eléggé kiszélesedett a torkolatánál, úgyhogy meredek sziklafalakkal körülzárt katlant alkotott, melynek alján néhány fa nőtt.	0.257778
Những cây này đều gãy vỏ, vỏ chúng bị lột từng mảng, trên cành không còn một chiếc lá nào.	Ezek a fák le voltak tördelve, kérgük lerágva, az ágakon egy levélke sem maradt.	0.188
Những dây leo trên vách đá cũng bị lôi tuột xuống và bị chén sạch, trong thung, cỏ bị nhổ đến cuộng cuối cùng.	A sziklafalról lelógó folyondár szintén le volt szaggatva és lerágva, a katlan fenekén az utolsó fűszál is lelegelve.	0.270536
Nhìn kĩ địa thế, Xtas chia xẻ với Nen những điều nhận định của mình, song dưới ấn tượng về cái chết không thể tránh khỏi của con vật khổng lồ, em nói rất khẽ, dường như sợ làm xáo động những giây sống cuối cùng của con vật.	Staś jól szemügyre vette a terepet, aztán észrevételeit közölte Nellel, de tudván, hogy az ele­fánt pusztulása elkerülhetetlen, halkan beszélt, hogy az óriási állat utolsó óráit valamiképpen meg ne zavarja.	0.2175
- Phải, nó đang chết đói.	- Igen, csakugyan éhen halódik.	0.789655
Nó ở đây phải đến hai tuần rồi, nghĩa là kể từ khi đám cháy thiêu trụi khu rừng cũ.	Biztosan itt van már vagy két hete, vagyis azóta, amióta a tűzvész elhamvasztotta az öreg dzsungelt.	0.296774
Nó đã ăn hết sạch mọi thứ có thể ăn được, còn giờ đây thì nó đang ngắc ngoải, mà đáng buồn hơn vì phía trên nà y lại có mít mọc, cùng những cây xiêm gai sum xuê, nó trông thấy đấy mà không sao có thể với tới được.	Megevett mindent, ami csak megehető volt. ~~~ Most annál is jobban kínlódik, mert a vízmosás partján pompás kenyérfák, húsos hüvelyű akácok nőnek, és ő nem juthat hozzájuk.	-0.0676829
Bọn trẻ nhìn con vật một hồi lâu nữa, con voi cũng đưa mắt - đôi mắt nhỏ bé đang tắt dần - nhìn bọn trẻ, và một thứ tiếng gì đó gần giống như tiếng gừ gừ thoát ra từ cổ họng nó.	Azzal szótlanul tovább néztek a mélybe, az elefánt is rájuk emelte üvegesedő szemeit, s torkából valami gurgulázásféle tört elő.	0.12381
- Quả tình - cậu bé nói, - tốt hơn cả là nên rút ngắn cho nó bớt nỗi đau khổ này đi thôi.	- Valóban - szólt a fiú. ~~~ - Jobb lesz megrövidíteni szenvedését.	0.17381
Nói thế xong, em nâng khẩ u súng lên ngang mặt, nhưng Nen đã túm lấy cái áo ngoài của em và tì chặt hai chân nhỏ bé của mình, cô bé dùng hết sức kéo em ra xa bờ khe núi.	Azzal arcához emelte fegyverét, de Nel megkapta kabátja szárnyát, s mindkét lábát megfeszítve, teljes erejéből igyekezett őt elhúzni a szakadék széléről.	0.258278
- Anh Xtas, đừng làm thế!	- Staś, ne lődd le!	0.65
Anh Xtas, chúng mình cho nó ăn đi, anh!	Staś, adjunk neki enni!	0.0954545
Trông nó tội nghiệp thế kia cơ mà!	Olyan szegény!	-0.16
Em không muốn anh giết nó, không muốn, không muốn!	Nem akarom, hogy megöld! ~~~ Nem akarom!	-0.0814286
Giậm giậm hai bàn chân, cô bé cứ co kéo mãi, còn cậu bé thì kinh ngạc nhìn cô bé, nhưng khi trông thấy đôi mắt đẫm lệ của cô bé, cậu liền bảo: ~~~ 	Topogva rángatta, Staś pedig csodálkozva nézett rá, de látva, hogy szeme könnybe lábad, csitítva szólt rá:	-0.0757282
- Nhưng mà Nen... ~~~ 	- Ugyan, Nel...	0.342857
- Em không muốn!	- Nem akarom!	0.925
Không cho giết nó!	Nem engedem megölni!	0.3
Em sẽ bị lên cơn sốt ngay lập tức nếu anh giết chết nó!...	Ha megölöd, megkapom a váltólázt!...	0.0868421
Chỉ cần có một lời dọa ấy thôi cũng khiến cho Xtas từ bỏ ý định giết chóc của mình - đối với riêng con voi ở trước mặt bọn trẻ cũng như đối với tất cả những con voi khác trên thế giới.	Staśnak elég volt ez a fenyegetés, hogy lemondjon minden gyilkos szándékáról nemcsak ezzel az elefánttal szemben, mely itt kínlódott előttük, hanem a világ minden más elefántjával szemben is.	0.253591
Cậu im lặng một lúc không biết nên nói với cô bé thế nào, sau đó bảo: ~~~ 	Egy darabig hallgatott, mert nem tudta, mit feleljen kis barátnőjének, végül megszólalt:	-0.00949367
- Thôi, được rồi, được rồi!...	- Jól van, jól van!...	0.542857
Anh bảo em, Nen, được rồi!	Mondom már, hogy jól van!	0.225
Bỏ anh ra nào!	Na, eressz hát el!	0.26
Nen liền ôm chặt lấy cậu bé và một ánh cười thoáng qua trong đôi mắt rưng rưng của cô.	Nel hirtelen megölelte. ~~~ Könnyei közül elővillant a mosoly.	-0.0915254
Bây giờ cô bé chỉ lo sao cho con voi có cái ăn thật nhanh.	Most már csak arra volt gondja, hogy az elefánt minél hamarabb enni kapjon.	0.247368
Cali và Mêa ngạc nhiên vô cùng khi được biết rằng, không những “ông lớn” bvana kubva không giết con voi, mà hai đứa cò n phải nhanh chóng hái mít và chặt lá cây xiêm gai cùng đủ mọi loại cây cỏ và lá lủng khác, thật nhiều, càng nhiều càng tốt, cho con voi ăn.	Kali és Mea elálmélkodtak, mikor megtudták, hogy a bvana kubava nemcsak hogy nem öli meg az elefántot, hanem nekik kettőjüknek azon­nal annyi kenyérgyümölcsöt, akáchüvelyt, falevelet és mindenféle más zöldséget kell szed­niük, amennyit csak bírnak.	0.340526
Thanh gươm Xuđan của tên Ghebơrơ thật có ích đối với Cali trong công việc ấy, nhưng không muốn chờ cho công việc này kết thúc, mà ngay khi quả mít đầu tiên vừa rơi xuống, cô bé liền ôm lấy trong vòng tay và mang tới bên bờ khe núi, vừa mang vừa lặp đi lặp lại láu táu, dường như sợ ai đó sẽ không chịu giao việc này cho cô: ~~~ 	Gebhr kétélű szudáni kardja nagyon jó szolgálatot tett Kalinak ebben a munkában, ha véletlenül nem lett volna vele, a dolog nem ment volna olyan könnyen. ~~~ Nel azonban nem akarta bevárni a munka végét, amint az első kenyérgyümölcs legurult a fáról, két kezébe kapta, és sietve vitte a vízmosáshoz, hogy pedig valakinek eszébe ne jusson segítségül sietni és elvenni tőle, lázasan hajtogatta:	-0.157391
- Em, em, em làm cơ!	- Én! ~~~ én!	0.2
Xtas hoàn toàn không có ý định cướp mất của cô bé niềm sung sướng này, cậu chỉ lo là do quá nhiệt tình cô bé có thể lao cả bản thân mình xuống cùng với quả mít chăng, nên cậu bèn tóm lấy thắt lưng cô bé và kêu lên:	én! ~~~ Staśnak eszében sem volt, hogy ettől az élvezettől megfossza, de attól való félelmében, hogy a túlzott buzgalom elragadja, és ő is a gödörbe esik, megfogta derekánál az övét, csak aztán kiáltotta:	-0.0303109
 ~~~ - Ném!	- Dobjad!	0.457143
Quả mít to tướng lăn theo sườn dốc rơi xuống chân con voi, chỉ trong nháy mắt, con vật đã vươn vòi túm lấy quả mít, rồi cuộn vòi lại như muốn đặt quả mít xuống dưới cổ - và bọn trẻ chỉ kịp nhìn thấy quả mít đến thế là hết.	A kenyérfa gyümölcse legurult a meredek sziklafalon, s ott állt meg az elefánt lábánál, az pedig egy szempillantás alatt kinyújtotta ormányát, megkapta a gyümölcsöt, aztán ormányát megint visszahajlította, mintha az adományt nyaka alá akarná tenni - többet aztán nem is látták azt a gyerekek!	0.338095
- Nó nuốt chửng rồi!	- Megette!	0.88
- Nen vui sướng kêu lên.	- kiáltotta Nel boldogan.	0.8875
- Anh cũng đoán thế mà !	- Meghiszem azt!	0.85
- Xtas vừa cười vừa đáp.	- felelte Staś nevetve.	0.804545
Còn con voi thì vươn vòi về phía nó như muốn xin thêm và cất giọng trầm hùng kêu lên: ~~~ 	Az elefánt pedig feléjük nyújtotta ormányát, mintha még kérne, s megszólalt hatalmas hangján:	0
- Hrrum!	- Hrrumpf!	1.225
- Nó muốn xin nữa đấy!	- Még akar!	0.640909
- Anh cũng đoán thế !	- Meghiszem azt!	0.91
- Xtas lặp lại.	- ismételte Staś.	1.03235
Quả mít thứ hai đi theo vết quả thứ nhất và cũng mất hút trong nháy mắt như quả trước, tiếp đó là quả thứ ba, thứ tư, thứ mười rồi sau đó từng chùm ngọn cây xiêm gai, từng bó cỏ và những bó lá lớn bắt đầu tới tấp bay xuống.	Az első gyümölcsöt követte a második. ~~~ Az is éppúgy tűnt el, mint az első, azután a harmadik, negyedik, tizedik, majd akácfahüvelyek s egész fű- és levélkötegek hullottak alá.	-0.0727811
Nen không để cho ai thay thế, khi tay đã quá mỏi vì công việc, cô bé dùng chân đẩy xuống mỗi lúc một nhiều thức ăn mới, còn voi ta thì cứ chén tuốt, thỉnh thoảng lại vươn cái vòi lên kêu một tiếng “hrrum” ra dấu đòi nhiều thêm nữa, và theo Nen thì đó là nó nói “cảm ơn” Cuối cùng, Cali và Mêa mệt nhoài vì việc tiếp tế lương thực này, công việc mà chúng làm rất nhiệt tình nhưng với hi vọng rằng “ông lớn” trước tiên muốn vỗ béo cho voi rồi sau đó mới giết thịt.	Nel nem engedte, hogy bárki helyettesítse, s mikor apró keze elfáradt a munkában, lábacskáival rugdosta le az egyre újabb és újabb adagokat, az elefánt pedig megette mind, s olykor-olykor felemelve ormányát, mennydörgő hangon ismételgette: „hrrumpf”, mintha azt akarná mon­dani, hogy még mindig nem elég - amit azonban Nel úgy magyarázott, hogy „köszönöm”. ~~~ Kali és Mea azonban már belefáradtak a munkába, melyet nagy buzgalommal végeztek abban a reményben, hogy a bvana kubava előbb meg akarja hizlalni az elefántot, s csak aztán öli meg.	-0.00208748
Mãi sau, “ông lớn” mới ra lệnh cho chú ng ngừng việc vì mặt trời đã xuống quá thấp rồi và đã tới lúc phải dựng hàng rào gai.	Végül is a bvana kubava beszüntette a munkát, mert a nap már hanyatlott, ideje volt hát a kerítés építéséhez fogni.	0.214679
May thay, việc đó không khó khăn gì lắm, vì hai cạnh của doi đất hình tam giác là những phía không thể tấn công được, chỉ cần chặn hàng rào ở cạnh thứ ba mà thôi.	Szerencsére ez nem volt nehéz, mert a háromszögű földnyelv két oldala teljesen megközelíthetetlen volt úgy, hogy csak a harmadikat kellett bekeríteni.	0.226056
Mà cây xiêm gai với những chiếc gai ác hiểm thì lại không thiếu.	Óriási tüskéjű akácág is akadt bőven.	0.0878049
Nen không rời khỏi khe núi một bước.	Nel egy pillanatra sem mozdult el helyéről.	0.2925
Ngồi xổm trên bờ khe, cô bé thông báo từ xa cho Xtas biết con voi đang làm gì, và chốc chốc giọng thanh thanh của cô bé lại vang lên: ~~~ 	A szakadék szélén guggolva leste az elefánt mozdulatait, híven jelentve Staśnak, mit csinál az elefánt. ~~~ Minduntalan felcsendült vékonyka hangja:	-0.153309
- Nó đang dùng vòi sờ chung quanh mình!	- Ormányával kutat maga körül!	0.722581
Hoặc là:	Vagy:	0.05
 ~~~ - Nó vẫy tai.	- Mozgatja a fülét!	0.246429
Cái tai nó to chưa kìa!	Óriási füle van!	0.216667
Rồi sau nữa: ~~~ 	Végül:	-0.1
- Anh Xtas!	- Staś!	1.225
Anh Xtas!	Staś!	0.214286
Nó đứng dậy rồi này!	Feláll!	-0.266667
Ối!	Jaj!	0.24
Xtas nhanh nhẹn lao tới nắm chặt lấy tay Nen.	Staś hirtelen ott termett, s megkapta Nel kezét.	0.279545
Quả thực con voi đã đứng dậy và mãi tới lúc này bọn trẻ mới có thể thấy hết được sự đồ sộ của nó.	Az elefánt csakugyan feltápászkodott. ~~~ A gyerekek csak most láthatták igazán, milyen óriási állat.	-0.0324742
Trước kia, chúng nó đã mấy lần được trông thấynhững con voi to lớn được chở từ Ấn Độ sang châuu qua kênh Xuê, nhưng không có con voi nào có thể sánh được với con vật khổng lồ này, con vật trông như một khối đá màu khó tả đi trên bốn chân.	Láttak ők már sok elefántot, amelyeket a Szuezi-csatornán át hajókon szállítottak Indiából Európába, de azok közül nagyság tekintetében egyik sem mérkőzhetett ezzel az óriással, mely valóban olyan volt, mint egy négy lábon járó, palaszínű, irdatlan szikla.	0.2832
Nó khác những con voi khác bởi cặp ngà phi thường, dài tới năm bộ hoặc hơn nữa, và đôi tai, mà như Nen lưu ý - trông thật là thần thoại.	Megkülönböztették amazoktól hosszú agyarai, továbbá - amint Nel már előbb észrevette - szinte mesébe illő füle.	0.384579
Hai chân trước của nó cao hơn nhưng lại khá mảnh khảnh, hẳn là do nó vừa phải trải qua một cuộc nhịn ăn nhiều ngày ròng rã.	Mellső lábai nagyon hosszúak, de egyszersmind vékonyak is voltak, aminek oka valószínűleg a több napos böjt volt. ~~~ - Ni, a kis törpe!	-0.0133065
- Trông nhỏ bé chưa kìa!	- kiáltotta Staś.	0.916667
- Xtas kêu lên - Nếu nó vươn người lên và rướn vòi thật lực thì nó có thể tóm được chân em đấy.	- Ha felágaskodnék és ormányát jól kinyújtaná, megfoghatná a lábadat.	0.420615
Nhưng “chàng” khổng lồ không hề nghĩ tới việc leo lên hay tóm lấy chân ai cả.	De az óriásnak esze ágában sem volt, hogy felkapaszkodjék, még kevésbé, hogy valakinek a lábát megfogja.	0.255172
Bằng bước đi chuệnh choạng nó bước tới gần họng khe núi nhìn một lúc xuống vực, nơi nước đang sủi lên sôi sục rồi quay trở lại vách đá nằm gần thác nước hơn, đưa vòi nhúng xuống nước thật sâu và bắt đầu uống.	Ingó léptekkel a szakadék végéhez ment, egy pillanatig lebámult a mélységbe, ahol a víz zubogott, azután visszafordult a vízeséshez közelebb eső fal felé, kinyújtotta ormányát, belemerítette, amilyen mélyen csak tudta, s a lehető legszabályosabban inni kezdett.	0.291322
- May cho nó - Xtas bảo - là vòi có thể chạm tới nước, nếu không nó đã chết rồi.	- Szerencséje - jegyezte meg Staś -, hogy eléri a vizet, mert különben igazán megdöglött volna.	0.642476
Con voi uống nước lâu lắm, đến nỗi cô bé phát lo.	Oly sokáig ivott, hogy Nel már nyugtalankodni kezdett.	0.27
- Anh Xtas này, nó uống thế có hại gì không anh?	- Staś, nem árt meg neki?	0.389441
- Cô bé hỏi.	- kérdezte.	1.25
- Anh không rõ, - cậu bé cười cười đáp lại, nhưng nếu em đã cưu mang nó thì em phải bảo nó đi chứ.	- Nem tudom - felelte a fiú mosolyogva -, de ha már védelmedbe vetted, hát figyelmeztesd.	0.55041
Thế là Nen cúi mình xuống bờ vự c gào lên: ~~~ 	Nel át is hajolt a sziklafalon, s kiáltozni kezdett:	-0.00319149
- Thôi đi, voi thân yêu ơi, đủ rồi đấy!	- Elég, kedves elefántocskám! ~~~ Elég!	0.23
Và “chàng” voi thân yêu, dường như hiểu cô bé muốn gì, liền thôi uống và bắt đầu dùng vòi phun nước lên mình, đầu tiên là chân, sau tới lưng rồi hai bên sườn.	A kedves elefántocska pedig mintha megértette volna, miről van szó, azonnal abbahagyta az ivást, most azonban mosdáshoz látott, előbb lábait locsolta le, aztán hátát, végül mind a két oldalát.	0.29322
Lúc đó trời đã tối hẳn, Xtas bèn đưa cô bé vào trong hàng rào, nơi bữa tối đang chờ hai đứa.	Közben azonban besötétedett, Staś tehát bevezette Nelt a kerítés mögé, ahol már várt rájuk a vacsora.	0.290909
Cả hai rất vui sướng, Nen vui vì đã cứ u con voi thoát khỏi chết, còn Xtas vui vì nhìn thấy đôi mắt long lanh như hai vì sao và khuôn mặt hớn hở của cô bé, khuôn mặt trông tươi tỉnh và khỏe khoắn nhất kể từ khi rời khỏi Kháctum.	Mind a ketten rózsás kedvükben voltak: Nel azért, mert megmentette az elefánt életét, Staś pedig, mert látta a kislány ragyogó csillagszemét, vidám arcocskáját, mely most egészsége­sebb­nek látszott, mint Kartúmból való elindulásuk óta bármikor.	0.29875
Thêm vào đó, cậu bé còn hài lòng vì tự cho phép mình một đêm ngủ thật ngon và thật yên.	Staś öröméhez az is hozzá­járult, hogy nyugodt, békés éjszakai pihenőt remélt.	0.248148
Mũi đất có hai phía hoàn toàn khó xâm phạm tới đã tránh cho bọn trẻ khỏi bị tấn công còn phía thứ ba thì Cali và Mêa đã dựng một bức tường cao bằng những cành xiêm gai đầy gai góc và những cây lạc tiên, khiến không một loài thú dữ nào có thể vượt qua nổi.	A kétfelől megközelíthetetlen földnyelv biztosította őket minden támadás ellen, a harmadik oldalon pedig Kali és Mea tüskés gallyakból oly magas falat emeltek, hogy azon semmiféle ragadozó keresztül nem törhetett.	0.187685
Thêm vào đó, trời lại rất đẹp, sau lúc mặt trời lặn, bầu trời trải đầy sao.	Közben gyönyörű idő lett, s amint a nap lement, az égbolton feltűntek a tündöklő csillagok.	0.296591
Thật dễ chịu khi được hít thở bầu không khí man mát do có thác nước kề bên, làm không khí thấm đượm hơi rừng và mù i những cành cây tươi vừa bị chặt.	Kellemes volt beszívni a zuhatag hideg permetétől üde levegőt, mely telítve volt a dzsungel és a frissen tördelt gallyak illatával.	0.186885
“Con ruồi con này sẽ không bị sốt rét đâu!” -Xtas vui sướng nghĩ thầm.	Nem kapja meg ez a bogárka a váltólázt - gondolta boldogan Staś.	0.19322
Rồi bọn trẻ bắt đầu trò chuyện về con voi, vì Nen không thể nói chuyện gì khác cả, cô bé không ngớt lời ca ngợi tầm vóc của nó, cũng như kích thước của cái vòi và cặp ngà, những thứ nà y quả thự c là khổng lồ.	Azután az elefántról beszélgettek, mert Nel képtelen volt másra gondolni, s folytonosan lelkes szavakkal dicsérte az állat hatalmas ormányát, agyarait, melyek valóban rendkívül nagyok voltak.	0.217127
Cuối cùng cô bé hỏi:	Végül megkérdezte:	0.257143
 ~~~ - Anh Xtas nhỉ, đúng là nó thông minh ghê, phải không anh?	- Ugye, Staś, milyen okos állat!?	0.0836406
- Như vua Xalômông vậy!	- Mint maga bölcs Salamon - felelte a fiú.	0.656
- Xtas đáp.	- De miből gondolod?	0.875
- Nhưng tại sao em lại bảo thế?	- Mert amikor megkértem, hogy ne igyék többet, mindjárt szót fogadott.	0.35098
- Vì em vừa mới bảo nó đừng uống nước nữa thế là nó vâng lời em ngay.	- Ha azelőtt nem tanult angolul, és mégis megértette, akkor csakugyan csuda okos.	0.498069
- Nếu như trước đó nó không học tiếng Anh mà lại hiểu được, thì rõ ràng nó là con vật tuyệt diệu rồi.	Nel észrevette, hogy Staś tréfát űz belőle, durcásan ráfukkantott, mint a cica, aztán így szólt:	0.232979
Nen hiểu là Xtas muốn đùa liền xì với anh như một chú mèo rồi bảo:		-0.3
 ~~~ - Anh muốn nói thế nào thì nói, nhưng em tin chắc là nó rất thông minh và sẽ thuần ngay thôi.	- Te csak beszélj, amit akarsz, de én tudom, hogy nagyon okos, s hogy egykettőre meg is szelídül.	0.0632497
- Không biết nó có thuần ngay hay không, nhưng chắc là thuần được.	- Hogy egykettőre-e, azt nem tudom, de csakugyan megszelídülhet.	0.54
Voi Phi châu hoang dã hơn voi Á châu nhưng anh cho rằng tướng Haniban đã từng sử dụng voi Phi châu.	Ámbár az afrikai elefántok vadabbak az ázsiaiaknál, mégis azt hiszem, Hannibál is afrikaiakat használt. ~~~ - Ki volt az a Hannibál?	0
- Haniban là ai, anh?Xtas nhìn em vẻ khoan dung nhưng thương hại:	Staś elnéző, de egyszersmind szánakozó pillantást vetett rá.	0.290164
 ~~~ - Dĩ nhiên, - cậu nói, - ở vào tuổi em thì chưa biết tới những chuyện như thế.	- A te korodban természetesen még az ilyen egyszerű dolgokat sem tudja az ember.	0.0725352
Haniban là một tướng tài của người Cáctagin, người đã sử dụng voi trong cuộc chiến đấu chống quân La Mã, và vì xứ Cáctagin thuộc Phi châu nên chắc ông ta phải sử dụng voi Phi châu... ~~~ 	Hannibál - magyarázta - nagy karthágói hadvezér volt, aki a rómaiak elleni hadjárataiban elefántokat használt, s mivel Karthágó Afrikában volt, szükségképpen az elefántok is afrikaiak voltak.	-0.0122951
Một tiếng voi rống dữ dội làm gián đoạn câu chuyện của chúng, con voi đã ăn uống đẫy bắt đầu rống lên, không rõ vì vui sướng hay vì buồn nhớ đến một sự tự do hoàn toàn hơn.	A beszélgetést az elefánt hangos bőgése zavarta meg - miután jól evett és ivott, most trom­bitálni kezdett, nem tudni, örömében-e vagy a teljes szabadság utáni vágyakozásból.	0.253571
Xaba bật dậy và bắt đầu sủa vang còn Xtas nói: ~~~ 	Sába csaholva ugrott fel, Staś pedig így szólt:	-0.02
- Em sướng nhé.	- Nesze neked!	0.957692
Bây giờ nó mới gọi bạn bè đến.	Most idecsődíti a barátait.	0.192857
Chúng ta sẽ sướng tỉnh người nếu như cả đàn cả lũ chúng nó kéo tới!	Jól nézünk ki, ha ránk rohan az egész csorda.	0.0488372
- Nó sẽ bảo những con voi khác rằng chúng mình đã đối xử tốt với nó!	- Majd megmondja a többieknek is, hogy milyen jók voltunk hozzá - vágta rá Nel sietve.	0.476471
- Nen vội bảo. ~~~ Song bản thân Xtas cũng không lo lắng thật sự vì em tính rằng nếu như cả đàn voi có kéo tới thật đi nữa thì ánh lửa cũng sẽ khiến chúng phải sợ.	Staś valójában nem is félt az elefántoktól, mert még ha csakugyan egy egész csorda jött volna is, elriasztotta volna őket a tűz fénye.	-0.0384
Em bèn mỉm cười ương bướng và bảo: ~~~ 	Kötekedve elnevette hát magát.	-0.0532258
- Được rồi, được rồi!	- Jó, jó!	0.45
Nhưng nếu như lũ voi mà xuất hiện thì em chẳng khi nào khóc vì sợ đâu, phải không, có điều là mắt em sẽ lại đổ mồ hôi như hai lần trước cho mà xem!	De ha az elefántok itt lesznek, te persze nem fogsz sírni ijedtedben, ó, dehogy - csak a szemed fog megint izzadni, mint már kétszer.	0.186207
Rồi cậu bắt đầu nhại cô bé:	Aztán Nelt utánozva tette hozzá:	0.271875
 ~~~ “Em có khóc đâu, mắt em đổ mồ hôi đấy thôi...” Nhìn thấy nét mặt vui vẻ của em, Nen đoán ra là không có nỗi nguy hiểm nào đe dọa.	- Én nem sírok, csak a szemem izzad... ~~~ Nel azonban Staś mosolygó arcára tekintve kitalálta, hogy semmiféle veszedelem nem fenyegeti őket.	-0.167578
- Khi nào chúng mình thuần được nó, - cô bé nói, - thì mắt em sẽ không đổ mồ hôi nữa đâu, dù cho cả mười con sư tử cùng gầm lên một lúc.	- Ha megszelídítjük - jelentette ki -, akkor többé nem fog a szemem izzadni, ha tíz oroszlán ordítana is.	0.4375
- Tại sao?	- Miért?	1.23333
- Vì nó sẽ bảo vệ chúng mình.	- Mert ő megvéd minket.	0.65
Xtas bảo con Xaba im vì cho tới lúc này con chó vẫn không ngừng đấu khẩ u với con voi, sau đó em ngẫm nghĩ một lúc rồi nói:	Staś lecsitította Sábát, amely folyton visszafelelgetett az elefántnak. ~~~ Aztán egy kissé elgondolkozott, majd így szólt: ~~~ - Egy dologra nem gondoltál, Nel.	-0.107692
	Mi nem maradunk itt örökké, hanem továbbmegyünk.	-0.6
- Em không nghĩ tới một điều, Nen ạ, chúng mình có dừng lại đây mãi mãi đâu cơ chứ, chúng mình sẽ đi tiếp cơ mà... Anh không bảo là phải đi ngay... Chúng mình sẽ ở lại đây một thời gian: chỗ này đẹp và lành, anh định sẽ ở lại đây... có thể là một tuần, có thể là hai, vì em cũng như tất cả chúng mình còn nuôi nấng con voi, mặc dù đó là một việc nặng nhọc đấy.	Nem mondom, hogy mindjárt... sőt jó és egészséges hely ez, elhatároztam hát, hogy itt töltünk egy... esetleg két hetet, mert neked is, nekünk is szükségünk van pihenésre. ~~~ Nem bánom, amíg itt vagyunk, etetjük az elefántot, ámbár ez mindnyájunknak sok munkát ad.	-0.0898785
Nhưng nó bị giam và chúng ta đâu có thể đưa nó đi theo được.	De hát ő be van zárva, s nem vihetjük magunkkal.	0.15
Còn sau này thì sao?	Mi lesz vele?	0.1
Chúng mình ra đi, còn nó ở lại, nó sẽ lại bị khổ sở vì đói cho tới khi chết.	Mi elmegyünk, ő pedig itt marad. ~~~ Újra kínlódni fog, amíg éhen nem döglik.	-0.0270833
Khi đó chúng mình sẽ càng thương tiếc nó nhiều hơn...	Akkor aztán még jobban fogjuk sajnálni...	0.1575
 ~~~ Nen rất buồn, cô bé ngồi thừ ra một lúc lâu, không biết nói gì để đáp lại những lời lưu ý rất đúng đắn kia, nhưng một lát sau, cô bé hất mớ tóc xõa xuống mắt, đưa cặp mắt đầy tin cậy nhìn cậu bé: ~~~ 	Nel nagyon elszomorodott, egy darabig szótlanul ült, mert nem tudta, mit feleljen ezekre az indokolt megjegyzésekre. ~~~ De azután felvetette fejecskéjét, hátradobta szemébe hulló fürtjeit, és teljes bizalommal nézett Staśra.	-0.205263
- Em biết, cô bé nói, nếu anh muốn, anh có thể giải thoát nó ra khỏi khe núi.	- Tudom - jelentette ki -, hogy ha akarod, akkor kivezeted a szurdékból.	0.438095
- Anh á?	- Én?	1.2
Cô bé chìa một ngón tay ra chạm và o tay Xtas nhắc lại: ~~~ 	Nel pedig kinyújtott ujjacskájával megbökte Staś kezét, s határozott hangon jelentette ki:	-0.075
- Chính anh!	- Te.	0.88
Người phụ nữ nhỏ xíu và khôn ngoan này hiểu rằng sự tin tưởng của mình khiến cậu bé vui sướng, và từ giây phút ấy trở đi, cậu bắt đầu nghĩ cách giải thoát cho con voi.	A ravasz kis hölgy tudta, hogy feltétlen bizalma hízeleg a fiú hiúságának.	-0.185915
Trên Sa Mạc Và Trong Rừng Thẳm ~~~  ~~~ Henryk Sienkiewicz ~~~  ~~~  ~~~  ~~~  ~~~ 	Ettől kezdve folyton azt forgatja majd a fejében, miként is szabadíthatná ki az elefántot.	-0.2775
Chương 26:	XXVI.	0
 ~~~  ~~~ Đêm trôi qua êm ả, mặc dù chân trời phía Nam đầy mây, nhưng buổi sáng lại vẫn đẹp trời.	Az éjszaka nyugodtan telt el, s ámbár az égbolt déli részén fellegek gyülekeztek, szép, derűs időre virradtak.	-0.10495
Theo lệnh Xtas, Cali và Mêa sau khi ăn sáng xong liền lo việc thu thập những quả mít, những chùm ngọn xiêm gai, các thứ lá và cỏ tươi cùng những loại thức ăn khác cho con voi rồi mang tới bên bờ khe núi.	Staś parancsára Kali és Mea azonnal hozzáfogtak a kenyérgyümölcs, az akáchüvely, a friss fű és levél, valamint mindenféle más takarmány gyűjtéséhez az elefánt számára. ~~~ Az összegyűjtött készleteket a szurdék szélére hordták.	-0.0122596
Vì Nen muốn tự mình cho người bạn mới ăn, nên Xtas bèn đốn cho cô bé một cành vả có chạc như một chiếc nạng gẩy rơm để cô bé dễ đẩy các thứ thức ăn xuống lòng khe hơn.	Mivel pedig Nel mindenáron maga akarta etetni új pajtását, Staś egy fiatal, ágas-bogas fügefáról villaszerű ágat nyesett számára, hogy azzal taszigálhassa le az adagokat.	0.253704
Con voi lên tiếng từ sáng sớm, hẳn là nó đòi ăn, và khi nhìn thấy trên bờ vực hiện ra cái sinh linh màu trắng hôm qua đã cho nó ăn, nó bèn đón chào bằng một thứ tiếng gừ gừ vui sướng và lập tức vươn vòi về phía cô bé.	Az elefánt reggel óta trombitált, nyilván a reggelit sürgette, s midőn végre a vízmosás szélén megpillantotta ugyanazt a kis fehér terem­tést, aki tegnap úgy jól tartotta, örvendező gurgulázással üdvözölte, s nyomban feléje nyújtotta ormányát.	0.294872
Trong ánh sáng ban mai, bọn trẻ thấy nó càng to lớn hơn so với hôm qua.	A hajnali világításnál a gyerekek még sokkal nagyobbnak látták védencüket, mint az előző napon.	0.208333
Nó gầy vô cùng, nhưng trông đã tỉnh táo hơn và đôi mắt nhỏ bé nhanh nhẹn quay về phía Nen trông đã gần như vui vẻ.	Nagyon sovány volt, de már sokkal elevenebben mozgott, apró szemét szinte vidáman szegezte Nelre.	0.19
