Jane Austen	Jane Austen
Mi­kor elő­ző es­te meg­be­szél­ték úti­ter­vü­ket, Mrs. Gardiner azt az óha­ját fe­jez­te ki, hogy sze­ret­né új­ra lát­ni Pem­ber­leyt.	Vào buổi tối hôm trước, khi bàn về hành trình kế tiếp, bà Gardiner đã tỏ ý muốn đi thăm lại chốn này.
Mr. Gardiner szí­ve­sen be­le­egye­zett eb­be, mi­re Elizabeth hoz­zá­já­ru­lá­sát kér­ték.	Ông Gardiner đồng ý, và Elizabeth được hỏi ý kiến.
– kér­dez­te a nagy­nén­je.	Nơi có vài người cháu quen biết.
Elizabeth két­ség­be volt es­ve.	Elizabeth cảm thấy đau buồn.
Be kell val­la­nia, mond­ta, hogy meg­un­ta a vi­dé­ki kas­té­lyo­kat: annyit lá­tott be­lő­lük, hogy a szép sző­nye­gek meg a se­lyem­füg­gö­nyök töb­bé iga­zán nem sze­rez­nek ne­ki örö­met.	Cô cho biết cô đã quá chán nhìn ngắm những ngôi nhà lớn; sau khi đã đi qua bao nhiêu ngôi nhà như thế cô không còn vui thú nào trông thấy những tấm thảm hay màn cửa sa-tin đẹp đẽ.
Nagy­nén­je le­szid­ta őt os­to­ba­sá­ga mi­att.	Bà Gardiner chỉ trích sự dốt nát của cô:
– Ha csak gaz­da­gon bú­to­ro­zott szép ház vol­na – je­gyez­te meg –, ak­kor en­gem se ér­de­kel­ne; de a kas­tély park­ja gyö­nyö­rű.	- Nếu chỉ có những ngôi nhà được trang trí cầu kỳ, mợ cũng không màng đi đến đấy; nhưng vùng đất này thật tuyệt.
Ilyen szép er­dő­ket alig ta­lál­ni a kör­nyé­ken.	Nó có những khu rừng đẹp nhất nước.
Elizabeth nem szólt töb­bet, de nem tu­dott a do­log­ba be­le­tö­rőd­ni.	Elizabeth không nói gì thêm, nhưng trong thâm tâm cô không thuận theo.
Rög­tön az ju­tott eszé­be, hogy kas­tély­né­zés köz­ben Darcyval ta­lál­koz­hat­ik.	Khả năng gặp lại anh Darcy khi đi đến đấy lập tức hiện ra trong trí cô.
In­kább nyíl­tan be­szél a nagy­nén­jé­vel, sem­hogy ezt meg­koc­káz­tas­sa.	Cô đỏ mặt với ý nghĩ này, cho rằng nên nói thẳng với bà mợ thay vì phải mạo hiểm.
El­ha­tá­ro­zá­sá­hoz hí­ven es­te le­fek­vés előtt meg­kér­dez­te a szo­ba­lányt, va­ló­ban szép hely-e Pem­ber­ley, mi a tu­laj­do­nos ne­ve, az­tán (nem cse­kély ag­go­da­lom­mal) va­jon ott töl­ti-e a csa­lád a nya­rat?	Theo cách ấy, vào buổi tối, cô hỏi người bồi phòng rằng dinh thự Pemberley là nơi nên thăm viếng hay không, ai là chủ nhân, và cô bình thản hỏi tiếp liệu chủ nhân đã đến đấy để vui hưởng mùa hè chưa.
KÖNYV	Tập III
1. FEJEZET	Chương 1
Elizabeth nyug­ta­la­nul les­te a ko­csi­ban, mi­kor buk­kan elő a pemberleyi er­dő, s ami­kor be­for­dul­tak vég­re a por­tás­lak mel­lett, iz­ga­tot­tan vert a szí­ve.	Trên đường đi, Elizabeth lo lắng nhìn khu vườn Pemberley bắt đầu hiện ra, nhưng khi họ đi vào khu dinh thự, tinh thần cô rộn ràng trở lại.
La­pá­lyos fe­lén haj­tot­tak be, s egy ide­ig messzi­re el­nyú­ló, szép er­dőn át ha­lad­tak.	Họ đi vào qua một trong những vùng trũng, rồi đánh xe qua một quãng dài dọc theo một cánh rừng xanh tươi.
Elizabeth nem tu­dott be­szél­get­ni, annyi­ra el­mé­lyedt gon­do­la­ta­i­ban, de azért meg­lá­tott és meg­cso­dált min­den ter­mé­sze­ti szép­sé­get, min­den ki­lá­tást.	Tâm trí Elizabeth quá bận rộn nên cô không muốn trò chuyện, nhưng cô ngắm nhìn mọi cảnh vật và góc độ.
Fél mér­föl­dön át egy­re föl­fe­lé vitt az út­juk, s vé­gül elég ma­gas domb­te­tő­re ju­tot­tak, ahol vé­get ér az er­dő, s hir­te­len elé­jük tá­rult a kas­tély a völgy má­sik ol­da­lán, aho­vá ka­nya­rog­va eresz­ke­dett le az út.	Họ đi nửa dặm lên một triền dốc thoai thoải, rồi đến một vùng cao nơi khoảng rừng chấm dứt, nơi họ nhìn thấy ngay dinh thự Pemberley, toạ lạc trên triền đối diện của thung lũng, và con đường thình lình rẽ ngoặt vào.
Elizabeth el volt ra­gad­tat­va.	Elizabeth thích thú ngắm nhìn.
So­ha nem lá­tott még ilyen he­lyet, ame­lyért annyit tett a ter­mé­szet, s ahol a ter­mé­szet szép­sé­gét oly ke­vés­sé ron­tot­ta el a rossz íz­lés.	Cô chưa từng thấy ngôi gia cư nào được thiên nhiên ưu đãi đến thế, hoặc nơi nào có vẻ đẹp thiên nhiên ít bị xâm phạm đến thế bởi óc thẩm mỹ thô thiển.
Úti­tár­sai is ra­jong­va di­csér­ték a lát­ványt, s e pil­la­nat­ban Elizabeth úgy érez­te, még­sem meg­ve­ten­dő do­log, ha va­la­ki Pem­ber­ley úr­nő­je le­het!	Ba người đều cảm thấy ấm lòng khi chiêm ngưỡng, vào lúc ấy cô nghĩ rằng làm bà chủ toà dinh thự này hẳn là một điều gì đấy!
Ret­teg­ve gon­dolt ar­ra, hogy a szo­ba­lány té­ved­he­tett.	Cô lo ngại người bồi phòng kia có thể nhầm lẫn.
Mi­köz­ben a kul­csár­nő­re vár­tak, Elizabeth el­tű­nőd­he­tett azon, ho­gyan is ke­rült ő ide.	Trong khi chờ đợi người quản gia, Elizabeth vẩn vơ nghĩ đến việc mình đã có mặt nơi đây.
Be­ve­zet­te őket a sza­lon­ba.	Họ đi theo bà vào phòng ăn.
Tá­gas, ará­nyos szo­ba volt, szé­pen be­ren­dez­ve.	Đấy là một gian phòng rộng rãi, cân đối, được trang trí thanh thoát.
Elizabeth fu­tó­lag kö­rül­te­kin­tett, az­tán az egyik ab­lak­hoz ment, hogy meg­cso­dál­ja a ki­lá­tást.	Sau khi đã xem sơ qua, Elizabeth bước đến một cửa sổ để ngắm nhìn khung cảnh bên ngoài.
Pom­pás lát­vány tá­rult elé­je: az er­dő­vel bo­rí­tott domb, mely­nek ol­da­lán le­száll­tak, s amely még me­re­de­kebb­nek lát­szott a tá­vol­ból.	Ngọn đồi bao phủ bởi vòm cây nơi họ đi xuống thình lình bị cắt ngang bởi một dốc đứng, tạo nên một phong cảnh tuyệt vời.
De min­den szép volt a kör­nyé­ken, s Elizabeth gyö­nyör­köd­ve néz­te az egész ké­pet: a fo­lyót, a par­ton el­szórt fá­kat, a ka­nyar­gó völ­gyet, amed­dig csak sze­mé­vel kö­vet­het­te.	Mọi bài trí trên mặt đất đều hài hoà; và cô thích thú nhìn bao quát toàn cảnh, con sông, cây cối rải rác dọc hai bên bờ, thung lũng uốn khúc đến hết tầm mắt xa tít.
Ami­kor át­men­tek a töb­bi szo­bán, min­dent új ol­dal­ról lá­tott, s min­den ab­lak­ból új szép­sé­ge­ket fe­de­zett fel.	Khi họ đi qua những gian phòng khác, những cảnh vật này biến đổi vị trí, nhưng từ mỗi cửa sổ đều hiện ra vẻ đẹp riêng.
Ma­gas, szép ter­mek vol­tak ezek, be­ren­de­zé­sük a tu­laj­do­nos gaz­dag­sá­gá­ra val­lott; de Elizabeth a jó íz­lé­sét cso­dál­ta, azt, hogy sem­mi sem cif­ra vagy túl­dí­szí­tett – ke­ve­sebb volt itt a pom­pa, de több az iga­zi elő­ke­lő­ség, mint Ro­sings­ban.	Các gian phòng đều cao rộng và thanh thoát, mọi món nội thất đều xứng với sự sản của chủ nhân; nhưng Elizabeth thán phục khiếu thẩm mĩ của anh, không có gì loè loẹt hay chi li một cách quá đáng; ít lộng lẫy hơn mà lại sang cả hơn là nội thất trong dinh thự Rosings.
Sze­ret­te vol­na meg­kér­dez­ni a kul­csár­nő­től, va­ló­ban tá­vol van-e a gaz­dá­ja, de nem volt hoz­zá mer­sze.	Cô rất muốn hỏi bà quản gia rằng có phải chủ nhân thật sự vắng mặt hay không, nhưng không đủ can đảm.
Vé­gül is nagy­báty­ja tet­te fel a kér­dést, s Elizabeth ijed­ten for­dult fél­re, mi­a­latt Mrs. Reynolds azt fe­lel­te, hogy gaz­dá­ja nincs itt­hon, s rög­tön hoz­zá­tet­te: – De hol­nap­ra vár­juk, nagy ba­rá­ti tár­sa­ság­gal.	Tuy nhiên, cuối cùng ông cậu đã hỏi, và cô quay mặt đi vì hốt hoảng, trong khi bà Reynolds đáp rằng anh đi vắng, và thêm: "Nhưng chúng tôi chuẩn bị đón ông ấy trở về ngày mai, với một nhóm đông bạn bè của ông ấy".
– Mi­lyen bol­dog volt Elizabeth, hogy az ő lá­to­ga­tá­suk nem ha­lasz­tó­dott el vé­let­le­nül egy nap­pal!	Elizabeth sướng thoả cảm thấy chuyến đi của họ đã không bị chậm đi một ngày!
Nagy­nén­je most oda­hív­ta, hogy néz­zen meg egy ké­pet.	Bà mợ giờ gọi cô đến xem một bức họa.
Elizabeth oda­lé­pett, s né­hány más mi­ni­a­tűr­rel együtt Wickham ké­pét lát­ta függ­ni a kan­dal­ló fe­lett.	Cô tiến đến, thấy chân dung anh Wickham treo phía trên lò sưởi, giữa những bức tiểu hoạ khác.
A kul­csár­nő is oda­ment, s el­mond­ta, hogy a kép egy fi­a­tal­em­bert áb­rá­zol, a volt gaz­da tiszt­tar­tó­já­nak fi­át, akit az úr sa­ját költ­sé­gén ne­vel­te­tett.	Bà quản gia bước đến và cho họ biết đấy là bức ảnh người con nuôi của ông cụ, đã được ông bao bọc với chi phí của ông, và thêm: "Anh ấy đã gia nhập quân ngũ, nhưng tôi e anh đã trở nên quá hoang đàng".
– Sok­szor hal­lot­tam, mi­lyen szép fér­fi a gaz­dá­ja – mond­ta Mrs. Gardiner, a ké­pet néz­ve –, az arc­ké­pen is az.	- Tôi đã được nghe nhiều về con người tốt của ông chủ bà, đây là một bức hoạ đẹp.
De te meg tu­dod mon­da­ni, Lizzy, ha­son­lít-e hoz­zá vagy sem.	Nhưng, Lizzy, cháu có thể cho biết bức hoạ có giống anh ấy ngoài đời không?
Mrs. Reynolds lát­ha­tó­lag job­ban kezd­te tisz­tel­ni Eli­zát, mi­helyt ki­de­rült, hogy is­me­ri a gaz­dá­ját.	Bà Reynolds dường như thêm kính trọng Elizabeth khi nghe cô có quen biết với ông chủ của bà:
– Hát a kis­asszony is­me­ri Mr. Darcyt?	- Tiểu thư đây có quen biết ông Darcy à?
– És nem tet­szik gon­dol­ni, hogy na­gyon szép em­ber?	- Và cô hẳn nghĩ ông ấy là một người thật đẹp trai đấy chứ?
– Igen, na­gyon jó­ké­pű.	- Vâng, rất đẹp trai.
– Én bi­zony nem is­me­rek ná­la szeb­bet; de fönn a kép­tár­ban egy szebb, na­gyobb ké­pet is lát­nak majd ró­la.	- Tôi chắc chắn tôi chưa từng thấy ai đẹp trai đến thế, nhưng trong phòng trên lầu cô sẽ thấy một bức hoạ đẹp hơn, lớn hơn bức này.
Ez itt a bol­do­gult gaz­dám ked­venc szo­bá­ja volt, és a ké­pecs­kék is mind úgy ma­rad­tak, mint az ő ide­jé­ben.	Gian phòng này là nơi ông cụ ưa thích nhất; những bức tiểu hoạ này vẫn được sắp đặt y như ngày xưa.
Most már tud­ta Elizabeth, mi­ért függ Wickham arc­ké­pe is a mi­ni­a­tű­rök kö­zött.	Việc này giải thích cho Elizabeth rõ tại sao bức họa anh Wickham được treo ở đây.
– És Miss Darcy is olyan csi­nos, mint a báty­ja?	- Và cô Darcy cũng đẹp người như anh cô phải không?
És mi­lyen mű­velt!	Cô ấy ca diễn suốt ngày.
Mr. Gardiner köz­vet­len és kel­le­mes mo­do­rú em­ber volt; az ő kér­dé­se­i­nek és meg­jegy­zé­se­i­nek kö­szön­het­ték, hogy Mrs. Reynolds nyel­ve meg­ol­dó­dott.	Với cử chỉ rất tự nhiên và dễ gây thiện cảm qua vài câu hỏi và lời nhận xét, ông Gardiner khích lệ bà nói thêm.
– So­kat van a gaz­dá­ja Pem­ber­ley­ben az év fo­lya­mán?	- Ông chủ của bà có lưu lại Pemberley thường xuyên trong năm không?
"Ki­vé­ve, mi­kor Rams­gate-be megy" – gon­dol­ta Elizabeth.	Elizabeth nghĩ: "Ngoại trừ khi cô ấy đi Ramsgate".
– Ha meg­há­za­sod­na a gaz­dá­ja, ta­lán töb­bet len­ne itt.	- Khi ông chủ bà lập gia đình, hẳn bà sẽ thường thấy mặt ông hơn.
Nem tu­dom, ki vol­na mél­tó hoz­zá.	Tôi không rõ ai có thể xứng đáng với ông ấy.
Mr. Gardiner és a fe­le­sé­ge el­mo­so­lyod­tak.	Ông bà Gardiner mỉm cười.
Elizabeth pe­dig nem áll­hat­ta meg, hogy meg ne je­gyez­ze:	Elizabeth không thể nhịn thốt ra:
– Mond­ha­tom, nagy di­csé­ret Mr. Darcynak, hogy így be­szél ró­la.	- Bà nghĩ thế hẳn là đích thật do giá trị con người ông ấy.
Ez a di­csé­ret lep­te meg leg­job­ban Eli­zát, mert leg­in­kább ez el­len­ke­zett vé­le­mé­nyé­vel.	Đây là lời ca ngợi khác thường so với những lời ca ngợi khác, hoàn toàn trái ngược với ý kiến của cô.
Gyö­ke­ret vert ben­ne a hit, hogy Darcy mo­gor­va, ba­rát­ság­ta­lan em­ber.	Cô luôn tin chắc rằng anh không phải là người điềm đạm.
– Ezt bi­zony ke­vés em­ber­ről le­het el­mon­da­ni.	- Rất ít người được ca ngợi nhiều đến thế.
Bol­dog le­het, hogy ilyen gaz­dá­ja van.	Bà may mắn có một ông chủ như vậy.
– Tu­dom én, uram, az is va­gyok.	- Vâng, thưa Ngài, tôi biết tôi may mắn.
Be­jár­hat­nám a vi­lá­got, ak­kor sem ta­lál­hat­nék job­bat.	Nếu tôi đi khắp thế giới, tôi sẽ không thể gặp người nào hơn ông ấy.
De min­dig azt ta­pasz­tal­tam, hogy a jó­lel­kű gye­rek­ből lesz a jó­lel­kű em­ber – ő pe­dig min­dig a leg­an­gya­libb ter­mé­sze­tű, a leg­jobb szí­vű fiú volt a vi­lá­gon.	Nhưng tôi luôn thấy một điều là người có tính tốt khi còn nhỏ sẽ có tính tốt khi lớn lên; và ông ấy luôn là đứa trẻ hiền dịu nhất, có con tim rộng lượng nhất trên thế giới.
Elizabeth alig áll­hat­ta meg, hogy rá ne bá­mul­jon.	Elizabeth gần như nhìn chăm bẳm bà.
"Ilyen vol­na Darcy?" – gon­dol­ta.	Cô nghĩ: "Có thể nào anh Darcy lại như thế!"
– Igen, asszo­nyom, az volt, a fia pe­dig sza­kasz­tott olyan lesz, épp­olyan jó és nyá­jas a sze­gény em­be­rek­hez.	- Vâng, đúng vậy, thưa bà; và con trai ông ấy sẽ giống như ông ấy – cũng nhân ái với người nghèo.
Elizabeth csak fi­gyelt, ámult, ké­tel­ke­dett, és még töb­bet akart hal­la­ni.	Elizabeth lắng nghe, tự hỏi, hồ nghi, nôn nóng muốn nghe thêm.
Mrs. Reynolds nyo­ma­ték­kal emel­te ki sok jó tu­laj­don­sá­gát, amint együtt men­tek fel a szé­les lép­csőn.	Ông kéo bà trở lại đề tài cũ, và bà say sưa nói về những đức tính của ông chủ khi họ cùng nhau bước lên cầu thang.
Nincs olyan zsel­lér vagy cse­léd, aki ne ál­da­ná a ne­vét.	Vài người nói ông có tính kiêu hãnh, nhưng tôi chưa từng thấy như thế.
Egye­sek büsz­ké­nek tart­ják, de én so­ha nem lát­tam ilyen­nek.	Tôi nghĩ đấy chỉ là vì ông không ba hoa như mấy anh trai trẻ.
– Ez a dics­him­nusz – súg­ta oda a nagy­nén­je, mi­a­latt to­vább­men­tek – nem egé­szen vág össze az­zal, aho­gyan sze­gény ba­rá­tunk­kal vi­sel­ke­dett.	- Mấy lời ca ngợi về đức tính của anh ấy như thế không nhất quán với thái độ của anh đối với một người bạn tội nghiệp của chúng ta.
– Le­het, hogy té­ved­tünk.	- Có thể chúng ta đã bị lừa dối.
Meg­tud­ták, hogy az át­ala­kí­tás most tör­tént, Miss Darcy ked­vé­ért, aki leg­utób­bi lá­to­ga­tá­sa ide­jén meg­sze­ret­te ezt a szo­bát.	Bà quản gia giới thiệu đây là phòng vừa được hoàn thành để dành riêng cho cô Darcy, vì cô yêu thích phòng này khi lưu lại đây kỳ rồi.
Mrs. Reynolds elő­re el­kép­zel­te, mennyi­re fog örül­ni Miss Darcy, ha meg­lát­ja a szo­bát.	Bà Reynolds nghĩ cô Darcy sẽ thích căn phòng này khi cô đến đây.
– Ha örö­met sze­rez­het va­la­mi­vel a hú­gá­nak, rög­tön meg­te­szi.	Bất kỳ việc gì có thể làm cô ấy vui đều có thể được thực hiện ngay.
Nincs sem­mi a vi­lá­gon, amit meg ne ten­ne ér­te.	Nếu vì cô thì không có việc gì ông ấy từ chối cả.
Már csak a kép­tár volt hát­ra, meg két-há­rom na­gyobb há­ló­szo­ba.	Họ được đưa đi xem phòng tranh và vài phòng ngủ chính.
A kép­tár­ban sok szép fest­mény volt, de Elizabeth nem ér­tett a fes­té­szet­hez, s mi­vel lent már elég ké­pet lá­tott, in­kább Miss Darcy kré­ta­raj­za­it kezd­te né­ze­get­ni – a té­má­juk job­ban ér­de­kel­te, és job­ban meg is ér­tet­te a raj­zo­kat.	Phòng tranh có những bức hoạ đẹp, nhưng Elizabeth không biết tí gì về hội hoạ; và từ những gì cô đã thấy ở tầng dưới, cô muốn xem các chân dung của cô Darcy, vẽ bằng phấn màu, là những đề tài cô chú ý hơn và thấy dễ hiểu hơn.
A kép­tár­ban sok csa­lá­di arc­kép volt, de ezek alig köt­het­ték le egy ide­gen fi­gyel­mét.	Phòng tranh có nhiều bức chân dung gia đình, nhưng không có gì khiến khách tham quan phải chú ý đến.
Elizabeth to­vább­ment, az egyet­len ar­cot ke­res­ve, ame­lyet is­mert.	Elizabeth bước đi kiếm tìm gương mặt duy nhất mà cô quen biết.
Vé­gül rá­ta­lál­ta kép meg­ra­ga­dó ha­son­la­tos­ság­gal áb­rá­zol­ta Darcyt, az­zal a mo­sollyal, ame­lyet Elizabeth is lá­tott né­ha az ar­cán, ami­kor őt néz­te.	Cuối cùng cô dừng lại trước chân dung anh Darcy, với nụ cười như thế trên gương mặt mà cô nhớ đã vài lần trông thấy anh cười, khi anh nhìn cô.
Ko­mo­lyan, tű­nőd­ve állt né­hány per­cig a fest­mény előtt, és még egy­szer vissza­tért hoz­zá, mi­e­lőtt ki­men­tek a kép­tár­ból.	Cô đứng ít phút trước bức chân dung, chăm chú nhìn, trở lại nhìn lần nữa trước khi họ rời phòng tranh.
Mrs. Reynolds el­mond­ta ne­kik, hogy ezt a ké­pet még a bol­do­gult Mr. Darcy éle­té­ben fes­tet­ték.	Bà Reynolds cho biết là bức tranh được vẽ vào thời ông cụ còn sống.
Mi ta­ga­dás, eb­ben a pil­la­nat­ban Elizabeth gyön­gé­debb ér­zés­sel gon­dolt a kép ere­de­ti­jé­re, mint is­me­ret­sé­gük leg­ba­rá­tibb sza­ka­szán.	Lúc này, một cảm giác dịu dàng len lỏi vào tâm thức Elizabeth, dịu dàng hơn là cảm nghĩ của cô lúc hai người còn có quan hệ tốt nhất với nhau.
Mrs. Reynolds ma­gasz­ta­lá­sát nem le­he­tett sem­mi­be ven­ni.	Lời ca ngợi của bà Reynolds không phải là chuyện vặt vãnh.
Mi­lyen di­csé­ret ér fel egy ér­tel­mes cse­léd di­csé­re­té­vel?	Còn có lời ca ngợi nào đáng giá hơn là lời ca ngợi của một gia nhân thông minh?
Eszé­be ju­tott, hány em­ber bol­dog­sá­ga van Darcy ke­zé­ben, aki test­vér, föl­des­úr és gaz­da!	Cô nghĩ có biết bao người được hạnh phúc dưới sự bảo hộ của anh, như là một người anh, một địa chủ, một chủ nhân ngôi nhà!
Mennyi örö­met vagy fáj­dal­mat okoz­hat!	Bao nhiêu niềm vui hay nỗi đau mà anh có khả năng ban phát!
Mennyi jót vagy mennyi rosszat van mód­já­ban ten­ni!	Bao nhiêu điều tốt lành hay tệ hại anh có thể làm được!
Amit a kul­csár­nő el­mon­dott ró­la, az mind Darcy mel­lett szólt – most ott áll a kép­má­sa előtt, Darcy rá­sze­ge­zi a sze­mét –, Elizabeth mé­lyebb há­lá­val gon­dolt a fi­a­tal­em­ber von­zal­má­ra, mint ed­dig bár­mi­kor; fel­idéz­te a sze­re­lem he­vét, de tom­pí­tot­ta val­lo­má­sá­nak sér­tő hang­ját.	Mọi ý kiến mà bà quản gia đưa ra đều nói tốt về tư cách của anh, và khi cô đứng trước bức chân dung anh, anh đang đăm đăm nhìn cô, cô nghĩ về ý tình của anh với niềm cảm kích sâu đậm nhất từ trước đến giờ; cô nhớ đến vẻ nồng ấm của ý tình này, cảm thấy cách anh tỏ tình không đến nỗi thiếu phép tắc như cô đã nghĩ lúc trước.
Nagy­báty­ja és nagy­nén­je is meg­áll­tak, s mi­köz­ben Mr. Gardiner ta­lál­gat­ta, mi­lyen ré­gi le­het a kas­tély, egy­szer­re meg­je­lent a kas­tély gaz­dá­ja: azon az úton jött fe­lé­jük, amely a ház mö­gött az is­tál­lók­hoz ve­ze­tett.	Khi họ bước qua bãi cỏ đi về hướng con sông Elizabeth nhìn ngoái lại; ông cậu và bà mợ cũng dừng lại, và trong khi họ đang suy đoán về thời gian xây dựng ngôi dinh thự, chủ nhân của nó thình lình đi đến từ con đường dẫn đến chuồng ngựa.
Húsz mé­ter­re sem vol­tak egy­más­tól, s Darcy oly hir­te­len buk­kant fel, hogy ok­vet­le­nül meg kel­lett látniok egy­mást.	Họ đứng cách nhau khoảng hai mươi thước, anh xuất hiện quá bất ngờ nên cô không thể lánh mặt anh.
A le­ány elő­ször ön­kén­te­le­nül el­for­dult, de Darcy kö­ze­led­té­re meg­állt, és alig pa­lás­tol­ha­tó za­var­ral fo­gad­ta kö­szö­né­sét.	Cô quay mặt đi theo bản năng, nhưng dừng lại khi anh bước đến, đón nhận lời chào hỏi của anh với vẻ bối rối không thể nào trấn áp được.
Kis­sé fél­re­hú­zód­tak, mi­a­latt Darcy uno­ka­hú­guk­kal be­szélt, aki meg­le­pe­té­sé­ben és za­va­rá­ban alig mer­te rá­emel­ni sze­mét, s nem is tud­ta, mit fe­lelt, ami­kor a fi­a­tal­em­ber ud­va­ri­a­san ér­dek­lő­dött csa­lád­ja fe­lől.	Hai ông bà đứng cách xa một chút khi anh nói chuyện với cô cháu của họ, trong khi cô quá sửng sốt và lúng túng nên ít dám nhìn thẳng vào mặt anh, không biết phải trả lời thế nào khi anh lịch sự hỏi thăm sức khoẻ gia đình cô.
Vé­gül már sem­mi nem ju­tott az eszé­be – né­hány pil­la­na­tig szót­la­nul állt ott, majd hir­te­len ma­gá­ra esz­mélt, és el­kö­szönt Eli­zá­tól.	Cuối cùng, anh không thể tập trung với ý tưởng nào; và, sau khi đứng đấy một lúc không nói nên lời gì, anh thình lình bình tâm trở lại, rồi từ giã họ.
En­nél sze­ren­csét­le­nebb, meg­gon­do­lat­la­nabb dol­got nem is cse­le­ked­he­tett vol­na.	Việc cô đi đến đây thật là không may, là việc thiếu suy xét nhất trong đời cô!
Mi­lyen fur­csá­nak ta­lál­hat­ta ezt Darcy!	Anh sẽ thấy lạ kỳ đến thế nào!
Mi­lyen szé­gyen­le­tes fényt vet ez őrá ilyen hiú em­ber sze­mé­ben!	Một người phù phiếm như anh sẽ thấy cô bị nhục nhã ra sao!
Ha csak tíz perc­cel ha­ma­rabb tá­voz­nak, Darcy már nem vet­te vol­na őket ész­re – mert vi­lá­gos, hogy ab­ban a pil­la­nat­ban jött meg, ab­ban a pil­la­nat­ban szállt le a ló­ról vagy a ko­csi­ról.	Nếu ba người đi sớm mười phút, họ đã có thể tránh mặt anh, vì hiển nhiên là vào lúc ấy anh đi đến, vào lúc ấy đang bước xuống từ lưng ngựa hay từ trên cỗ xe.
Ez a fo­nák ta­lál­ko­zás új­ra meg új­ra ar­cá­ba ker­get­te a vért.	Cô đỏ mặt và càng thêm đỏ mặt về việc gặp gỡ quái ác.
S hogy a vi­sel­ke­dé­se oly fel­tű­nő­en meg­vál­to­zott va­jon mit je­lent ez?	Và thái độ của anh, hoàn toàn thay đổi, điều nàu có ý nghĩa gì?
So­ha éle­té­ben nem lát­ta még Darcy mo­do­rát ily ke­vés­sé me­rev­nek, so­ha nem be­szélt ve­le oly ked­ve­sen, mint ezen a vá­rat­lan ta­lál­ko­zá­son.	Chaư bao giờ cô thấy cử chỉ của anh bình dị đến thế, anh chưa bao giờ ăn nói mềm mỏng đến thế như trong lần gặp gỡ bất ngờ này.
Nem tud­ta mi­re vél­je a dol­got, mi­lyen ma­gya­rá­za­tot ke­res­sen.	Cô không biết phải nghĩ như thế nào và phải lý giải ra sao.
Köz­ben egy szép sé­ta­út­ra tér­tek a víz part­ján, s min­den lé­pés­nél el­ra­ga­dóbb domb­haj­lat vagy fes­tő­ibb fa­cso­port tűnt a sze­mük­be, amint az er­dő­höz kö­ze­led­tek; de idő­be telt, mi­re Elizabeth bár­mit is ész­re­vett.	Họ đã đi vào con đường mòn dọc bờ sông, mọi bước đi đều mang đến một cảnh sắc thanh nhã hơn hoặc một khoảng rừng tươi đẹp hơn; nhưng chỉ một lúc sau Elizabeth mới nhận ra điều này.
Gé­pi­e­sen fe­lelt ugyan nagy­báty­ja és nén­je is­mé­telt kér­dé­se­i­re, oda is te­kin­tett, ha fel­hív­ták va­la­mi­re a fi­gyel­mét, de sem­mit sem lá­tott a táj­ból.	Mặc dù cô máy móc trả lời mọi lời bình phẩm của ông cậu và bà mợ và cố hướng tầm mắt đến nơi họ chỉ trỏ, cô không thể phân biệt ra những khung cảnh quanh cô.
Gon­do­la­tai mind a pemberleyi kas­tély egyet­len pont­já­ra sze­ge­ződ­tek, ar­ra a hely­re, ahol Darcy ép­pen tar­tóz­kod­ha­tott.	Mọi ý nghĩ của cô đều hướng về một nơi trong dinh thự Pemberley, bất kỳ nơi nào đấy, nơi anh Darcy đang hiện diện.
Sze­ret­te vol­na tud­ni, mi megy most vég­be a lel­ké­ben, mit gon­dol ró­la: va­jon a tör­tén­tek el­le­né­re is ked­ves ő még ne­ki?	Cô muốn biết, vào lúc này anh đang nghĩ gì, và liệu cô có còn thân ái trong tâm trí anh không, mặc dù cô vẫn còn bất chấp.
Ta­lán csak azért volt hoz­zá ud­va­ri­as, mert ér­zel­mei meg­nyu­god­tak; de volt va­la­mi a hang­já­ban, ami nem val­lott nyu­ga­lom­ra.	Có lẽ anh đã lịch sự với cô chỉ vì anh cảm thấy thoải mái, tuy thế có cái gì đấy trong giọng nói của anh cho cô thấy anh không được bình tĩnh.
Hogy Darcynak in­kább fáj­dal­mat vagy örö­met oko­zott-e a vi­szont­lá­tás, nem tud­ta el­dön­te­ni, de annyi bi­zo­nyos, hogy nem hagy­ta kö­zöm­bö­sen.	Cô không thể đoán ra anh đau khổ hoặc vui mừng khi gặp lại cô, nhưng chắc chắn anh không giữ được tự chủ khi trông thấy cô.
Úti­tár­sai vé­gül is szó­vá tet­ték szó­ra­ko­zott­sá­gát, s ez ma­gá­hoz té­rí­tet­te; be­lát­ta, hogy a nyu­ga­lom­nak leg­alább a lát­sza­tát meg kell őriz­nie.	Tuy nhiên, cuối cùng những lời nhận xét của ông cậu và bà mợ về đầu óc lơ đãng của cô đã đánh thức tâm trí cô, cô nghĩ cần phải trở về với chính mình.
A ker­tész di­a­dal­mas mo­sollyal je­gyez­te meg, hogy a park ke­rü­le­te tíz mér­föld.	Anh làm vườn đắc chí cho họ biết rằng con đường dài đến mười dặm.
Át­kel­tek egy egy­sze­rű fa­hí­don, amely jól il­lett a táj jel­le­gé­hez.	Họ đi qua một chiếc cầu thô hoà hợp với toàn cảnh chung quanh.
