Thông tin ebook ~~~ 	Honoré de Balzac	-0.009375
Ông ta hết sức hoan nghênh sự phá ngang ấy, bởi vì Grangde đã bắt đầu lườm nguýt ông ta và cái chóp mũi động đậy của lão báo hiệu có một cuộc bão táp nổi dậy trong lòng.	A közjegyző örült a félbeszakításnak; Grandet már görbén nézett rá, és az orrgumója belső viharról tanúskodott.	0.110526
Ông chưởng khế thận trọng ấy thấy trước hết là không nên để cho một ông chánh án tòa án sơ cấp lên Pari để bắt bí một bọn chủ nợ, và ghé tay vào một hành động gian lận nghiêm trọng vi phạm trắng trợn đức trung tín ở đời. ~~~ Sau nữa, thấy ông Grangde chưa hề tỏ ý ưng thuận xuất một khoản tiền nào để trả một cái gì cả, tự nhiên ông chưởng khế cảm thấy trờn trợn, lo cho cháu mình sa lầy trong việc này.	Hanem azért az óvatos közjegyző méltatlannak találta egy első fokú bíróság elnökéhez, hogy Párizsba utazzék, s ott egyezkedésre bírja a hitelezőket, olyan manipulációhoz nyújtva segéd­kezet, amely horzsolja a szigorúan vett becsület törvényeit; és mivel Grandet apó egy szóval sem árult el fizetési hajlandóságot, Cruchot ösztönösen remegett tőle, hogy unokaöccse belekeveredik ebbe az ügybe.	-0.0267717
Thừa lúc bọn Đe Gratxanh đến, ông ta kéo ông chánh án ra cửa sổ, bảo: ~~~  ~~~ 	Kihasználta tehát azt a pillanatot, amikor des Grassins-ék beléptek, karon ragadta az elnököt, és félrevonta az ablakmélyedésbe.	-0.15974
 ~~~ - Anh ạ, anh tỏ lòng dạ anh như thế là đủ rồi. ~~~ Không nên tận tâm quá mức.	- Már eléggé kitüntetted magad, öcsém; hagyd abba a buzgólkodást.	-0.0365419
Anh ưng lấy con lão ta quá nên mờ con mắt.	Elvakít a vágy, hogy a lány a tiéd legyen.	0.269231
Chao ôi!	Az ördögbe is!	0.1
Không nên hăng máu vịt như thế.	Nem kell ajtóstul rontani a házba.	0.271875
Từ nay trở đi anh cứ để cho tôi lái con thuyền, anh chỉ cần giúp tôi một tay là đủ.	Bízd rám, most majd én állok a kormányhoz, te meg csak segíts evezni.	0.178125
Công việc của anh đâu có phải là đem cái thể thống quan tòa ra làm cho nó tổn thương trong một vụ như … ~~~  ~~~  ~~~ 		-0.3
Ông chưởng khế dừng lại.		-0.3
Ông nghe thấy ông Đe Gratxanh vừa bắt tay Grangde, vừa nói: ~~~  ~~~ 	Le akarod járatni talán a bírói méltóságodat egy ilyen...	-0.107018
 ~~~ - Bác Grangde ơi! ~~~ Chúng tôi mới hay tin bác gặp gia biến.	Nem fejezte be, hallotta, hogy des Grassins úr e szavakkal nyújt kezet az öreg kádármesternek:	-0.145763
Chúng tôi nghe nói ông em của bác mất, háng buôn của ông ấy phá sản. ~~~ Chúng tôi hết sức đau xót về cái tai họa kia và đến đây tha thiết chia buồn với gia đình bác.	- Grandet, értesültünk a családjában történt borzasztó szerencsétlenségről, a Guillaume Grandet cég összeomlásáról és testvéröccse haláláról, azért jöttünk, hogy kifejezzük mélységes részvétünket a tragikus eset miatt.	-0.0428571
Ông chưởng khế ngắt lời ông chủ ngân hàng: ~~~  ~~~  ~~~ 	- Az egyetlen szerencsétlenség ifjabb Grandet úr halála - vágott a bankár szavába a közjegyző.	-0.204808
- Không có cái tai họa nào khác ngoài cái việc ông Guyom Grangde qua đời!	- És ő sem öli meg magát, ha segítségül hívja a bátyját.	0.434341
Mà như thế cũng tại bởi ông ấy quên nghĩ đến việc cầu cứu ông anh đó thôi, nếu không thì cũng chả đến nỗi phải tự tử.	A mi öreg barátunk, aki a kisujja hegyéig becsületes ember, azt tervezi, hogy felszámolja a párizsi Grandet-ház adósságait.	0.248276
Ông bạn già của chúng ta đây có ý thức danh dự đến tận kẽ răng chân tóc, ông ấy định thanh toán nợ nần của hãng Grangde ở Pari.		-0.3
Để tránh cho ông ấy mọi sự phiền phức về một số công việc có tính chất hoàn toàn tư pháp, ông chánh án cháu tôi đã tự nguyện đi Pari ngay bây giờ, để thương thuyết với bọn chủ nợ và làm thỏa mãn họ một cách phải chăng.	Az én elnök öcsém, hogy megkímélje Grandet urat a merőben jogi természetű ügy hercehurcájától, felajánlotta, hogy most azonnal Párizsba utazik, kiegyezik a hitelezőkkel, és méltányos kielégítést fizet nekik.	0.237931
Grangde mân mê cái cằm, như để xác nhận những lời ấy. ~~~ Ba bà con nhà Đe Gratxanh, suốt dọc đường đã nói xấu Grangde về bệnh keo bẩn của lão ta không tiếc lời, thậm chí còn bảo lão gần như là giết em lão, đến bây giờ đâm ra kinh ngạc.	E szavak, melyeket az állát simogató szőlősgazda magatartása megerősített, módfelett meg­lepték a három des Grassins-t, ők ugyanis idefelé jövet egész úton kéjjel szapulták Grandet-t a fösvénységéért, és kis híján testvérgyilkossággal vádolták.	-0.0054878
Đe Gratxanh nháy vợ, nói to: ~~~  ~~~ 	- Nahát! ~~~ ugye megmondtam!	-0.211538
 ~~~ - Mình thấy không, tôi biết mà!	- kiáltott fel a bankár, és a feleségére nézett.	0.130147
Dọc đường tôi nói với mình cái gì nào?	- Mit mondtam neked útközben, des Grassins-né asszony?	0.26
Tôi bảo cái bác Grangde, bác ấy trọng danh dự hơn cái gì hết trên đời.	Grandet talpig becsületes ember, és nem tűri el, hogy folt essék a nevén!	0.255224
Bác không để cho tên tuổi bác bị xúc phạm đâu, dù là mảy may cũng không.		-0.3
Tiền tài mà không danh dự là tiền tài báo cô.	A pénz is csak nyűg, ha oda a becsület.	0.18
Cho biết ở các địa phương chúng ta vẫn có truyền thống trọng danh dự đấy nhé!		-0.3
Bác Grangde ạ, việc làm của bác tốt, tốt lắm.	Nem veszett még ki a becsület Franciahonban!	0.219512
Tôi là một anh quan võ già, tôi chả biết đãi bôi giả dối.	Remek, Grandet, igazán remek.	-0.075
Tôi nói trắng ra sự thật: cái việc này, trời đất ông bà ơi!	Én már csak vén katona maradok, ami a szívemen, az a számon: nyíltan kimondom: ez aztán, teringettét!	0.179104
Cái việc này quả là phi thường!	csodálatos dolog.	0
Đe Gratxanh hăng hái lắc mạnh tay Grangde, trong khi Grangde bảo: ~~~  ~~~ 	- Peeersze aaa cso... cso... csodálatos dolgok na... na... nagyon drágák - válaszolta a jóember, miközben a bankár melegen rázogatta a kezét.	-0.19697
 ~~~ - Cái phi thường... cũng thật là đắt nhỉ.	- Csakhogy, derék Grandet-m, ez az ügy, már ne vegye zokon az elnök úr - folytatta des Grassins -, merőben kereskedelmi természetű, tehát kipróbált kereskedőt kíván.	-0.194681
- Tôi nói cái này chắc ông chánh án không được vừa ý lắm.	Hiszen érteni kell a vissz-számlákhoz, előlegekhez, kamatszámoláshoz.	0.271875
Bác Grangde ạ, việc của bác hoàn toàn là một việc mua bán, cho nên đòi hỏi một tay thương thuyết già dặn: Phải biết tính toán các khoản khấu trừ, các khoản lợi tức, có phải không?		-0.3
Tôi có việc sắp đi Pari, nếu cần tôi có thể nhận giúp... ~~~  ~~~ 	Az ügyeim amúgy is Párizsba szólítanak, vállalkozhatnék rá, hogy...	-0.104615
 ~~~ - Thế thì hai chúng ta sẽ thỏa thuận với nhau theo khả năng của mỗi người và làm thế nào để tôi đừng dính vào những sự cam kết mà tôi không muốn. ~~~ Bởi vì, ông thấy không, lẽ tất nhiên là ông chánh án hỏi tiền lộ phí.	- Majd me... me... megpróbálunk meeegeeegyezzzni mi ketten a le... le... lehetőségeket figyelembe véve, és úgy, hogy ne ke... ke... kelljen olyasmit elvállalnom, amit nem a... a... akarrrok megtenni - dadogta Grandet -, mert, ugye, az elnök úr természetesen útiköltséget kér tőlem.	-0.107531
Grangde nói câu này một mạch, không lắp nữa.	Az utolsó szavakat a jóember hebegés nélkül mondta.	0.293878
- Ơ kìa!	- Eh!	1.06
Bà Đe Gratxanh bảo, được đến Pari là thú chứ.	- szólt des Grassins-né -, de hisz Párizsban lenni élvezet.	0.282692
Giá tôi thì tôi sẵn lòng bỏ tiền ra để mà đi.	Én bizony szívesen fizetnék, csak hogy mehessek.	0.267391
Rồi bà ta ra hiệu cho chồng như muốn khuyên chồng thế nào cũng phải phỗng tay trên cái món ân nghĩa ấy. ~~~ Rồi bà nhìn qua chú cháu ông Cruyso một cách ranh mãnh. ~~~ Mặt mày hai ông này xịu xuống.	Intett a férjének, mintegy bátorításul, hogy kerül, amibe kerül, kaparintsa meg ezt a megbízatást a vetélytársai elől; majd roppantul csúfondárosan nézett a fancsali képű Cruchot-kra.	-0.105988
Grangde nắm cúc áo Đe Gratxanh, kéo ra một góc phòng và bảo: ~~~  ~~~  ~~~ 	Grandet kabátgombjánál fogva a sarokba vonta a bankárt.	-0.162736
- Được ông đi thì tôi tin cậy hơn ông chánh án nhiều lắm.	- Sokkal jobban megbíznék magában, mint az elnökben - mondta.	0.541148
Vả lại - ông Grangde động đậy chóp mũi - cũng có chút mưu mô này nữa.	- Meg aztán még valami van a dolog mögött - tette hozzá orrgumóját mozgatva.	0.683099
Tôi muốn chơi thực lợi; tôi định mua mấy ngàn phorang thực lợi, và chỉ ưng mua với giá tám mươi thôi.	- Járadékkötvényekbe akarok befektetni, van néhány ezer frankom, amin kötvényeket vásárolhatnék, de legfeljebb nyolcvan frankjával.	0.248649
Người ta bảo rằng cứ cuối tháng thì cái thứ ấy hạ giá.	Úgy hírlik, hónap végén mindig lemegy az ára ennek az izének.	0.274576
Ông thạo cái khoa này đấy chứ?	Maga ért hozzá, igaz?	0.1
- Hẳn rồi!	- Hát persze!	1.05
Thế là tôi sẽ được lấy cho ông mấy ngàn phorang thực lợi ư?	Szóval, szedjek össze magának járadékkötvényeket néhány ezer frankért?	0.273529
- Lần bắt đầu này cũng chả bao lăm!	- Egyelőre nem sokért.	0.654545
Nhưng không được nói ra đấy nhé.	Csitt!	-0.6
Tôi muốn chơi một cách kín đáo, không để cho ai biết.	Ezt a játszmát úgy akarom lejátszani, hogy senki se tudjon róla semmit.	0.264407
Ông thương lượng mua cho tôi một vụ cuối tháng. ~~~ Nhưng đừng nói gì với bọn Cruyso hết, chúng biết sẽ băn khoăn.	Maga a hónap végére megköti nekem az üzletet; de nehogy aztán egy szót is szóljon róla a Cruchot-knak, nagyon felbosszankodnának.	-0.00371901
Ông đã định đi Pari thì nhân thể, ông giúp thằng cháu tội nghiệp của tôi xem thử cái việc của nó có cơ giải quyết thế nào.	Maga amúgy is Párizsba megy, egyúttal azt is megnézzük, mi az adu szegény unokaöcsém játszmájában.	0.175
- Đồng ý. ~~~  ~~~  ~~~ 	- Akkor ezt megbeszéltük.	-0.04375
Ông Đe Gratxanh lại nói to: ~~~  ~~~ 		-0.3
 ~~~ - Mai tôi sẽ đi xe trạm, trước khi tôi đi tôi sẽ đến xin những ý kiến cuối cùng của ông vào lúc... lúc mấy giờ nào?	Holnap indulok a postakocsival - mondta fennhangon des Grassins -, a végső utasításokért még idenézek... Hánykor jöhetek?	0.0702899
- Năm giờ, trước bữa ăn tối. ~~~ Ông Grangde vừa nói vừa xoa tay.	- Öt órakor, vacsora előtt - mondta kezét dörzsölve a szőlősgazda.	0.0507353
Hai phe địch thủ đối diện nhau một lát nữa.		-0.3
Đe Gratxanh vỗ vai ông Grangde bảo: ~~~ 	A két ellentábor maradt még egypár percet.	-0.0118421
 ~~~  ~~~ - Có nhưng người họ hàng như thế này thì thật quý hóa!	Rövid csönd állt be, majd des Grassins Grandet vállára csapva megszólalt:	-0.112903
- Vâng vâng, Grangde đáp.	- De jó annak, akinek ilyen jó rokona van...	0.65
Tôi là một người họ hàng tốt tuy bề ngoài không có vẻ thế.	- Igen, igen, én jó rokon vagyok - mondta Grandet -, habár nem tudom kimutatni.	0.291045
Tôi yêu mến chú em tôi và tôi sẽ chứng tỏ điều ấy nếu... nếu không tốn.	Szerettem az öcsémet, és ezt be is bizonyítom, ha... ha... nem... nem kerül...	0.258333
Ông Grangde ngắt lời đúng lúc, không để cho ông ta nói trọn câu: ~~~  ~~~  ~~~ 	- Mi búcsúzunk - vágott közbe a bankár épp a legjobb pillanatban, mert így Grandet nem fejezhette be a mondatot.	-0.18169
- Chúng tôi phải xin cáo bác, bác Grangde ạ. Thế là tôi đi Pari trước kỳ hạn, nên cần thu xếp một số công việc.	- Mivel hamarabb indulok, mint terveztem, még el kell rendeznem néhány ügyemet.	0.337619
- Đúng, đúng.	- Jó, jó.	0.87
Phần tôi, vì cái việc ấy... ấy mà, tôi cũng cần phải rút vào phòng... phòng nghị án như ông chánh án Cruyso nói.	Én is végiggon... gondolom még azt a do... dolgot, tu... tudja már, mit. ~~~ Vi... visszavonulok dö... dö... döntéshozatalra, ahogy azt Cruchot elnök mondaná.	-0.03125
- Mẹ kiếp!	„A fenébe!	0.3
Ta không còn là ông Đo Bongphong nữa. ~~~ Ông chánh án rầu rầu nghĩ như thế và bộ mặt của ông ta dài ra như khi gặp một vụ kiện tụng rắc rối.	Már nem vagyok de Bonfons úr” - gondolta szomorúan az elnök, és olyan arcot vágott, mint a bíró, amikor unja a védőbeszédet.	-0.00810811
Các vị thủ lĩnh của hai họ kình địch đi song song với nhau.	A két vetélkedő família családfői együtt távoztak.	0.237736
Cả hai bên đều quên bẵng đi chuyện Grangde bội phản xứ sở nho; họ bận dò dẫm lẫn nhau để tìm hiểu đối phương ức đoán thế nào về những ý định nằm trong thâm tâm Grangde quanh vụ thanh toán; nhưng họ mất công toi.	Egyikük sem gondolt már arra az árulásra, amelyet Grandet a szőlővidék ellen követett el aznap délelőtt, kölcsönösen egymást fürkészték (hasztalanul), hogy kiderítsék, vajon mit gondol a másik, mik a jóember igazi szándékai ebben az új ügyben.	0.3
Bà Đe Gratxanh hỏi ông chưởng khế: ~~~  ~~~ 	- Velünk tartanak d’Orsonvalnéhoz?	-0.108333
 ~~~ - Ông có đi đến bà Đoocxongvan cùng một thể với tôi không?	- kérdezte des Grassins a közjegyzőtől.	0.118132
- Chúng tôi sẽ đến sau.	- Majd később odamegyünk - válaszolt az elnök.	0.509341
Tôi có hẹn với cô Đo Gricobua sẽ đến thăm cô ấy. ~~~ Nếu chú tôi đồng ý, chúng tôi sẽ tạt vào đấy một tí đã.	- Ha a nagybátyámnak nincs kifogása ellene, először de Gribeaucourt kisasszonyhoz megyünk, megígértem neki, hogy este beugrunk.	-0.0025
- Thế thì xin chào các ông.	- Hát akkor viszontlátásra, uraim - mondta des Grassins-né.	0.375
Bà Đe Gratxanh nói. ~~~ Đi mấy bước, Adon nói với cha: ~~~  ~~~  ~~~ 	Amikor des Grassins-ék néhány lépésre eltávolodtak a két Cruchot-tól, Adolphe így szólt az apjához:	-0.226909
- Bọn chúng nó tức ứa máu đấy nhé!	- Eszi őket a penész, mi?	0.506832
- Im đi con, bà Đe Gratxanh bảo. ~~~ Chúng còn có thể nghe lọt đấy.	- Hallgass, fiam - szólt rá az anyja -, még meghallják.	0.0747312
Với lại chữ nghĩa của mày dùng nghe sặc cái mùi trường Luật, chẳng lịch sự chút nào.	Különben is rossz ízlésre vall, amit mondsz, jogiegyetem-szaga van.	0.15
Về phía họ Cruyso, khi thấy bọn Đe Gratxanh đi đã xa, ông chánh án nói với ông chưởng khế: ~~~  ~~~ 		-0.3
 ~~~ - Này, chú ơi! ~~~ Tôi bắt đầu là “quan chánh án Đo Bongphong” mà chung cuộc chỉ còn là một anh Cruyso cụt ngủn.	- Nahát, bácsikám - kiáltott a bíró, amikor már des Grassins-ék jó messze voltak -, de Bonfons elnökből egyszerűen Cruchot lettem a végére.	-0.111864
- Chú cũng thấy công việc không chiều theo ý anh, nhưng biết làm sao!	- Láttam, hogy bosszant a dolog; de hát a széljárás Grassins-éknak kedvezett.	0.522319
Bọn Đe Gratxanh đang gặp gió thuận.	Jaj de buta vagy a nagy eszeddel!...	0.222581
Anh tuy thông minh thế nhưng vẫn còn khờ lắm!...		-0.3
cứ để cho chúng lên thuyền với một câu “chúng ta sẽ xem thế nào” mơ hồ của lão Grangde, còn anh, anh cứ bình tĩnh đợi, anh cháu ạ: bề nào Ogieni cũng sẽ là vợ anh.	Hadd szálljanak csak ők be egy Grandet-féle majd meglátjuk-ba, te meg maradj veszteg, fiacskám: Eugénie ettől még a te feleséged lesz.	0.171774
Chả mấy chốc, cái tin Grangde dự định làm một việc hào hiệp lan ra mấy nhà, rồi khắp thành phố chỉ bàn tán về việc ông anh kia tận tình với ông em ấy.	Néhány percen belül egyszerre három házban terjedt el Grandet nemes elhatározásának a híre, s városszerte másról se beszéltek, mint eme testvéri odaadásról.	0.276316
Ai cũng sẵn sàng tha thứ chuyện bán mua thất ước của Grangde, để thán phục cái đức trọng danh dự của ông, ca ngợi cái bụng hào hiệp không ai ngờ ở ông ta.	Mindenki megbocsátotta Grandét-nak, hogy, megszegve a gazdák megállapodását, eladta a borát, csodálták becsületes­ségét, magasztalták nagylelkűségét, amelyre eddig képesnek se tartották.	0.266071
Cái tính của người Pháp là thế: dễ bột phát, dễ bốc cháy, dễ say sưa về cái ánh chớp hào nhoáng, cái bong bóng xà phòng rực rỡ một lúc.	A francia természet már csak olyan, hogy könnyen hévül, indulatra, szenvedélyre lobban a perc tűnő üstököséért, a csalóka délibábért.	0.26391
Phải chăng các khối cộng đồng, các dân tộc không có trí nhớ?	Lehet, hogy a közösségnek, a népeknek nincs emlékezőtehetségük?	0.281538
Grangde đóng cổng xong thì gọi mụ Nanong.	Grandet apó becsukta a kaput, s a hosszú Nanont szólította.	0.225
- Mụ đừng mở xích chó và hãy thức đấy chờ, mụ với tôi sắp có việc phải làm.	- Ne ereszd el a kutyát, és ne aludj, dolgunk lesz.	0.243182
Mười một giờ khuya, thằng cha Coocnoie sẽ đánh cỗ xe ở Phoroaphong tới đây.	Cornoiller tizenegy órakor itt lesz a kapu előtt a froidfond-i együléses kocsival.	0.272368
Mụ lắng nghe lúc nào hắn tới thì ra mở cổng chứ đừng để cho hắn đấm cửa, rồi bảo hắn nhẹ gót đi vào.	Fülelj, mikor jön, nehogy bekopogjon, és mondd meg neki, hogy csendesen jöjjön be.	0.134211
Luật cảnh sát cấm làm ồn ào vào ban đêm.	A törvény tiltja az éjszakai csendháborítást.	0.293478
Vả lại ở khu phố cũng không cần biết là tôi sửa soạn đi xa.	Különben is, semmi szükség rá, hogy az egész környék megtudja, hogy elutazom.	0.264179
Dặn dò xong, Grangde vào buồng thí nghiệm của mình.		-0.3
Thế rồi mụ Nanong nghe tiếng ông đi lại, sục sạo, động vật này đẩy vật khác, nhưng rất cẩn thận nhẹ nhàng.	Ezután Grandet felment a vegykonyhájába, és Nanon hallotta, hogy tesz-vesz, rakosgat, föl-alá járkál, de óvatosan.	0.264545
Cố nhiên là ông không muốn cho vợ và con gái thức giấc, nhất là không muốn cho Saclo để ý. Lúc mới lên, thấy buồng Saclo còn ánh sáng đèn, ông đã lầm rầm nguyền rủa anh chàng.	Nyilvánvalóan nem akarta felébreszteni sem a feleségét, sem a lányát, és kivált nem akarta felkelteni unokaöccsének az érdeklődését, akire egyébként szitkokat szórt, amikor észrevette, hogy világos van a szobájában.	0.266667
Vào nửa đêm, Ogieni vì quá lo lắng về Saclo nên trong giấc ngủ, mơ màng như có tiếng rên rỉ của một người sắp chết. ~~~ Không nghi ngờ gì nữa, người sắp chết ấy là Saclo. ~~~ Lúc ban chiều chia tay nhau, Saclo võ vàng tuyệt vọng làm sao!	Késő éjszaka Eugénie, akinek folyton az unokatestvére járt az eszében, egy haldokló nyögéseit vélte hallani, s ez a haldokló csakis Charles lehetett: oly halovány és reményvesztett volt, amikor elbúcsúztak, az is lehet, hogy megölte magát.	-0.121622
Có lẽ chàng tự tử. ~~~ Nàng vùng lên, choàng vội cái áo có mũ trùm đầu, toan ra đi.	Eugénie magára kapott egy prémes, csuklyás köpenyfélét, és ki akart menni a szobájából.	0
Ban đầu, cái ánh sáng chói lòa lọt qua khe cửa làm cho nàng tưởng cháy nhà; sau đó, nghe tiếng chân mụ Nanong chen lẫn với tiếng ngựa hý thì nàng đỡ lo ngại. ~~~ Nàng vừa thầm nghĩ: Cha ta mang cậu ấy đi đâu chăng?	Az ajtó hasadékán keresztül éles fény szűrődött be, és a lány megijedt, hogy tűz ütött ki, de csakhamar megnyugodott, mert Nanon súlyos lépéseit és hangját hallotta, és azt, hogy a közelben lovak nyerítenek.	-0.0189394
Vừa nhẹ tay đẩy cửa, nàng vừa cẩn thận cố giữ cho khỏi có tiếng cọt kẹt, nhưng cũng hé đủ để nhìn thấy mọi việc diễn ra trong hành lang.	„Csak nem szökteti meg apám az unokatestvéremet?” - töprengett, és résnyire nyitotta az ajtót, vigyázva, hogy meg ne nyikorduljon, de azért ő láthassa, mi történik a folyosón.	0.274839
Đột nhiên mắt nàng gặp mắt bố. ~~~ Mắt ông ta tuy bâng quơ vô tình nhưng cũng đủ làm cho nàng chết khiếp.	Hirtelen meglátta az apja szemét, s bármily üres és gyanútlan volt is Grandet tekintete, Eugénie megdermedt rémületében.	-0.00265487
Một cây đòn to nối liền Grangde với mụ Nanong, mỗi đầu đặt lên vai phải của mỗi người; giữa đòn có một sợi dây cáp buộc một cái thùng con giống thứ thùng mà lúc rỗi ông Grangde thường đóng để tiêu khiển.	A jóember és Nanon egy vastag dorong két végét tartotta a jobb vállán, a dorongon egy olyan hordócska lógott kötélen, amilyet Grandet apó szokott barkácsolni üres óráiban a sütőházban.	0.207955
Mụ Nanong nói khẽ: ~~~  ~~~ 	- Szűzanyám!	-0.15
 ~~~ - Đức thánh mẹ ơi, nó nặng làm sao!	Ennek aztán megvan a súlya, uram!	-0.0387097
- Thế mà tiếc quá!	- mondta fojtott hangon Nanon.	0.714286
Chỉ rành có đồng xu thôi, coi chừng kẻo đụng cây đèn.		-0.3
Một cây nến độc nhất, cắm trên thân đèn để giữa hai chấn song cái tay vịn cầu thang, soi cái cảnh tượng đáng sợ ấy.		-0.3
Grangde gọi người gác rừng không lương của ông ta: ~~~  ~~~ 	- Milyen kár, hogy csak félfrankos garasok vannak benne!	-0.109804
 ~~~ - Coocnoie à!	- válaszolta a jóember.	0.259615
Lão có mang súng ngắn theo đó không?	- Vigyázz, le ne üsd a gyertyatartót.	0.274286
	A jelenetet a lépcsőkorlát két rúdja közé állított egyetlen szál gyertya világította meg.	-0.3
- Thưa ông không ạ. Ái chà!	- Elhoztad a pisztolyaidat, Cornoiller?	0.727586
Cái thứ xu ấy mà sợ nỗi gì?	- kérdezte címzetes csőszétől Grandet.	0.225
- Phải, phải.	- Nem, uram.	0.913636
Chả có gì sợ cả.	Mi a ménkűtől kéne féltenünk a rézgarasait?...	-0.0857143
- Vả lại chúng ta sẽ phóng nhanh lắm.	- Ó, semmitől - mondta Grandet apó.	0.611364
Bọn tá điền chọn những con ngựa tốt nhất cho ông đây.	- Különben, majd gyorsan hajtunk - szólalt meg ismét a csősz -, a bérlői a legjobb lovakat választották ki magának.	0.0822581
- Tốt, tốt lắm.	- Jól van, jól.	0.82
Lão không nói với họ là tôi đi đâu chứ?	Nem mondtad meg nekik, hova megyek?	0.164516
- Tôi biết ông đi đâu mà nói.	- De hisz nem is tudtam.	0.548571
- Phải rồi.	- Jól van.	0.93
Xe có chắc không?	Erős a kocsi?	0.161538
- Ông chủ còn phải hỏi!	- Ez az urasági fogat?	0.695
Này, xe này chở những ba nghìn cân.	Biz ez másfél ezer kilót is elbír.	0.263636
Vậy chớ các thùng khổ của ông nặng bao lăm đó?	Mit nyomnak ezek a hitvány kis hordók?	0.145714
- Ờ, tôi cũng có biết đấy, mụ Nanong nói.	- Megmondom én pontosan! ~~~ - mondta Nanon.	0.268421
Có đến ngót nghìn tám cơ.	- Nem sok híja van a kilencszáznak.	0.268966
- Mụ có câm mồm đi không, mụ Nanong?	- Hallgatsz el, Nanon!	0.615
Mụ báo với bà là tôi về nhà quê, chiều tối tôi sẽ về kịp bữa ăn tối.	Megmondod a feleségemnek, hogy falura mentem, vacsorára itt leszek... Csapj a lovak közé, Cornoiller, legkésőbb kilencre Angers-ba kell érnünk.	0.0975
Cho đi nước lớn đi Coocnoie.	A kocsi elment.	-0.0642857
Chúng ta cần có mặt ở Angie trước lúc chín giờ. ~~~ Xe đi khỏi, mụ Nanong đóng cổng, thả con chó rồi đi nằm, một bên vai đau nhừ.	Nanon bereteszelte a nagykaput, eleresztette a kutyát, feltört vállal lefeküdt, és az egész negyedben senki sem gyanította Grandet távozását, utazásának célját.	-0.0184783
Hàng phố chẳng ai biết ông Grangde đi, và đi như thế để làm gì.	Egy garast se látott soha senki ebben az arannyal teli házban.	0.223636
Ông già ấy hết sức kín đáo.		-0.3
Không ai trông thấy một đồng xu trong cái nhà đầy ắp vàng của ông ta bao giờ. ~~~ Buổi sớm ra bến thuyền, ông ta nghe người ta kháo nhau rằng giá vàng lên gấp đôi vì ở Nangto người ta đương trang bị cho nhiều tàu sắp hạ thủy, và có một bọn đầu cơ đến lùng mua ở Angie. ~~~ Thế là ông ta mượn suông một chuyến ngựa của các bác tá điền để đem số vàng nhà đi bán, và định sẽ mang về bằng giá khoán công khố, số tiền cần thiết để mua phiếu thực lợi, số ấy gồm cả cái vốn vàng tích lũy lẫn số lãi đầu cơ.	Grandet kikötői beszélgetésekből még délelőtt értesült róla, hogy Nantes-ban számos hajót szerelnek fel, az arany ára ezért két­sze­resére emelkedett, és spekulánsok érkeztek Angers-ba aranyat vásárolni; az öreg szőlősgazda erre egyszerűen lovakat kért kölcsön a bérlőitől, úgy intézte, hogy oda mehessen eladni az aranyát, és a magas árfolyam révén felduzzadt (a járadékkötvények megvásárlásához szük­séges) összeget értékpapírra váltsa az államkincstári fő-adófelügyelőnél.	-0.103656
Từ trên gác trông xuống. ~~~ Ogieni nhìn thấy tất cả. ~~~ Nàng nói: ~~~  ~~~  ~~~  ~~~ - Cha ta đi rồi.	- Apám elmegy - suttogta Eugénie, aki föntről, a lépcsőházból mindent hallott.	-0.228571
Cảnh nhà lại trở lại yên lặng.		-0.3
Tiếng bánh xe lăn ra trên đường cái lắng dần xuống, không còn nghe âm vang trong thành phố Xomuya ngủ say.	Újból csend borult a házra, a kocsi távoli, fokozatosan halkuló kerékzörgése már nem vert visszhangot az alvó Saumurben.	0.289091
Bỗng Ogieni nghe có tiếng rên từ trong buồng Saclo bay đến xuyên qua mấy bức vách. ~~~ Tiếng rên ấy như dội vào tim nàng trước khi tai nàng nghe thấy.	E pillanatban Eugénie - először a szívével s csak aztán a fülével - falakon áthatoló jajszót hallott az unokaöccse szobája felől.	-0.0362903
Một lần ánh sáng mỏng như lưỡi kiếm lọt qua cửa buồng chàng và như cắt ngang mấy chấn song ở cầu thang. ~~~ Nàng leo lên hai bậc, tự nhủ: ~~~  ~~~ 	Pengeélvékony fény­pászta szűrődött ki az ajtó hasadékán keresztül, és vízszintesen elmetszette a vén lépcső korlát­oszlopait.	-0.159091
 ~~~ - Chàng đau khổ.	- Gyötrődik - mondta a lány, és két lépcsővel feljebb lépett.	-0.05
Một tiếng rên thứ hai lôi phắt nàng đến cửa buồng.	A második nyögés hallatán a manzárdszoba előtt termett.	0.278182
Cửa hé mở, nàng đẩy toang ra.	Az ajtó résnyire nyitva volt, Eugénie kitárta.	0.190909
Saclo ngủ, đầu ngoẹo ra ngoài ghế, tay rời bút, buông thõng gần chấm đất.	Charles aludt, félrebillent feje nem támaszkodott a karosszék támlájának, keze majdnem érintette a padlót, és kiesett belőle a toll.	0.142683
Ngồi nghịch chiều như thế nên hơi thở chàng hổn hển, Oggieni đâm hoảng, vội vã bước vào. ~~~ Thấy một đống mười cái thư đã niêm phong, nàng tự nhủ: ~~~  ~~~ 	A fiatalembernek - testhelyzetéből adódóan - szaggatott volt a légzése, és Eugénie megrémült a zihálástól, amikor sietve belépett.	-0.17005
