Thông tin sách	﻿ ~~~ JULES VERNE	-0.01
Tuy nhiên, đừng đến gần nó quá, anh có thể hại thân mình đấy!”	De nehogy túlságosan közel menjen, mert pórul járhat!	0.178846
 ~~~ Cyprien thúc mạnh ngựa rồi đi về nơi James Hilton gọi là tổ kiến.	Cyprien megsarkantyúzta lovát és a kupac felé vette útját, amelyet Hilton az imént hangya­bolynak nevezett.	0.134507
“Ở đó là một gia đình sư tử đang trú ngụ!	- Egy oroszláncsalád tanyázik ott!	0.158824
Một phần mười, trong những đống vàng nhạt mà các anh tưởng là ổ kiến, không phải là thứ gì khác đâu!” anh bạn Đức nói thêm ngay lúc Cyprien tách ra xa.	- mondta a német, amikor Cyprien már eltávolodott. ~~~ - Tíz sárga kupac közül, amelyeket hangyabolynak nézünk, egy bizonyosan oroszláncsalád.	-0.0358209
“Chết!	- Per Bacco!	0.3
	- káromkodott Pantalacci.	-0.3
Pantalacci hét lên, anh cần phải nhắc anh ta đừng tiến sát nó quá!”	- Hát kellett magának figyelmeztetni azt a franciát, hogy ne közelítse meg!	0.287143
 ~~~ Thế nhưng, vì thấy Bardik và Lee đang lắng nghe mình nói, hắn nói tiếp, xoay suy nghĩ của mình sang ý khác: ~~~ 	De észrevette, hogy Bardik és Li hallja, amit mond, azért elcsavarta szavai értelmét:	-0.0665461
“Có lẽ anh bạn Pháp sẽ sợ phát khiếp, còn chúng ta sẽ được xem phim hài!” ~~~ 	- Lett volna ijedtsége a franciának, mi meg jót nevettünk volna.	-0.0635593
Gã Napôli đã nhầm.	A nápolyi csalódott.	0.285714
Cyprien không phải loại đàn ông có thể sợ phát khiếp như lời gã nói.	Cyprien nem volt olyan ijedős, amilyennek ő hitte.	0.437681
Cách đích chỉ khoảng hai trăm bước, chàng nhận thấy cái tổ kiến mà chàng phải đối mặt đáng gờm biết bao.	Kétszáz lépésnyire a megjelölt céltól fölismerte, milyen félelmetes hangyabollyal van dolga.	0.208696
Đấy là một con sư tử bố khổng lồ, một sư tử mẹ và ba sư tử con nằm xoài thành hình tròn trên đất, như lũ mèo, và đang ngủ yên lành dưới ánh mặt trời.	Egy hatalmas hímoroszlán, egy nőstény meg három oroszlánkölyök hevert körben a földön, mint holmi macskák. ~~~ Békésen aludtak a napsütésben.	-0.0315217
Vừa nghe tiếng móng guốc của con Templar, sư tử bố mở mắt, ngẩng chiếc đầu to bự của nó lên rồi ngáp, làm lộ rõ, giữa hai hàm răng rất lớn, một hố sâu ngòm có thể nuốt chửng một đứa trẻ mười tuổi.	Templar patkócsattogására a hím kinyitotta a szemét, fölemelte roppant fejét, ásított, s ahogy kitátotta torkát, egy tízéves gyereket el tudott volna tüntetni rettenetes két sor foga közt.	0.224581
Sau đó, nó nhìn người cưỡi ngựa đang dừng cách nó hai mươi bước.	Aztán a lovasra nézett, aki húsz lépésnyire megállt.	0.173077
May mắn thay, con thú dữ không đói bụng, nếu không nó đã không nằm dửng dưng.	Szerencsére a királyi vad nem volt éhes, különben nem maradt volna ennyire közömbös.	0.288889
Cyprien, tay đặt lên khẩu cacbin của mình, chờ hai hay ba phút xem đức sư tử cha muốn gì.	Cyprien, kezében a karabély, két-három percig várt, mire kegyeskedik magát elhatározni oroszlán őfelsége.	0.475155
Nhưng vì thấy con thú ấy không sẵn sàng giao chiến, chàng không nỡ lòng phá vỡ hạnh phúc của gia đình thú vị kia, rồi chàng xoay dây cương, phi nước kiệu về phía các bạn hữu của mình.	De látva, hogy nincs harcias kedvében, nem volt lelke megzavarni az érdekes család boldog idilljét. ~~~ Megfordította a lovát, és visszaporoszkált társaihoz.	-0.0534247
Những anh bạn ấy miễn cưỡng công nhận sự điềm tĩnh và tính gan dạ của chàng, đón chàng bằng nhiều tràng vỗ tay.	Ezek, kénytelenek lévén elismerni hidegvérét és merészségét, éljenzéssel fogadták.	0.165517
“Tôi đã thua cược, anh Hilton à,” Cyprien trả lời khiêm tốn.	- Elvesztettem volna a fogadást, Hilton úr - válaszolt egyszerűen Cyprien.	0.545588
Cũng tối hôm ấy, họ dừng chân ở hữu ngạn sông Limpopo.	Még aznap estefelé elérték a Limpopo jobbpartját és pihenőt tartottak.	0.266129
Ở đây Friedel ngoan cố muốn câu cá để rán mặc cho James Hilton khuyên can.	Friedel mindenáron apró halat akart fogni, hiába figyelmeztette James Hilton:	0.824621
“Rất nguy hiểm, anh bạn ạ!” James Hilton nói với anh bạn ấy.	- Nagyon veszélyes!	-0.473684
“Anh phải biết, ở vùng Bush-Veld, sau khi mặt trời lặn, không nên ở lại bên các dòng suối, cũng không nên...” ~~~ 	Tudja meg, hogy a Bush-Velden naplemente után nem jó folyóparton aludni, még kevésbé...	-0.0695122
“Dào ôi!	- Ugyan mit!	0.272727
Dào ôi!	Különb dolgot láttam én már!	-0.4
Tôi chẳng thấy gì khác sất!” anh bạn Đức trả lời với sự bướng bỉnh đặc trưng của đất nước anh ta.	- felelte Friedel, a reá jellemző csökönyösséggel. ~~~ - Eh!	-0.160526
“Ê!” Annibal Pantalacci hét lên, “ngồi bên dòng nước một hay hai giờ thì có thể có hại gì?	- kottyant bele Annibale Pantalacci, - ugyan mi baja lehet attól, hogy egy-két óra hosszat a vízparton tartózkodik?	0.291089
Chẳng phải tôi đã từng ở trong nước cả nửa ngày trời, ngâm mình đến tận nách, khi tôi đi săn vịt đó sao?” ~~~ 	Hányszor álltam én félnapokon át bokáig érő vízben, amikor vadkacsára lestem.	-0.0826923
“Hoàn toàn chẳng giống nhau!” James Hilton vừa nói tiếp vừa cố năn nỉ Friedel.	- Az nem ugyanaz! ~~~ - vágott vissza Hilton, és tovább is próbálta lebeszélni Friedelt.	-0.013125
“Chỉ toàn lời hão!...” gã Napôli đáp.	- Mesebeszéd! ~~~ - okvetetlenkedett a nápolyi.	-0.0104651
“Anh bạn Hilton thân mến, tốt nhất anh nên mang phô mai sợi đến cho món mì ống của tôi đây hơn là đi cản trở bạn hữu của chúng ta câu về cho chúng ta một món cá!	- Kedves Hilton, inkább keresse elő a parmezános dobozt a makarónihoz, de ne akadályozza meg, hogy barátunk halat fogjon nekünk vacsorára!	0.191339
Ít nhất thì việc đó làm phong phú bữa ăn thường ngày đấy!”	Jól fog esni egy kis változatosság az étrendünkben.	0.186
 ~~~ Friedel vẫn đi, không muốn nghe bất cứ điều gì nữa, và anh ta kề cà quăng lưới trễ đến mức khi anh ta về đến trại thì đêm đã buông.	Friedel ment a maga feje után és úgy elhúzta az időt a horogkivetéssel, hogy sötét éjszaka lett, mire visszatért a táborba.	0.027747
Lúc đó, anh chàng cứng đầu ăn tối ngon lành, thưởng thức không chút khách sáo như mọi người món cá do mình câu được, nhưng khi anh chàng ngủ trong xe, bên cạnh những người bạn đường, anh than vãn vì những cơn run lẩy bẩy.	A szenvedélyes horgász, mint mindenki, jól teleette magát a maga fogta halakkal, de mikor lefeküdt a kocsiba társai mellé, hideglelésről panaszkodott.	0.0878571
Hôm sau, lúc sáng sớm, khi mọi người thức dậy để khởi hành, Friedel bị một cơn sốt dữ dội hành hạ và cảm thấy không thể leo nổi lên mình ngựa.	Másnap hajnalra, mikor fölkeltek, hogy továbbinduljanak, Friedel úgy legyengült a forró láztól, hogy képtelen volt lóra ülni.	0.369972
Tuy nhiên, anh vẫn yêu cầu mọi người lên đường, và khẳng định anh ta sẽ rất khỏe khi nằm trên lớp rơm ở cuối xe, họ làm theo ý anh.	Mindamellett azt kívánta, hogy folytassák az utat, erősködött, hogy jobban lesz, ha a kocsiban fekhet a szalmán.	0.184615
Đến giữa trưa, anh ta mê sảng.	Úgy lett, ahogy kívánta.	0.192
Đến ba giờ, anh ta chết.	Délben félrebeszélt.	0.247826
Căn bệnh của anh ta là một cơn sốt ác tính gây chết người nhanh nhất.	Három órakor halott volt. ~~~ A legvészesebb fajtájú mocsárláz végzett vele.	-0.00405405
Chứng kiến cái chết quá đỗi bất ngờ ấy, Cyprien không thể ngăn mình nghĩ rằng Annibal Pantalacci, chịu một phần trách nhiệm nặng nề nhất trong sự việc ấy, vì những lời khuyên tệ hại của gã.	E hirtelen halál láttára Cyprien nem tudta elhárítani azt a gondolatot, hogy Annibale Pantalaccit súlyos felelősség terheli, ő idézte elő rossz tanácsaival a gyászos esetet.	0.325201
Nhưng dường như chẳng ai nghĩ đến việc nhận xét như vậy, ngoại trừ chàng.	De rajta kívül, úgy látszik, senki se gondolt ilyesmire.	0.124528
“Các anh thấy tôi đã đúng khi bảo đừng đi lang thang dọc dòng nước khi đêm xuống chưa!” James Hilton đành nhắc lại một cách đầy triết lý.	James Hilton beérte a maga bölcselkedésével.	0.407143
Họ dừng chân chốc lát để hỏa táng cái xác mà họ không thể bỏ mặc cho thú dữ.	- Hát nem volt igazam, amikor megmondtam, hogy nem szabad késő este a folyóparton őgyelegni?	0.285714
Đó là xác của một đối thủ, gần như là kẻ thù, ấy vậy nhưng Cyprien thấy mủi lòng sâu sắc khi tiến hành tang lễ cho anh ta.	- mondogatta. ~~~ Kis időre megálltak, hogy elhantolják a tetemet, mégse lehetett a ragadozómadarak prédájára hagyni.	-0.0313636
Bởi rằng cảnh tượng đưa tang, khắp nơi vốn đều uy nghiêm thế và cung kính thế, ở sa mạc lại mang một vẻ uy nghi mới.	Egy vetélytárs, majdnem ellenfél holtteste volt, Cyprien mégis mély megrendüléssel adta meg neki a végtisztességet.	0.251351
Đối diện với một thiên nhiên duy nhất, con người mới hiểu đây là thời điểm không tránh khỏi.	Mert mindenütt magasztos és ünnepélyes a halál látványa, de a puszta­ságban mintha még külön fenséget kapna.	0.3
Xa gia đình, xa tất cả những người chàng thương yêu, tâm tưởng chàng u sầu hướng về họ.	A természet magányában az ember még jobban megérti, hogy ez az elkerülhetetlen vég.	0.224051
Chàng tự nhủ, chàng cũng vậy, có thể mai đây chàng sẽ ngã quỵ trên đồng bằng bao la và không đứng dậy được nữa, và rằng, chàng cũng vậy, chàng sẽ bị chôn vùi dưới một tấc đất, bên trên đặt một phiến đá trống trơn, và để tiễn đưa chàng lần cuối, sẽ không có nước mắt của em gái hay của mẹ, sẽ không có sự nuối tiếc của bạn bè.	Elküldi bánatos gondolatait a távolba, családjához, szeretteihez. ~~~ Azon mereng, hogy maholnap talán ő is elhanyatlik a véghetetlen pusztán, a soha föl nem ébredésig. ~~~ És akkor ráhantolnak egy lábnyi homokot, jó ha egy csupasz követ állítanak fölé, és végső óráján nem siratja el se nővér, se anya, nem gyászolja jó barát.	-0.155187
Và khi liên tưởng hoàn cảnh riêng của mình với lòng xót thương gợi lên từ số phận của người bạn đường, chàng thấy như một phần nào đó của chính chàng cũng bị chôn vùi dưới mộ kia!	És ahogy az ember így saját helyzetére vonatkoztatja a részvétet, amelyet bajtársának sorsa keltett benne, úgy tűnik neki, mintha egy kissé őt magát is befogadná ez a sír!	0.215625
Một ngày sau nghi lễ tang thương ấy, con ngựa của Friedel, đi cùng họ, vốn được thắng ở phía sau toa xe, bị nhiễm bệnh Veld.	A gyászos szertartás után másodnapra Friedel lova, mely a kocsi hátuljához kötve kocogott, megkapta a Veld-kórságot.	0.240541
Phải bỏ nó thôi.	Ott kellett hagyni.	0.266667
Con vật đáng thương chỉ sống sót được vài giờ sau chủ của nó!	Szegény pára csak néhány órával élte túl gazdáját. ~~~ TIZENNEGYEDIK FEJEZET	-0.00833333
CHƯƠNG 14: PHÍA BẮC DÒNG LIMPOPO ~~~ 	A LIMPOPÓTÓL ÉSZAKRA	-0.0818182
 ~~~ Phải mất ba ngày tìm kiếm và thăm dò mới đến được chỗ lội qua lòng sông Limpopo.	Három napi keresésbe, kutatásba került, amíg gázlót találtak a Limpopo medrén át.	-0.0166667
Thế nhưng họ vẫn không chắc liệu có tìm thấy không, nếu không nhờ một số dân nam Phi Macalacca, đang lang thang dọc bờ sông, chịu hướng dẫn cho cuộc hành trình.	Aligha leltek volna rá, ha néhány makalakka-kaffer, aki ott ténfergett a folyóparton, nem vállalkozik az expedíció kalauzolására.	0.181452
Những người nam Phi ấy, là những kẻ khốn khổ cùng cực bị tộc người Betchouana thượng đẳng hơn chiếm giữ làm nô lệ, ép buộc họ làm việc không trả lương, đối xử với họ tàn nhẫn đến cực độ, và quan trọng hơn nữa, cấm họ ăn thịt bằng án tử hình.	Ezek a kafferek afféle szegény ördögök, akiket a náluk hatalmasabb becsuán-törzs rabszolga­sorban tart, ingyen robotra kényszerít, és szörnyű kegyetlenül bánik velük. ~~~ Az elnyomók halál­büntetés terhe alatt eltiltják őket még a húsevéstől is.	-0.0255187
Những người Macalacca bất hạnh có thể hoàn toàn thoải mái giết thú săn họ gặp trên đường đi, nhưng với điều kiện mang nó về cho lãnh chúa hoặc ông chủ của họ.	A szerencsétlen makalakkáknak szabad tetszésük szerint elejteni az útjukba kerülő bármilyen vadat, de azzal a kikötéssel, hogy be kell szolgáltatniuk a zsákmányt uruknak.	0.268519
Các vị ấy chỉ dành lại cho họ mấy bộ lòng - gần giống như các thợ săn châu u cư xử với lũ chó săn của họ.	Ezek csak az állatok beleit hagyják meg nekik, akárcsak az európai vadászok a kopóiknak.	0.168293
Một người Macalacca chẳng sở hữu gì riêng, thậm chí không có lấy một quả bầu hoặc một túp lều.	Egy makalakka-négernek nem lehet semmiféle tulajdona, még egy kunyhója, egy tökkulacsa sem.	0.219767
Anh ta ra đi gần như trần trụi, gầy còm, xương xẩu, quàng chéo qua vai lủng lẳng mấy bọng nước mà từ xa người ta tưởng là những đoạn[21] lòng dồi đen, nhưng thực ra đấy là những túi da thuộc chứa nước dự trữ.	Majdnem meztelenül jár, soványan, nyúzottan, vállára vetve visz valamit, ami messziről egy rőf véreshurkának látszik, pedig valójában nem egyéb, mint bivalybélből készült, igen kezdetleges tömlő, amelyben az ivóvízkészletét tartja.	0.294737
Tài năng kinh doanh của Bardik đã sớm bộc lộ trong nghệ thuật thỏa thuận khôn khéo khi cậu ta phát hiện những người kia, dù nghèo khổ, vẫn có một số lông đà điểu cất giấu cẩn thận trong một bụi cây gần đó.	Bardik kitűnő kereskedői érzéke hamarosan megnyilvánult: agyafúrt ügyességgel tudta kiszedni ebből az ágrólszakadt nyomorult népségből, hogy van néhány strucctolluk, amit egy közeli bozótban rejtegetnek.	0.378
Ngay lập tức cậu đề nghị mua chúng, cuộc hẹn cho việc trao đổi đã được thống nhất vào tối hôm đó.	Nyomban ajánlkozott, hogy megveszi tőlük a tollat, és estére találkát beszélt meg velük az üzlet lebonyolítása végett.	0.294737
“Vậy là cậu có tiền để trao đổi với họ à?” Cyprien khá ngạc nhiên hỏi cậu ta.	- Hát van pénzed, amit az áruért adhatsz nekik? ~~~ - kérdezte meglepetten Cyprien.	-0.034
Và Bardik, cười ngoác miệng, đưa cho chàng xem một nắm cúc bằng đồng mà cậu sưu tầm từ một hai tháng nay, cậu ta cất chúng trong một chiếc túi vải.	Bardik elvigyorodott és egy marék rézgombot mutatott neki, amit egy-két hónap óta gyűjtött és egy vászonzacskóban hordott magával.	0.219048
“Đấy đâu phải tiền thật,” Cyprien đáp, “và ta không thể cho phép cậu trả cho những kẻ đáng thương kia bằng vài tá cúc cũ kỹ ấy!” ~~~ 	- Ez nem komoly pénz - szólt rá Cyprien -, és megtiltom, hogy néhány tucat ócska gombbal fizesd ki azokat a szegény embereket.	0.013385
Nhưng chàng đã không thể làm Bardik hiểu tại sao dự định trao đổi ấy đáng bị quở trách.	De nem volt képes megértetni Bardikkal, hogy amit tervez, becstelenség.	0.15
“Nếu những người Macalacca chấp nhận đổi cúc lấy lông vũ, ai có thể bắt bẻ gì chuyện này?” cậu trả lời.	- Ha a makalakkák elfogadják a gombjaimat cserébe a tollaikért, mi van azon kivetnivaló? ~~~ - válaszolta.	-0.0421875
“Ông biết rõ rằng có được lông chim với họ chẳng tốn kém gì!	- Hiszen a tollak csak annyiba kerültek nekik, hogy összeszedték.	0.24
họ còn chẳng có quyền sở hữu chúng, vì rằng họ chỉ có thể khoe chúng một cách giấu giếm!	Nincs is joguk hozzá, hogy birtokolják, csak titokban merik megmutatni!	0.133846
Một chiếc cúc, ngược lại, là một vật hữu ích, còn có ích hơn cả chiếc lông đà điểu!	Egy gomb ellenben hasznos tárgy, hasznosabb mint egy strucctoll.	0.0931034
Vậy thì tại sao tôi không được đổi một tá hay hai tá cúc để lấy cũng chừng ấy số lượng lông chim?” ~~~ 	Miért lenne tilos, hogy egy vagy akár két tucat gombot kínáljak nekik ugyanannyi strucctoll fejében?	-0.033871
Cách lập luận chỉ đúng bề ngoài, nhưng cũng chẳng giá trị hơn bao nhiêu.	Ravasz okoskodás volt, de hajítófát sem ért.	0.0545455
Điều cậu bé nam Phi không nhìn thấy, chính là những người Macalacca sẽ chấp nhận những chiếc cúc đồng của cậu ta, không phải để sử dụng chúng theo đúng chức năng, bởi rằng họ hầu như không mặc quần áo gì, mà vì giá trị giả định mà họ ước chừng cho những mẩu kim loại tròn rất giống với tiền xu.	A kaffer ugyanis nem gondolt arra, hogy a makalakkák nem azért fogadják el majd a rézgombokat, hogy hasznukat vegyék, hiszen nem is viseltek ruhát, hanem azért, mert ezeknek a kerek fémdaraboknak olyan értéket tulajdoní­tanak, amely azonos a váltópénz értékével.	0.190123
Như vậy trong việc đổi chác này đúng là có sự lừa dối.	Így hát a dolog minősített csalás volt.	0.115385
Tuy vậy, Cyprien phải thừa nhận rằng ý nghĩa ấy quá tinh tế để một cậu chàng có đầu óc hoang dã kia có thể hiểu được, cậu vốn rất thoáng trong mọi thương lượng, và chàng để mặc cậu ta tự do hành động theo ý muốn.	Cypriennek azonban be kellett látnia, hogy a bennszülött fiú, akinek az üzleti erkölcsről nagyon is laza fogalmai voltak, ezt a halvány árnyalatot nem bírja fölérni ésszel. ~~~ Hagyta, csináljon amit akar.	-0.0388889
Chính là vào buổi tối, dưới ánh sáng ngọn đuốc, vụ trao đổi của Bardik diễn ra.	Este, fáklyafénynél sor került Bardik kereskedelmi ügyletének lebonyolítására.	0.6
Những người Macalacca hẳn nhiên đã mang nỗi lo rất chính đáng bị người bán hàng lừa, vì họ không bằng lòng với ánh lửa sáng của những người da trắng, họ đến, mang đầy những bó thân cây ngô, cắm chúng xuống đất rồi đốt sáng.	A makalakkák üdvös előrelátással, nyilván attól tartottak, hogy a vevő be akarja csapni őket, mert nem elégedtek meg a fehérek fáklyáival, hanem kukoricaszár nyalábokat hoztak magukkal, ezeket a földbe szúrták és meggyújtották.	0.252055
Thế là những tay bản xứ này bày lông đà điểu ra và bắt đầu kiểm tra những chiếc cúc của Bardik.	Azután kiteregették strucctollaikat, és hozzáláttak, hogy szemügyre vegyék Bardik gombjait.	0.243333
Lúc này, giữa bọn họ, với nhiều cử chỉ và những tiếng la, một cuộc thảo luận sôi nổi nhất bắt đầu về bản chất và giá trị của những miếng kim loại tròn ấy.	Izgatott taglejtésekkel és nagy kiabálással rendkívül élénk vita indult meg köztük a kerek fémtárgyak mibenlétéről és értékéről.	0.191729
Chẳng ai hiểu nổi từ nào mà họ nói trong ngôn ngữ liến thoắng của họ; nhưng chỉ cần nhìn những gương mặt họ đỏ rần, những cái nhăn mặt đầy biểu cảm của họ, vẻ giận dữ rất nghiêm trọng của họ, thì chắc chắn với họ cuộc tranh luận là mối quan tâm lớn nhất.	Senki se értette, amit gyorsan pergő nyelvük összehadart. ~~~ De aki vértolulásos ábrázatukat, beszédes fintoraikat, komoly dühkitöréseiket látta, biztosra vehette, hogy a vita tárgya módfelett érdekli őket.	-0.0734848
Đột nhiên, cuộc tranh luận say sưa bị gián đoạn vì một sự xuất hiện ngoài mong đợi.	A szenvedélyes vitatkozást hirtelen félbeszakította egy váratlan esemény.	0.209589
Một tay da đen cao lớn - trang nghiêm khoác chiếc áo choàng tồi tàn bằng vải bông đỏ, trán quấn một loại vành đầu bằng dây ruột cừu, loại các chiến binh nam Phi thường quấn - chui ra từ lùm cây ngay gần nơi diễn ra vụ trao đổi; sau đó, hắn ta lao như tên về phía những người Macalacca đang bị bắt quả tang trao đổi buôn bán.	Egy magastermetű néger - aki méltósággal viselte ócska vörös pamutvászon köpenyét, s homlokán a birkabélből font diadémfélét, a kaffer harcosok szokásos fejdíszét - lépett elő a bozótból, amely mögött a cserebere folyt. ~~~ Hosszú lándzsájával hadonászva, nekiesett a makalakkáknak, akiket rajtakapott, hogy tilalmas üzletet kötnek.	0.000909091
“Lopèpe!...	- Lopepe!...	0.225
Lopèpe!...” những con người Hoang dã bất hạnh hét lên rồi chạy dạt khắp mọi phía như một bầy chuột.	Lopepe! ~~~ - ordítoztak a szerencsétlen vadak és mindenfelé szétszaladtak, akár egy patkányhorda.	-0.033871
Nhưng một nhóm chiến binh da đen mai phục theo hình tròn, bất ngờ vụt ra từ các bụi cây bao quanh chỗ đóng trại, siết chặt vòng vây rồi bắt họ.	Ám hirtelen fekete harcosok gyűrűje toppant elő a telephellyel szomszédos bokrokból, bekerítette őket, és elállta menekülésük útját.	0.25
Ngay lập tức Lopèpe buộc họ đưa cúc áo; anh ta cẩn thận xem xét chúng dưới ánh đuốc bắp, rồi nhét chúng vào cùng túi đựng tiền bằng da của mình với vẻ thỏa mãn không giấu giếm.	Lopepe rögtön fölmarkolta a gombokat. ~~~ A kukoricafáklyák fényénél sorra megnézegette valamennyit és látható elégedettséggel tüntette el bőriszákjában.	-0.0409091
Rồi, anh ta tiến đến gần Bardik, sau khi lấy lại từ tay cậu mấy chiếc lông chim đà điểu đã được giao hàng, anh ta cũng cất vào túi như đã làm với mấy chiếc cúc.	Azután Bardikhoz lépett, kivette kezéből a már átadott strucctollakat és ezeket is elharácsolta úgy, mint előbb a gombokat.	0.151282
Những người da trắng có mặt đứng bất động chứng kiến cảnh ấy, và họ đang không biết có nên can thiệp vào chuyện này hay không, thì Lopèpe đã giải quyết khúc mắc ấy bằng cách tiến về phía họ.	A fehérek mindvégig tétlenül szemlélték a jelenetet. ~~~ Nem tudták eldönteni, helyénvaló-e, hogy beavatkozzanak.	-0.144545
Thế là, dừng chân cách vài bước, bằng một giọng hống hách anh ta diễn thuyết với họ khá dài, cho dù họ hoàn toàn không hiểu.	Tétovázásukat Lopepe vágta el azzal, hogy feléjük indult, megállt előttük és erélyes hangon, elég hosszú, de teljesen érthetetlen beszédet intézett hozzájuk.	0.260584
James Hilton chỉ biết một vài từ thổ ngữ betchouana, tuy vậy cũng hiểu được đại ý của bài nói ấy và truyền đạt lại cho các bạn hữu của mình.	James Hilton, aki tudott egy keveset becsuán nyelven, mégis kihámozta a szónoklat lényeges tartalmát és közölte társaival.	0.358974
Nội dung chính của bài diễn thuyết ấy chính là vị thủ lĩnh nam Phi trách họ để mặc Bardik buôn bán lừa bịp với người Macalacca, những người này vốn không thể sở hữu thứ gì cho riêng họ.	A kaffer főnök fölpanaszolta, hogy engedték trafikálni Bardikot a makalakkákkal, akiknek tilos bármit is egyénileg birtokolni.	0.085
Để kết thúc, anh ta tuyên bố tịch thu những hàng hóa phi pháp ấy và hỏi liệu người da trắng có điều gì chê trách mình không.	Végezetül kijelentette, hogy elkobozza a csempészárut és megkérdezte, van-e valami ellenvetésük.	0.173684
Mấy người bọn họ, ai nấy đều có cùng quan điểm.	A három fehér ember véleménye megoszlott.	0.182927
Annibal Pantalacci muốn rằng tạm thời họ nhường bước để không gây bất hòa với thủ lĩnh Betchouana.	Annibale Pantalacci azt kívánta, hogy rögtön egyezzenek bele, mert nem ajánlatos összezördülni a becsuán főnökkel.	0.484797
James Hilton và Cyprien, dù đều cùng thừa nhận rằng phương cách ấy có mặt tốt, lại lo sợ nếu tỏ ra quá dĩ hòa vi quý trong vụ việc sẽ càng khơi gợi thêm tính cao ngạo của Lopèpe, và có thể, nếu những yêu sách của hắn đi xa hơn nữa, nguy cơ xảy ra một cuộc ẩu đả là không tránh khỏi.	James Hilton és Cyprien elismerték, hogy van a dologban valami, de másrészt attól féltek, ha ebben az ügyben túlságos engedékenységet tanúsítanak, azzal csak lovat adnak a pökhendi Lopepe alá, s ha ez fokozni találná követelődzését, menthetetlenül kitör a véres csetepaté.	0.39306
Trong cuộc hội ý thì thầm, chớp nhoáng, họ nhất trí chấp thuận mất mấy chiếc cúc vào tay thủ lĩnh Betchouana, nhưng họ đòi những chiếc lông chim.	Halk hangon tartott rövid tanácskozás után abban állapodtak meg, hogy a rézgombokat átengedik a becsuán főnöknek, de a tollakat visszakövetelik.	0.251825
Chính James Hilton vội vàng giải thích cho anh ta, khi thì dùng điệu bộ, khi thì dùng một vài thổ ngữ nam Phi.	Ezt James Hilton félig taglejtésekkel, félig néhány kaffer szóval, sietve elmagyarázta neki.	0.687381
Lopèpe trước tiên tỏ vẻ ngoại giao và có vẻ do dự.	Lopepe rejtélyes képet vágott. ~~~ Látszott rajta, hogy habozik.	-0.00789474
Nhưng khi thấy những nòng súng châu u sáng loáng trong bóng tối, anh ta đã sớm quyết định, đưa trả lông chim.	De a sötétben megcsillantak az európai puskacsövek, ezek láttára úgy döntött, hogy visszaadja a tollakat.	0.258416
Từ lúc ấy, vị thủ lĩnh này, trên thực tế rất thông minh, tỏ ra mềm mỏng hơn.	Attól fogva a törzsfőnök, akinek határozottan volt magához való esze, engedett a merevség­ből.	0.275581
Anh ta tặng ba người da trắng, Bardik và Lee, một nhúm trong hộp to đựng thuốc hít của mình, rồi ngồi lại trong trại.	A három fehér embernek, továbbá Linek és Bardiknak odakínálta nagy tubákszelencéjét egy-egy szippantásra, és leült a tábortűz mellé.	0.280645
Một ly rượu mạnh do gã Napôli mời rốt cuộc cũng giúp tâm trạng anh ta vui vẻ; sau đó, khi anh ta đứng dậy, sau một tiếng rưỡi đồng hồ gần như trôi qua trong sự im lặng hoàn toàn với bên này cũng như bên kia, là để mời cả đoàn đến thăm anh ta vào ngày hôm sau, tại làng của anh ta.	Annibale Pantalacci egy pohár pálinkát töltött neki, attól egészen jó kedve lett. ~~~ Másfél óráig üldögélt ott majdnem teljes csendben - mindkét részről alig esett egy-két szó -, s amikor végül fölkerekedett, meghívta a karavánt, látogassa meg másnap a kraaljában.	-0.0248031
Họ hứa với anh ta, và sau khi bắt tay chào từ biệt, Lopèpe oai nghiêm rút lui.	Megígérték, hogy elmennek és kölcsönös kézfogások után Lopepe méltóságteljesen hazaindult.	0.239241
Một lát sau khi anh ta đi, mọi người ngả lưng, ngoại trừ Cyprien, sau khi đã cuộn mình trong chăn, vừa ngắm sao vừa mơ mộng.	Kevéssel távozása után lefeküdtek és elaludtak, Cyprien kivételével, aki egy darabig forgolódott a takarója alatt, majd elábrándozva nézte a csillagokat.	0.258462
Đêm đó không trăng, nhưng có vô số vì tinh tú đang lấp lánh.	Holdvilágtalan éj volt, de az égitestek szétporló fényei egészen beragyogták a végtelen boltozatot.	0.152308
Lửa đã tắt mà chàng kỹ sư không để ý đến.	A tűz kialudt, de a fiatal mérnök nem törődött vele.	0.294
Chàng nghĩ đến những người thân của chàng, những người chẳng hề ngờ, vào khoảnh khắc này, một chuyến phiêu lưu thế này đưa chàng đến giữa sa mạc của nam Phi, nghĩ đến nàng Alice kiều diễm, nàng cũng vậy, có lẽ đang ngắm sao, sau cùng nghĩ đến tất cả những ai thân thiết với chàng.	Övéire gondolt, akik nem sejtik, milyen kalandok közé vetődik ő a dél-afrikai pusztaságban, a bájos Alice-ra, aki most talán szintén a csillagokat nézi. ~~~ Mindazokra gondolt, akik közel álltak a szívéhez.	-0.09375
